participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF22;Afrikaans;female;23;1;low;low;high;left;low;1.8154733879491687
ARF22;Afrikaans;female;23;2;low;low;big;left;low;2.1486111972481012
ARF22;Afrikaans;female;23;3;high;small;big;left;small;1.4226995753124356
ARF22;Afrikaans;female;23;4;low;low;big;right;big;1.7888029729947448
ARF22;Afrikaans;female;23;5;high;high;small;right;small;1.252791440114379
ARF22;Afrikaans;female;23;6;high;low;high;left;low;2.0724671380594373
ARF22;Afrikaans;female;23;7;low;high;small;left;high;1.6166871068999171
ARF22;Afrikaans;female;23;8;high;low;high;left;low;1.5810112934559584
ARF22;Afrikaans;female;23;9;high;high;small;right;small;1.0972748147323728
ARF22;Afrikaans;female;23;10;low;low;high;left;low;2.9468766693025827
ARF22;Afrikaans;female;23;11;low;low;big;right;big;2.970739754848182
ARF22;Afrikaans;female;23;12;low;high;small;left;high;2.0111598428338766
ARF22;Afrikaans;female;23;13;high;high;small;right;small;0.9891014695167542
ARF22;Afrikaans;female;23;14;high;low;big;left;low;1.2134102853015065
ARF22;Afrikaans;female;23;15;high;high;small;right;small;1.2109953192993999
ARF22;Afrikaans;female;23;16;high;high;small;right;small;0.8549180952832103
ARF22;Afrikaans;female;23;17;high;low;big;left;low;1.3133096685633063
ARF22;Afrikaans;female;23;18;high;low;big;left;low;1.1532808681949973
ARF22;Afrikaans;female;23;19;low;low;high;right;high;1.9711443530395627
ARF22;Afrikaans;female;23;20;high;small;big;left;small;1.0970746856182814
ARF22;Afrikaans;female;23;21;low;small;big;right;big;0.8904664106667042
ARF22;Afrikaans;female;23;22;high;small;big;left;small;0.8505784189328551
ARF22;Afrikaans;female;23;23;high;low;high;left;low;1.3465764364227653
ARF22;Afrikaans;female;23;24;low;small;big;right;big;1.2125027971342206
ARF22;Afrikaans;female;23;25;high;low;big;left;low;0.9419638430699706
ARF22;Afrikaans;female;23;26;low;high;small;left;high;1.0776337748393416
ARF22;Afrikaans;female;23;27;high;small;big;left;small;0.6838833978399634
ARF22;Afrikaans;female;23;28;high;small;big;left;small;1.5892765717580914
ARF22;Afrikaans;female;23;29;high;low;big;left;low;0.8714857567101717
ARF22;Afrikaans;female;23;30;low;low;high;right;high;1.1011427864432335
ARF22;Afrikaans;female;23;31;low;small;big;right;big;0.7100915815681219
ARF22;Afrikaans;female;23;32;low;high;small;left;high;1.228452704846859
ARF22;Afrikaans;female;23;33;low;small;big;right;big;1.4887408828362823
ARF22;Afrikaans;female;23;34;low;low;high;right;high;1.5328106572851539
ARF22;Afrikaans;female;23;35;low;small;big;right;big;1.3635261980816722
ARF22;Afrikaans;female;23;36;low;high;small;left;high;1.119345030747354
ARF22;Afrikaans;female;23;37;high;low;high;left;low;1.1716713989153504
ARF22;Afrikaans;female;23;38;high;low;high;left;low;1.4195800134912133
ARF22;Afrikaans;female;23;39;low;low;big;right;big;1.452574417926371
ARF22;Afrikaans;female;23;40;low;low;big;right;big;1.0279868422076106
