participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF4;Afrikaans;female;20;1;high;small;big;left;small;56.58059958834201
ARF4;Afrikaans;female;20;2;high;high;small;right;small;4.072205430828035
ARF4;Afrikaans;female;20;3;high;high;small;right;small;1.2646546950563788
ARF4;Afrikaans;female;20;4;high;high;small;right;small;0.45465346705168486
ARF4;Afrikaans;female;20;5;high;small;big;left;small;0.6499566389247775
ARF4;Afrikaans;female;20;6;low;low;high;left;low;3.6150422617793083
ARF4;Afrikaans;female;20;7;low;small;big;right;big;0.9042776636779308
ARF4;Afrikaans;female;20;8;high;small;big;left;small;0.4452825468033552
ARF4;Afrikaans;female;20;9;high;low;high;right;high;1.4587081465870142
ARF4;Afrikaans;female;20;10;low;high;small;left;high;0.7794541576877236
ARF4;Afrikaans;female;20;11;high;small;big;right;big;1.0646100109443069
ARF4;Afrikaans;female;20;12;low;low;high;left;low;1.5847324253991246
ARF4;Afrikaans;female;20;13;high;low;high;right;high;0.6900948891416192
ARF4;Afrikaans;female;20;14;low;low;big;right;big;1.2045892253518105
ARF4;Afrikaans;female;20;15;low;low;high;left;low;0.936477473936975
ARF4;Afrikaans;female;20;16;low;high;small;left;high;0.7477146051824093
ARF4;Afrikaans;female;20;17;high;low;high;right;high;0.5769589822739363
ARF4;Afrikaans;female;20;18;high;low;big;right;big;0.49291635025292635
ARF4;Afrikaans;female;20;19;low;high;small;left;high;0.6627640901133418
ARF4;Afrikaans;female;20;20;high;small;big;right;big;1.1511126095429063
ARF4;Afrikaans;female;20;21;low;low;big;right;big;0.9555895728990436
ARF4;Afrikaans;female;20;22;low;high;small;left;high;1.0933796064928174
ARF4;Afrikaans;female;20;23;high;low;big;left;low;0.6403311165049672
ARF4;Afrikaans;female;20;24;low;low;high;left;low;1.0538204265758395
ARF4;Afrikaans;female;20;25;high;small;big;left;small;1.0369377695024014
ARF4;Afrikaans;female;20;26;low;high;small;left;high;0.7015042025595903
ARF4;Afrikaans;female;20;27;low;low;big;right;big;0.6172002572566271
ARF4;Afrikaans;female;20;28;high;small;big;left;small;0.4634780799970031
ARF4;Afrikaans;female;20;29;high;low;high;right;high;0.6930837947875261
ARF4;Afrikaans;female;20;30;low;low;big;right;big;2.1695434022694826
ARF4;Afrikaans;female;20;31;low;low;big;right;big;0.5585506893694401
ARF4;Afrikaans;female;20;32;low;low;big;right;big;1.0992330769076943
ARF4;Afrikaans;female;20;33;low;low;high;left;low;0.6632598722353578
ARF4;Afrikaans;female;20;34;low;high;small;left;high;1.031621528789401
ARF4;Afrikaans;female;20;35;high;high;small;right;small;0.841335391625762
ARF4;Afrikaans;female;20;36;high;low;high;right;high;0.9143464686349034
ARF4;Afrikaans;female;20;37;high;small;big;left;small;0.7113559059798717
ARF4;Afrikaans;female;20;38;low;low;big;right;big;0.5405714679509401
ARF4;Afrikaans;female;20;39;low;small;big;right;big;0.48189229518175125
ARF4;Afrikaans;female;20;40;high;low;big;left;low;0.501458334736526
