participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF1;Afrikaans;female;19;1;low;small;big;right;big;2.411953805014491
ARF1;Afrikaans;female;19;2;high;small;big;left;small;0.40595546923577785
ARF1;Afrikaans;female;19;3;high;high;small;left;high;0.946182731539011
ARF1;Afrikaans;female;19;4;high;low;high;right;high;1.0516762463375926
ARF1;Afrikaans;female;19;5;low;high;small;left;high;0.8290931964293122
ARF1;Afrikaans;female;19;6;low;low;high;left;low;1.1205943543463945
ARF1;Afrikaans;female;19;7;low;small;big;right;big;0.4283718643710017
ARF1;Afrikaans;female;19;8;low;low;big;right;big;0.5828677145764232
ARF1;Afrikaans;female;19;9;high;low;high;left;low;0.629038643091917
ARF1;Afrikaans;female;19;10;low;low;big;right;big;0.5390166211873293
ARF1;Afrikaans;female;19;11;low;low;high;left;low;0.29786659590899944
ARF1;Afrikaans;female;19;12;high;high;small;right;small;0.7686061523854733
ARF1;Afrikaans;female;19;13;high;low;high;left;low;0.6206348147243261
ARF1;Afrikaans;female;19;14;high;high;small;right;small;0.6938803624361753
ARF1;Afrikaans;female;19;15;low;low;big;right;big;0.5503075150772929
ARF1;Afrikaans;female;19;16;low;high;small;right;small;0.2748415246605873
ARF1;Afrikaans;female;19;17;low;small;big;right;big;0.7906033433973789
ARF1;Afrikaans;female;19;18;low;small;big;right;big;0.7378632966428995
ARF1;Afrikaans;female;19;19;low;small;big;right;big;0.6723280344158411
ARF1;Afrikaans;female;19;20;high;small;big;left;small;0.46235428005456924
ARF1;Afrikaans;female;19;21;low;low;big;left;low;0.42235536966472864
ARF1;Afrikaans;female;19;22;high;low;big;left;low;0.49980164784938097
ARF1;Afrikaans;female;19;23;low;small;big;right;big;0.48612341936677694
ARF1;Afrikaans;female;19;24;low;high;small;left;high;0.4624892780557275
ARF1;Afrikaans;female;19;25;low;high;small;left;high;0.5755916330963373
ARF1;Afrikaans;female;19;26;high;small;big;left;small;0.4635215001180768
ARF1;Afrikaans;female;19;27;high;low;big;left;low;0.49120834749192
ARF1;Afrikaans;female;19;28;high;low;high;right;high;0.6198836406692863
ARF1;Afrikaans;female;19;29;high;low;high;right;high;0.6827903874218464
ARF1;Afrikaans;female;19;30;high;low;high;right;high;0.8542387625202537
ARF1;Afrikaans;female;19;31;high;high;small;right;small;0.49952730908989906
ARF1;Afrikaans;female;19;32;high;low;high;left;low;0.43940499797463417
ARF1;Afrikaans;female;19;33;low;small;big;left;small;0.4483401346951723
ARF1;Afrikaans;female;19;34;high;high;small;right;small;0.601178115233779
ARF1;Afrikaans;female;19;35;high;low;big;left;low;0.6164759257808328
ARF1;Afrikaans;female;19;36;low;high;small;left;high;0.6262972354888916
ARF1;Afrikaans;female;19;37;low;low;high;left;low;0.5346027370542288
ARF1;Afrikaans;female;19;38;high;low;big;right;big;0.46436069905757904
ARF1;Afrikaans;female;19;39;high;low;big;left;low;0.3980355802923441
ARF1;Afrikaans;female;19;40;low;low;big;left;low;0.44932735804468393
