participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF3;Afrikaans;female;20;1;high;small;big;right;big;3.079179543070495
ARF3;Afrikaans;female;20;2;low;low;big;right;big;1.0686485078185797
ARF3;Afrikaans;female;20;3;high;low;high;left;low;0.9356714319437742
ARF3;Afrikaans;female;20;4;high;small;big;left;small;1.0176815930753946
ARF3;Afrikaans;female;20;5;low;low;big;right;big;0.4461059560999274
ARF3;Afrikaans;female;20;6;high;low;big;left;low;0.4456930672749877
ARF3;Afrikaans;female;20;7;high;high;small;right;small;0.5854879412800074
ARF3;Afrikaans;female;20;8;high;low;big;left;low;0.5558534897863865
ARF3;Afrikaans;female;20;9;low;low;big;right;big;0.5548828458413482
ARF3;Afrikaans;female;20;10;low;low;big;right;big;0.5046457899734378
ARF3;Afrikaans;female;20;11;low;high;small;left;high;0.7516334969550371
ARF3;Afrikaans;female;20;12;high;low;big;left;low;0.4356451826170087
ARF3;Afrikaans;female;20;13;high;small;big;left;small;0.3733451385051012
ARF3;Afrikaans;female;20;14;low;high;small;left;high;0.40006647258996964
ARF3;Afrikaans;female;20;15;low;high;small;left;high;0.8707878710702062
ARF3;Afrikaans;female;20;16;low;small;big;right;big;0.5506722470745444
ARF3;Afrikaans;female;20;17;high;low;high;right;high;1.1637124316766858
ARF3;Afrikaans;female;20;18;high;high;small;right;small;1.0095749963074923
ARF3;Afrikaans;female;20;19;low;small;big;right;big;0.8190800473093987
ARF3;Afrikaans;female;20;20;low;low;high;left;low;0.9016515165567398
ARF3;Afrikaans;female;20;21;high;high;small;right;small;1.4782027406618
ARF3;Afrikaans;female;20;22;low;small;big;right;big;1.055278168991208
ARF3;Afrikaans;female;20;23;low;high;small;left;high;0.5322501379996538
ARF3;Afrikaans;female;20;24;low;low;high;left;low;0.8916667886078358
ARF3;Afrikaans;female;20;25;high;high;small;right;small;0.7333937529474497
ARF3;Afrikaans;female;20;26;high;small;big;left;small;0.48064336460083723
ARF3;Afrikaans;female;20;27;high;low;high;left;low;0.8917895499616861
ARF3;Afrikaans;female;20;28;high;low;big;left;low;0.4901338890194893
ARF3;Afrikaans;female;20;29;low;small;big;right;big;0.5995861636474729
ARF3;Afrikaans;female;20;30;high;low;high;left;low;0.8044351218268275
ARF3;Afrikaans;female;20;31;high;low;high;left;low;0.6836260333657265
ARF3;Afrikaans;female;20;32;high;low;high;left;low;0.7528354534879327
ARF3;Afrikaans;female;20;33;low;low;big;right;big;0.5296729374676943
ARF3;Afrikaans;female;20;34;low;low;high;right;high;0.7481574928388
ARF3;Afrikaans;female;20;35;low;small;big;right;big;0.4639829406514764
ARF3;Afrikaans;female;20;36;high;low;big;right;big;0.4382669869810343
ARF3;Afrikaans;female;20;37;low;low;high;left;low;0.556828080676496
ARF3;Afrikaans;female;20;38;low;high;small;left;high;1.0662615671753883
ARF3;Afrikaans;female;20;39;high;high;small;right;small;0.7341196639463305
ARF3;Afrikaans;female;20;40;low;small;big;right;big;0.5776327885687351
