participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF24;Afrikaans;male;21;1;high;low;big;right;big;3.852562733925879
ARF24;Afrikaans;male;21;2;high;high;small;left;high;1.571174195036292
ARF24;Afrikaans;male;21;3;low;high;small;left;high;2.987166496925056
ARF24;Afrikaans;male;21;4;low;low;high;left;low;2.8637979701161385
ARF24;Afrikaans;male;21;5;low;small;big;right;big;1.9056450128555298
ARF24;Afrikaans;male;21;6;low;small;big;right;big;1.2340973615646362
ARF24;Afrikaans;male;21;7;high;small;big;right;big;3.677754799835384
ARF24;Afrikaans;male;21;8;low;high;small;left;high;2.3115073246881366
ARF24;Afrikaans;male;21;9;low;low;high;left;low;1.9519430454820395
ARF24;Afrikaans;male;21;10;low;low;big;right;big;1.5643808702006936
ARF24;Afrikaans;male;21;11;low;low;big;right;big;1.1133155096322298
ARF24;Afrikaans;male;21;12;low;low;high;left;low;1.305212545208633
ARF24;Afrikaans;male;21;13;high;high;small;right;small;1.6926049860194325
ARF24;Afrikaans;male;21;14;low;low;big;right;big;1.0941197276115417
ARF24;Afrikaans;male;21;15;high;small;big;left;small;1.478993782773614
ARF24;Afrikaans;male;21;16;high;low;big;right;big;1.582607981748879
ARF24;Afrikaans;male;21;17;low;high;small;left;high;1.6021357337012887
ARF24;Afrikaans;male;21;18;low;high;small;left;high;1.1549087399616838
ARF24;Afrikaans;male;21;19;high;low;high;right;high;1.399097802117467
ARF24;Afrikaans;male;21;20;high;small;big;left;small;1.4823711030185223
ARF24;Afrikaans;male;21;21;high;small;big;left;small;1.1265390077605844
ARF24;Afrikaans;male;21;22;high;high;small;right;small;1.1394522469490767
ARF24;Afrikaans;male;21;23;high;low;big;right;big;1.714195997454226
ARF24;Afrikaans;male;21;24;low;high;small;right;small;1.3495057374238968
ARF24;Afrikaans;male;21;25;high;small;big;left;small;0.6716210711747408
ARF24;Afrikaans;male;21;26;low;low;high;left;low;0.8515909053385258
ARF24;Afrikaans;male;21;27;low;small;big;right;big;2.360127955675125
ARF24;Afrikaans;male;21;28;high;low;high;right;high;0.874156903475523
ARF24;Afrikaans;male;21;29;high;low;big;left;low;0.8048038007691503
ARF24;Afrikaans;male;21;30;high;low;big;left;low;0.46451188158243895
ARF24;Afrikaans;male;21;31;high;high;small;right;small;0.6316813696175814
ARF24;Afrikaans;male;21;32;high;low;high;right;high;0.7634406983852386
ARF24;Afrikaans;male;21;33;low;high;small;right;small;0.4609900889918208
ARF24;Afrikaans;male;21;34;high;low;high;right;high;0.6290102228522301
ARF24;Afrikaans;male;21;35;high;low;big;left;low;0.5665175504982471
ARF24;Afrikaans;male;21;36;low;low;high;right;high;0.800147945061326
ARF24;Afrikaans;male;21;37;high;low;high;right;high;0.6001612870022655
ARF24;Afrikaans;male;21;38;low;small;big;left;small;0.6290844324976206
ARF24;Afrikaans;male;21;39;low;low;big;right;big;0.8981822226196527
ARF24;Afrikaans;male;21;40;low;small;big;right;big;0.4891091659665108
