participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF29;Afrikaans;male;18;1;high;small;big;left;small;3.5172065338119864
ARF29;Afrikaans;male;18;2;high;small;big;left;small;1.8397012036293745
ARF29;Afrikaans;male;18;3;low;low;high;left;low;3.4360087299719453
ARF29;Afrikaans;male;18;4;low;high;small;left;high;1.2276289006695151
ARF29;Afrikaans;male;18;5;low;low;high;left;low;1.748470515012741
ARF29;Afrikaans;male;18;6;low;high;small;left;high;1.3047917615622282
ARF29;Afrikaans;male;18;7;low;high;small;left;high;1.1295571234077215
ARF29;Afrikaans;male;18;8;high;low;high;right;high;3.520660037174821
ARF29;Afrikaans;male;18;9;high;high;small;right;small;1.7321227183565497
ARF29;Afrikaans;male;18;10;high;high;small;right;small;1.2094029728323221
ARF29;Afrikaans;male;18;11;low;high;small;left;high;1.4246456008404493
ARF29;Afrikaans;male;18;12;low;low;high;left;low;2.413093394599855
ARF29;Afrikaans;male;18;13;high;high;small;right;small;1.7442330745980144
ARF29;Afrikaans;male;18;14;high;small;big;left;small;1.3257255461066961
ARF29;Afrikaans;male;18;15;low;low;big;right;big;1.3856481229886413
ARF29;Afrikaans;male;18;16;high;low;big;left;low;1.3301607463508844
ARF29;Afrikaans;male;18;17;low;low;big;right;big;1.6728719742968678
ARF29;Afrikaans;male;18;18;high;low;big;left;low;1.059678633697331
ARF29;Afrikaans;male;18;19;high;low;big;right;big;1.2487537348642945
ARF29;Afrikaans;male;18;20;high;high;small;right;small;1.1229078751057386
ARF29;Afrikaans;male;18;21;high;low;high;left;low;2.8539198199287057
ARF29;Afrikaans;male;18;22;low;small;big;right;big;2.198040238581598
ARF29;Afrikaans;male;18;23;high;low;high;left;low;2.8210276514291763
ARF29;Afrikaans;male;18;24;low;small;big;right;big;1.9287940291687846
ARF29;Afrikaans;male;18;25;high;low;high;right;high;2.9697138480842113
ARF29;Afrikaans;male;18;26;high;high;small;right;small;1.8255907455459237
ARF29;Afrikaans;male;18;27;high;low;high;left;low;1.750342725776136
ARF29;Afrikaans;male;18;28;low;low;big;right;big;1.7658915854990482
ARF29;Afrikaans;male;18;29;high;small;big;left;small;1.2026072796434164
ARF29;Afrikaans;male;18;30;low;low;high;left;low;1.3558767000213265
ARF29;Afrikaans;male;18;31;low;small;big;right;big;1.2087402194738388
ARF29;Afrikaans;male;18;32;high;low;big;right;big;1.2467358680441976
ARF29;Afrikaans;male;18;33;low;small;big;right;big;1.413402863778174
ARF29;Afrikaans;male;18;34;low;small;big;right;big;1.0908454321324825
ARF29;Afrikaans;male;18;35;high;high;small;right;small;3.109211883507669
ARF29;Afrikaans;male;18;36;low;low;high;left;low;2.264789299108088
ARF29;Afrikaans;male;18;37;low;low;big;right;big;0.9280535131692886
ARF29;Afrikaans;male;18;38;low;low;big;right;big;1.12118289899081
ARF29;Afrikaans;male;18;39;high;low;big;right;big;0.9042452946305275
ARF29;Afrikaans;male;18;40;low;small;big;right;big;0.8711277358233929
