participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF25;Afrikaans;female;20;1;high;high;small;right;small;3.517473372630775
ARF25;Afrikaans;female;20;2;low;low;big;left;low;2.1171191409230232
ARF25;Afrikaans;female;20;3;high;small;big;left;small;4.62851641420275
ARF25;Afrikaans;female;20;4;high;high;small;right;small;1.2689193719998002
ARF25;Afrikaans;female;20;5;low;low;big;right;big;1.0258225314319134
ARF25;Afrikaans;female;20;6;low;high;small;left;high;1.0470168385654688
ARF25;Afrikaans;female;20;7;low;low;big;right;big;0.4670500038191676
ARF25;Afrikaans;female;20;8;low;high;small;left;high;0.6891025342047215
ARF25;Afrikaans;female;20;9;low;low;big;right;big;0.7871541809290648
ARF25;Afrikaans;female;20;10;low;high;small;left;high;0.8805977338925004
ARF25;Afrikaans;female;20;11;low;low;high;left;low;3.877624616958201
ARF25;Afrikaans;female;20;12;low;small;big;right;big;0.9584253216162324
ARF25;Afrikaans;female;20;13;high;high;small;right;small;1.1677943486720324
ARF25;Afrikaans;female;20;14;high;small;big;left;small;1.4534282209351659
ARF25;Afrikaans;female;20;15;low;low;big;right;big;1.543541426770389
ARF25;Afrikaans;female;20;16;high;low;big;left;low;1.3281547222286463
ARF25;Afrikaans;female;20;17;high;low;high;right;high;1.9476310005411506
ARF25;Afrikaans;female;20;18;low;small;big;right;big;1.362890680320561
ARF25;Afrikaans;female;20;19;high;low;high;right;high;2.741072855889797
ARF25;Afrikaans;female;20;20;high;low;big;left;low;1.0347201684489846
ARF25;Afrikaans;female;20;21;high;low;high;left;low;1.6952327117323875
ARF25;Afrikaans;female;20;22;low;small;big;right;big;0.9894587006419897
ARF25;Afrikaans;female;20;23;low;low;big;right;big;0.5624462924897671
ARF25;Afrikaans;female;20;24;low;low;big;right;big;0.559092259965837
ARF25;Afrikaans;female;20;25;low;small;big;right;big;0.41382443718612194
ARF25;Afrikaans;female;20;26;high;low;high;left;low;1.3235529446974397
ARF25;Afrikaans;female;20;27;high;low;high;right;high;2.107745062559843
ARF25;Afrikaans;female;20;28;high;high;small;right;small;1.712100368924439
ARF25;Afrikaans;female;20;29;low;low;big;right;big;2.756165800616145
ARF25;Afrikaans;female;20;30;low;low;high;right;high;1.860428148880601
ARF25;Afrikaans;female;20;31;high;small;big;left;small;1.9271527361124754
ARF25;Afrikaans;female;20;32;high;small;big;left;small;0.574068364687264
ARF25;Afrikaans;female;20;33;high;low;high;right;high;0.8487046295776963
ARF25;Afrikaans;female;20;34;high;low;high;left;low;1.045629357919097
ARF25;Afrikaans;female;20;35;low;high;small;left;high;1.2091061351820827
ARF25;Afrikaans;female;20;36;low;low;high;right;high;0.7749652732163668
ARF25;Afrikaans;female;20;37;low;high;small;left;high;1.154533350840211
ARF25;Afrikaans;female;20;38;high;small;big;left;small;2.8938082046806812
ARF25;Afrikaans;female;20;39;high;small;big;left;small;0.6090794513002038
ARF25;Afrikaans;female;20;40;high;high;small;right;small;1.3906189743429422
