participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF14;Afrikaans;female;19;1;low;small;big;right;big;1.1006379257887602
ARF14;Afrikaans;female;19;2;high;small;big;left;small;0.7154034804552794
ARF14;Afrikaans;female;19;3;high;low;high;right;high;2.031572977080941
ARF14;Afrikaans;female;19;4;high;high;small;right;small;1.60003971029073
ARF14;Afrikaans;female;19;5;high;low;big;right;big;1.9394036158919334
ARF14;Afrikaans;female;19;6;low;high;small;left;high;1.572020105086267
ARF14;Afrikaans;female;19;7;low;small;big;right;big;1.7554912054911256
ARF14;Afrikaans;female;19;8;high;small;big;left;small;1.741561927832663
ARF14;Afrikaans;female;19;9;high;low;high;left;low;2.1780956499278545
ARF14;Afrikaans;female;19;10;high;small;big;left;small;1.7622316367924213
ARF14;Afrikaans;female;19;11;low;small;big;right;big;0.7679876079782844
ARF14;Afrikaans;female;19;12;high;low;big;left;low;1.3985601775348186
ARF14;Afrikaans;female;19;13;high;low;big;left;low;1.4968115584924817
ARF14;Afrikaans;female;19;14;high;low;big;left;low;1.4161576936021447
ARF14;Afrikaans;female;19;15;high;high;small;right;small;0.964727995917201
ARF14;Afrikaans;female;19;16;high;low;high;right;high;2.2532011726871133
ARF14;Afrikaans;female;19;17;low;high;small;left;high;1.2951492657884955
ARF14;Afrikaans;female;19;18;low;low;high;right;high;1.8523787884041667
ARF14;Afrikaans;female;19;19;low;small;big;right;big;1.6426083212718368
ARF14;Afrikaans;female;19;20;high;low;big;left;low;1.5651127025485039
ARF14;Afrikaans;female;19;21;low;low;big;right;big;1.8859301581978798
ARF14;Afrikaans;female;19;22;low;low;high;left;low;2.6560591841116548
ARF14;Afrikaans;female;19;23;low;high;small;left;high;1.819821747019887
ARF14;Afrikaans;female;19;24;high;small;big;left;small;2.056606834754348
ARF14;Afrikaans;female;19;25;high;low;big;left;low;1.941575032658875
ARF14;Afrikaans;female;19;26;low;small;big;right;big;1.9724635453894734
ARF14;Afrikaans;female;19;27;low;low;high;right;high;2.4115638099610806
ARF14;Afrikaans;female;19;28;low;low;high;right;high;1.4572330359369516
ARF14;Afrikaans;female;19;29;low;low;high;right;high;1.631978997029364
ARF14;Afrikaans;female;19;30;low;low;high;right;high;1.4749671285972
ARF14;Afrikaans;female;19;31;high;low;high;left;low;1.1228557704016566
ARF14;Afrikaans;female;19;32;high;high;small;right;small;1.0487643126398325
ARF14;Afrikaans;female;19;33;high;high;small;right;small;1.632463333196938
ARF14;Afrikaans;female;19;34;low;high;small;left;high;0.8419251199811697
ARF14;Afrikaans;female;19;35;low;small;big;right;big;1.550369093194604
ARF14;Afrikaans;female;19;36;low;high;small;left;high;1.3119486337527633
ARF14;Afrikaans;female;19;37;high;high;small;right;small;1.6329200360924006
ARF14;Afrikaans;female;19;38;low;low;big;left;low;0.8875493463128805
ARF14;Afrikaans;female;19;39;low;low;big;right;big;1.6819365825504065
ARF14;Afrikaans;female;19;40;high;low;big;left;low;0.6130453161895275
