participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
ARF7;Afrikaans;male;19;1;high;small;big;right;big;1.6255646143108606
ARF7;Afrikaans;male;19;2;low;low;big;left;low;1.2180487718433142
ARF7;Afrikaans;male;19;3;high;low;big;right;big;1.2515405379235744
ARF7;Afrikaans;male;19;4;high;low;big;right;big;1.7791932402178645
ARF7;Afrikaans;male;19;5;low;low;high;left;low;2.5144655192270875
ARF7;Afrikaans;male;19;6;high;small;big;right;big;3.24528444185853
ARF7;Afrikaans;male;19;7;low;high;small;right;small;1.6062405435368419
ARF7;Afrikaans;male;19;8;high;high;small;left;high;1.9576792800799012
ARF7;Afrikaans;male;19;9;high;low;big;right;big;1.7225339068099856
ARF7;Afrikaans;male;19;10;high;low;high;left;low;1.4274363508448005
ARF7;Afrikaans;male;19;11;low;low;high;left;low;1.6148081868886948
ARF7;Afrikaans;male;19;12;low;small;big;left;small;1.2771846503019333
ARF7;Afrikaans;male;19;13;high;low;high;left;low;1.5288013704121113
ARF7;Afrikaans;male;19;14;high;small;big;right;big;2.170959304086864
ARF7;Afrikaans;male;19;15;low;low;high;right;high;1.7543650371953845
ARF7;Afrikaans;male;19;16;low;small;big;left;small;1.5012597851455212
ARF7;Afrikaans;male;19;17;low;low;big;left;low;1.2846565190702677
ARF7;Afrikaans;male;19;18;high;small;big;right;big;1.5107822827994823
ARF7;Afrikaans;male;19;19;low;high;small;left;high;2.3685704693198204
ARF7;Afrikaans;male;19;20;low;low;high;right;high;4.0226473128423095
ARF7;Afrikaans;male;19;21;low;low;high;left;low;2.477035915479064
ARF7;Afrikaans;male;19;22;low;low;high;right;high;3.049131019040942
ARF7;Afrikaans;male;19;23;low;high;small;right;small;2.0050241397693753
ARF7;Afrikaans;male;19;24;low;small;big;left;small;1.6280652368441224
ARF7;Afrikaans;male;19;25;high;small;big;right;big;1.8803932629525661
ARF7;Afrikaans;male;19;26;high;low;big;right;big;1.6740687992423773
ARF7;Afrikaans;male;19;27;high;low;big;right;big;2.937241278588772
ARF7;Afrikaans;male;19;28;low;low;big;left;low;1.322399539873004
ARF7;Afrikaans;male;19;29;low;small;big;left;small;1.0244709709659219
ARF7;Afrikaans;male;19;30;low;low;high;left;low;1.6260832911357284
ARF7;Afrikaans;male;19;31;high;low;big;right;big;0.6674108663573861
ARF7;Afrikaans;male;19;32;high;low;high;left;low;1.4279692377895117
ARF7;Afrikaans;male;19;33;high;high;small;right;small;1.0411720518022776
ARF7;Afrikaans;male;19;34;high;high;small;left;high;2.3639197442680597
ARF7;Afrikaans;male;19;35;low;high;small;right;small;3.418280953541398
ARF7;Afrikaans;male;19;36;high;high;small;left;high;7.280306974425912
ARF7;Afrikaans;male;19;37;low;small;big;left;small;4.114201681688428
ARF7;Afrikaans;male;19;38;high;high;small;left;high;3.318882878869772
ARF7;Afrikaans;male;19;39;low;low;big;right;big;2.907697615213692
ARF7;Afrikaans;male;19;40;high;high;small;left;high;1.7742496253922582
