participant;language;gender;age;trial;voice;left;right;choice;choiceName;RT
M12;Xh;male;22;1;low;high;small;right;small;13.695785697113024
M12;Xh;male;22;2;high;low;big;left;low;5.102979889459675
M12;Xh;male;22;3;high;low;big;right;big;3.9707655755337328
M12;Xh;male;22;4;low;small;big;right;big;3.2567538069270086
M12;Xh;male;22;5;low;high;small;left;high;2.3093857182830106
M12;Xh;male;22;6;high;low;big;left;low;2.4909035431046505
M12;Xh;male;22;7;high;low;high;right;high;4.239468782237964
M12;Xh;male;22;8;low;low;high;left;low;2.443718571739737
M12;Xh;male;22;9;high;small;big;left;small;3.2362801177368965
M12;Xh;male;22;10;high;small;big;left;small;2.4412021399184596
M12;Xh;male;22;11;low;high;small;right;small;3.330373746372061
M12;Xh;male;22;12;high;small;big;left;small;2.5792368125985377
M12;Xh;male;22;13;high;small;big;left;small;1.763680803560419
M12;Xh;male;22;14;high;low;big;left;low;2.459256107220426
M12;Xh;male;22;15;high;high;small;left;high;2.072434946807334
M12;Xh;male;22;16;high;low;big;left;low;1.792370099836262
M12;Xh;male;22;17;low;low;big;left;low;3.3540984680876136
M12;Xh;male;22;18;low;low;high;right;high;2.295839223108487
M12;Xh;male;22;19;high;small;big;left;small;3.2566744652867783
M12;Xh;male;22;20;high;high;small;right;small;2.9014056097366847
M12;Xh;male;22;21;low;low;high;right;high;2.394933741859859
M12;Xh;male;22;22;high;small;big;left;small;3.506617130129598
M12;Xh;male;22;23;high;high;small;right;small;3.0458259008300956
M12;Xh;male;22;24;low;small;big;left;small;2.9796080208325293
M12;Xh;male;22;25;high;low;high;right;high;2.420853976305807
M12;Xh;male;22;26;low;small;big;left;small;3.6348158110049553
M12;Xh;male;22;27;high;low;high;right;high;4.464110945613356
M12;Xh;male;22;28;low;low;big;left;low;2.5540239422407467
M12;Xh;male;22;29;low;high;small;right;small;2.572966061910847
M12;Xh;male;22;30;low;low;big;left;low;2.366529049089877
M12;Xh;male;22;31;low;low;high;right;high;2.2174654972623102
M12;Xh;male;22;32;low;low;high;right;high;2.165743448684225
M12;Xh;male;22;33;low;high;small;right;small;2.1208909628912807
M12;Xh;male;22;34;low;low;high;right;high;2.0574835918669123
M12;Xh;male;22;35;high;high;small;right;small;1.9104683168407064
M12;Xh;male;22;36;high;low;big;left;low;1.669648753508227
M12;Xh;male;22;37;low;high;small;right;small;3.7711325995624065
M12;Xh;male;22;38;high;small;big;left;small;2.39865095569985
M12;Xh;male;22;39;low;low;high;right;high;3.3500086249259766
M12;Xh;male;22;40;low;low;big;left;low;1.6319121447450016
