participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M42;Xh;male;21;size;1;1;high;small;k;2.328703230479732
M42;Xh;male;21;size;1;2;low;big;s;3.014727540547028
M42;Xh;male;21;size;1;3;low;small;s;3.451034184312448
M42;Xh;male;21;size;1;4;high;big;s;1.6938609721837565
M42;Xh;male;21;size;1;5;high;big;s;1.1053565852344036
M42;Xh;male;21;size;1;6;low;small;k;2.578838920337148
M42;Xh;male;21;size;1;7;low;big;k;3.5946425067959353
M42;Xh;male;21;size;1;8;high;big;s;1.8211991320131347
M42;Xh;male;21;size;1;9;high;small;s;3.5912462120177224
M42;Xh;male;21;size;1;10;low;small;k;2.9587052554124966
M42;Xh;male;21;size;1;11;low;big;k;2.6189443302573636
M42;Xh;male;21;size;1;12;high;small;s;1.767915514181368
M42;Xh;male;21;size;1;13;low;small;k;3.853514063754119
M42;Xh;male;21;size;1;14;low;big;k;2.2163128728279844
M42;Xh;male;21;size;1;15;high;big;s;2.4088576030917466
M42;Xh;male;21;size;1;16;high;small;s;1.5274129225872457
M42;Xh;male;21;height;2;1;high;low;k;3.067085900926031
M42;Xh;male;21;height;2;2;low;high;k;2.882759540807456
M42;Xh;male;21;height;2;3;high;low;k;1.6329297700431198
M42;Xh;male;21;height;2;4;high;high;k;1.791907471138984
M42;Xh;male;21;height;2;5;high;low;k;2.9428574587218463
M42;Xh;male;21;height;2;6;high;high;k;2.2557124976301566
M42;Xh;male;21;height;2;7;high;high;k;1.6599939448060468
M42;Xh;male;21;height;2;8;low;high;s;2.193839459097944
M42;Xh;male;21;height;2;9;low;low;s;2.512604461517185
M42;Xh;male;21;height;2;10;low;high;s;2.423798694857396
M42;Xh;male;21;height;2;11;high;high;k;2.917442878941074
M42;Xh;male;21;height;2;12;low;low;s;4.455589024582878
M42;Xh;male;21;height;2;13;high;low;k;4.407380112330429
M42;Xh;male;21;height;2;14;low;low;s;3.0520883621647954
M42;Xh;male;21;height;2;15;low;high;k;3.2979743415489793
M42;Xh;male;21;height;2;16;low;low;s;2.483135564834811
M42;Xh;male;21;height;3;1;high;low;s;1.5076501501025632
M42;Xh;male;21;height;3;2;low;low;k;1.0518108637770638
M42;Xh;male;21;height;3;3;high;high;s;0.8290346098365262
M42;Xh;male;21;height;3;4;low;low;k;0.8944042056100443
M42;Xh;male;21;height;3;5;high;low;s;0.9140047422843054
M42;Xh;male;21;height;3;6;high;high;s;0.7397666093893349
M42;Xh;male;21;height;3;7;low;high;k;0.6539335874840617
M42;Xh;male;21;height;3;8;high;low;s;0.8290938200661913
M42;Xh;male;21;height;3;9;high;high;s;0.6416174793848768
M42;Xh;male;21;height;3;10;high;high;s;0.6436653615674004
M42;Xh;male;21;height;3;11;low;high;k;0.8371732437517494
M42;Xh;male;21;height;3;12;low;high;k;0.6981564719462767
M42;Xh;male;21;height;3;13;low;low;k;0.9971215968253091
M42;Xh;male;21;height;3;14;low;high;k;0.5472534577129409
M42;Xh;male;21;height;3;15;low;low;k;0.558892201515846
M42;Xh;male;21;height;3;16;high;low;s;0.732089025201276
M42;Xh;male;21;size;4;1;high;small;s;0.6701188820879906
M42;Xh;male;21;size;4;2;low;big;k;0.6306189948227257
M42;Xh;male;21;size;4;3;low;big;k;0.626499151927419
M42;Xh;male;21;size;4;4;low;big;k;0.48549410281702876
M42;Xh;male;21;size;4;5;high;small;s;0.7200950204860419
M42;Xh;male;21;size;4;6;low;big;k;0.9319019999820739
M42;Xh;male;21;size;4;7;low;small;k;0.6227503592381254
M42;Xh;male;21;size;4;8;low;big;k;0.5677567520178854
M42;Xh;male;21;size;4;9;high;small;s;0.5876805761363357
M42;Xh;male;21;size;4;10;high;small;s;0.7058226086664945
M42;Xh;male;21;size;4;11;low;small;k;0.5627830985467881
M42;Xh;male;21;size;4;12;high;small;s;0.735930580412969
M42;Xh;male;21;size;4;13;high;big;s;0.6494395363843068
M42;Xh;male;21;size;4;14;high;small;s;0.7443392126588151
M42;Xh;male;21;size;4;15;low;big;k;1.1260584308765829
M42;Xh;male;21;size;4;16;high;big;s;0.6765202899696305
