participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F35;Xh;female;23;size;1;1;high;big;s;3.850153295090422
F35;Xh;female;23;size;1;2;high;big;s;1.6435516780475155
F35;Xh;female;23;size;1;3;high;big;s;1.6296913690166548
F35;Xh;female;23;size;1;4;high;big;s;1.0307588886935264
F35;Xh;female;23;size;1;5;high;small;s;0.9364315773709677
F35;Xh;female;23;size;1;6;low;small;k;1.1842557026538998
F35;Xh;female;23;size;1;7;low;small;k;0.9307695070747286
F35;Xh;female;23;size;1;8;low;big;k;1.0108607222791761
F35;Xh;female;23;size;1;9;high;small;s;0.9918096559122205
F35;Xh;female;23;size;1;10;low;small;k;0.773081403283868
F35;Xh;female;23;size;1;11;low;small;k;0.9504770167986862
F35;Xh;female;23;size;1;12;high;small;s;1.2427695512888022
F35;Xh;female;23;size;1;13;low;small;k;1.0082696857280098
F35;Xh;female;23;size;1;14;low;big;k;1.1373723083524965
F35;Xh;female;23;size;1;15;low;big;k;0.8829675658489577
F35;Xh;female;23;size;1;16;high;big;s;0.9479080853052437
F35;Xh;female;23;size;2;1;low;small;k;1.935458557039965
F35;Xh;female;23;size;2;2;low;big;k;0.7222380335442722
F35;Xh;female;23;size;2;3;high;small;s;1.138135329936631
F35;Xh;female;23;size;2;4;low;small;k;0.7227097411523573
F35;Xh;female;23;size;2;5;high;big;s;1.182499924034346
F35;Xh;female;23;size;2;6;low;small;k;1.7843100180616602
F35;Xh;female;23;size;2;7;high;small;s;1.6130406825104728
F35;Xh;female;23;size;2;8;low;big;k;1.167212650179863
F35;Xh;female;23;size;2;9;low;big;k;1.0053427300881594
F35;Xh;female;23;size;2;10;high;big;s;1.3507858570083044
F35;Xh;female;23;size;2;11;high;big;s;1.3488244217005558
F35;Xh;female;23;size;2;12;high;small;s;1.0372885852120817
F35;Xh;female;23;size;2;13;high;small;s;0.9100566088454798
F35;Xh;female;23;size;2;14;low;small;k;1.1809671703376807
F35;Xh;female;23;size;2;15;high;big;s;2.6750183255644515
F35;Xh;female;23;size;2;16;low;big;k;0.9819641904905438
F35;Xh;female;23;height;3;1;high;high;s;1.9209540414740331
F35;Xh;female;23;height;3;2;low;high;k;1.7806247777189128
F35;Xh;female;23;height;3;3;high;low;s;0.7229311871342361
F35;Xh;female;23;height;3;4;high;low;s;0.7572750537074171
F35;Xh;female;23;height;3;5;low;high;k;0.8518624950665981
F35;Xh;female;23;height;3;6;high;high;s;1.0423392118536867
F35;Xh;female;23;height;3;7;high;low;s;1.008186791499611
F35;Xh;female;23;height;3;8;high;low;s;0.9690812438493595
F35;Xh;female;23;height;3;9;low;high;k;2.091379829624202
F35;Xh;female;23;height;3;10;high;high;s;0.9995728973299265
F35;Xh;female;23;height;3;11;low;low;k;0.7529677118873224
F35;Xh;female;23;height;3;12;low;low;k;0.8905930450418964
F35;Xh;female;23;height;3;13;low;high;k;0.7718072006828152
F35;Xh;female;23;height;3;14;low;high;k;2.584001651557628
F35;Xh;female;23;height;3;15;high;low;s;3.096121773996856
F35;Xh;female;23;height;3;16;low;low;k;1.1390258507453837
F35;Xh;female;23;height;4;1;high;high;s;3.2313123852945864
F35;Xh;female;23;height;4;2;high;high;s;1.0194596165092662
F35;Xh;female;23;height;4;3;high;low;s;0.9804073580307886
F35;Xh;female;23;height;4;4;high;high;s;1.3219406406860799
F35;Xh;female;23;height;4;5;low;high;k;0.8463792395195924
F35;Xh;female;23;height;4;6;low;low;k;0.8626959807006642
F35;Xh;female;23;height;4;7;high;low;s;1.1056928989710286
F35;Xh;female;23;height;4;8;low;low;k;0.7156250481493771
F35;Xh;female;23;height;4;9;low;low;k;0.8790237744688056
F35;Xh;female;23;height;4;10;high;low;s;0.7389281934592873
F35;Xh;female;23;height;4;11;high;high;s;0.663260371889919
F35;Xh;female;23;height;4;12;low;low;k;0.6755480591091327
F35;Xh;female;23;height;4;13;low;high;k;0.8891226593987085
F35;Xh;female;23;height;4;14;high;low;s;1.3956379480077885
F35;Xh;female;23;height;4;15;low;high;k;0.7865355306421407
F35;Xh;female;23;height;4;16;low;high;k;0.6873699596617371
F35;Xh;female;23;height;5;1;low;low;k;0.9977176456595771
F35;Xh;female;23;height;5;2;low;low;k;0.6613932782202028
F35;Xh;female;23;height;5;3;high;low;s;0.8810574460658245
F35;Xh;female;23;height;5;4;low;high;k;0.8231751724961214
F35;Xh;female;23;height;5;5;low;high;k;0.6135416004690342
F35;Xh;female;23;height;5;6;high;low;s;1.1096643218188547
F35;Xh;female;23;height;5;7;low;high;k;0.9079013590235263
F35;Xh;female;23;height;5;8;high;low;s;0.833737080800347
F35;Xh;female;23;height;5;9;low;high;k;0.9565804000594653
F35;Xh;female;23;height;5;10;low;high;k;0.8436172828660347
F35;Xh;female;23;height;5;11;high;high;s;2.998974480025936
F35;Xh;female;23;height;5;12;high;low;s;0.8222388625144958
F35;Xh;female;23;height;5;13;high;high;s;0.9202968087047338
F35;Xh;female;23;height;5;14;low;low;k;0.7048037992790341
F35;Xh;female;23;height;5;15;high;high;s;0.7019163171062246
F35;Xh;female;23;height;5;16;high;low;s;0.8356835161685012
F35;Xh;female;23;size;6;1;low;big;k;1.5552377505227923
F35;Xh;female;23;size;6;2;low;big;k;0.7264095866703428
F35;Xh;female;23;size;6;3;low;small;k;0.7055687945103273
F35;Xh;female;23;size;6;4;high;small;s;0.9589874905068427
F35;Xh;female;23;size;6;5;high;small;s;0.812632606131956
F35;Xh;female;23;size;6;6;high;big;s;0.5712154148495756
F35;Xh;female;23;size;6;7;high;big;s;0.7344657210633159
F35;Xh;female;23;size;6;8;low;small;k;0.8479763348586857
F35;Xh;female;23;size;6;9;low;small;k;0.9381814349326305
F35;Xh;female;23;size;6;10;high;small;s;2.2389208908425644
F35;Xh;female;23;size;6;11;high;small;s;0.8748455108143389
F35;Xh;female;23;size;6;12;low;big;k;1.094372311141342
F35;Xh;female;23;size;6;13;low;big;k;0.5260495099355467
F35;Xh;female;23;size;6;14;low;small;k;0.696285430865828
F35;Xh;female;23;size;6;15;high;big;s;1.4927248476305977
F35;Xh;female;23;size;6;16;high;big;s;0.7407147613703273
F35;Xh;female;23;size;7;1;high;small;s;1.228102799912449
F35;Xh;female;23;size;7;2;low;small;k;0.7751308642909862
F35;Xh;female;23;size;7;3;low;big;k;0.5456966253113933
F35;Xh;female;23;size;7;4;high;big;s;1.1462767269695178
F35;Xh;female;23;size;7;5;high;big;s;1.4616928027244285
F35;Xh;female;23;size;7;6;high;small;s;0.8246131899068132
F35;Xh;female;23;size;7;7;high;small;s;0.7419202802120708
F35;Xh;female;23;size;7;8;low;big;k;1.0379158181603998
F35;Xh;female;23;size;7;9;low;small;k;1.2358478835667484
F35;Xh;female;23;size;7;10;low;big;k;0.8710505343042314
F35;Xh;female;23;size;7;11;low;big;k;0.7956799477688037
F35;Xh;female;23;size;7;12;high;small;s;1.0534434852888808
F35;Xh;female;23;size;7;13;high;big;s;0.9631997012766078
F35;Xh;female;23;size;7;14;low;big;k;0.6665658777928911
F35;Xh;female;23;size;7;15;low;small;k;0.5408548131235875
F35;Xh;female;23;size;7;16;high;small;s;0.6295062386197969
F35;Xh;female;23;size;8;1;low;big;k;3.5298930387943983
F35;Xh;female;23;size;8;2;high;small;s;0.9432182459277101
F35;Xh;female;23;size;8;3;high;big;s;0.6627590592834167
F35;Xh;female;23;size;8;4;low;small;s;1.1306515604374
F35;Xh;female;23;size;8;5;low;small;k;1.1469473807374015
F35;Xh;female;23;size;8;6;high;small;s;0.8209267653292045
F35;Xh;female;23;size;8;7;low;big;k;0.9512653013807721
F35;Xh;female;23;size;8;8;low;big;k;0.9184778725611977
F35;Xh;female;23;size;8;9;high;big;s;0.7193359461962245
F35;Xh;female;23;size;8;10;high;small;s;0.8287701379158534
F35;Xh;female;23;size;8;11;low;big;k;0.7099179781507701
F35;Xh;female;23;size;8;12;low;small;k;0.677312127139885
F35;Xh;female;23;size;8;13;high;small;s;0.8289596103713848
F35;Xh;female;23;size;8;14;high;big;s;0.6944889946025796
F35;Xh;female;23;size;8;15;high;big;s;0.7743331060628407
F35;Xh;female;23;size;8;16;low;small;k;1.060046207625419
F35;Xh;female;23;height;9;1;low;high;k;0.7625700209173374
F35;Xh;female;23;height;9;2;high;high;s;0.6421345815178938
F35;Xh;female;23;height;9;3;low;low;k;0.5293636999558657
F35;Xh;female;23;height;9;4;high;low;s;0.4579976939712651
F35;Xh;female;23;height;9;5;high;high;s;0.6526278061210178
F35;Xh;female;23;height;9;6;high;low;s;0.536896021803841
F35;Xh;female;23;height;9;7;high;high;s;0.4690731517621316
F35;Xh;female;23;height;9;8;high;high;s;0.4725381303578615
F35;Xh;female;23;height;9;9;low;low;k;0.9735855581238866
F35;Xh;female;23;height;9;10;low;high;k;0.6178698631701991
F35;Xh;female;23;height;9;11;high;low;s;0.6950696489075199
F35;Xh;female;23;height;9;12;low;low;s;0.49927191238384694
F35;Xh;female;23;height;9;13;low;high;k;0.922590610338375
F35;Xh;female;23;height;9;14;high;low;s;0.9658827109378763
F35;Xh;female;23;height;9;15;low;low;k;1.0784506990457885
F35;Xh;female;23;height;9;16;low;high;k;0.9984325096593238
F35;Xh;female;23;height;10;1;high;high;s;2.752000217908062
F35;Xh;female;23;height;10;2;high;low;s;0.749815362971276
F35;Xh;female;23;height;10;3;low;low;k;0.7779480837052688
F35;Xh;female;23;height;10;4;low;high;k;1.0754313755896874
F35;Xh;female;23;height;10;5;high;low;s;1.320685385260731
F35;Xh;female;23;height;10;6;high;high;s;0.6598644718760625
F35;Xh;female;23;height;10;7;low;high;k;0.7299262754386291
F35;Xh;female;23;height;10;8;high;high;s;1.0181392299127765
F35;Xh;female;23;height;10;9;low;low;k;0.5161562816356309
F35;Xh;female;23;height;10;10;low;low;k;1.088142218068242
F35;Xh;female;23;height;10;11;low;high;k;0.5977999872993678
F35;Xh;female;23;height;10;12;low;low;k;0.7535258663701825
F35;Xh;female;23;height;10;13;high;high;s;1.216926684777718
F35;Xh;female;23;height;10;14;high;high;s;1.0041482638334855
F35;Xh;female;23;height;10;15;low;low;k;0.8206370302359574
F35;Xh;female;23;height;10;16;high;low;s;0.7738523196312599
F35;Xh;female;23;size;11;1;high;big;s;0.9923097844002768
F35;Xh;female;23;size;11;2;low;big;k;0.9203149664681405
F35;Xh;female;23;size;11;3;low;small;k;0.7959621828631498
F35;Xh;female;23;size;11;4;high;big;s;1.0752276926650666
F35;Xh;female;23;size;11;5;high;small;s;1.1882405464421026
F35;Xh;female;23;size;11;6;high;big;s;2.4780257279635407
F35;Xh;female;23;size;11;7;low;big;k;0.6501097953878343
F35;Xh;female;23;size;11;8;low;big;k;0.5238125501200557
F35;Xh;female;23;size;11;9;low;small;k;0.5825229765032418
F35;Xh;female;23;size;11;10;low;small;k;0.510219871008303
F35;Xh;female;23;size;11;11;high;small;s;0.8147314089001156
F35;Xh;female;23;size;11;12;high;big;s;1.0277758808806539
F35;Xh;female;23;size;11;13;low;big;k;0.6147443561931141
F35;Xh;female;23;size;11;14;high;small;s;1.3476433763862588
F35;Xh;female;23;size;11;15;low;small;k;1.976062911155168
F35;Xh;female;23;size;11;16;high;small;s;0.7764678297680803
F35;Xh;female;23;height;12;1;low;low;k;0.8584592964034528
F35;Xh;female;23;height;12;2;low;high;k;0.5430665099993348
F35;Xh;female;23;height;12;3;high;high;s;0.7095264015952125
F35;Xh;female;23;height;12;4;high;high;s;0.8473964700242504
F35;Xh;female;23;height;12;5;high;high;s;0.7446273687528446
F35;Xh;female;23;height;12;6;high;low;s;1.083697508671321
F35;Xh;female;23;height;12;7;low;high;k;0.8039129231474362
F35;Xh;female;23;height;12;8;low;low;k;0.756586636940483
F35;Xh;female;23;height;12;9;low;low;k;0.6865931223728694
F35;Xh;female;23;height;12;10;high;low;s;0.8057093594688922
F35;Xh;female;23;height;12;11;high;high;s;0.6591653972282074
F35;Xh;female;23;height;12;12;low;high;k;0.5663313660770655
F35;Xh;female;23;height;12;13;low;high;k;0.6596631573047489
F35;Xh;female;23;height;12;14;high;low;s;0.7952429768047296
F35;Xh;female;23;height;12;15;high;low;s;0.6293092661071569
F35;Xh;female;23;height;12;16;low;low;k;0.6900798113201745
F35;Xh;female;23;size;13;1;low;big;k;1.048806540260557
F35;Xh;female;23;size;13;2;low;big;k;0.5553897232748568
F35;Xh;female;23;size;13;3;low;small;k;0.6591752655804157
F35;Xh;female;23;size;13;4;high;big;s;0.5784224755479954
F35;Xh;female;23;size;13;5;high;big;k;0.4857479170896113
F35;Xh;female;23;size;13;6;low;small;k;0.8546319516026415
