participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M44;Xh;male;28;height;1;1;high;high;s;0.7476344554452226
M44;Xh;male;28;height;1;2;high;high;s;0.6455091659445316
M44;Xh;male;28;height;1;3;low;low;k;0.6264257312286645
M44;Xh;male;28;height;1;4;low;low;k;0.5627787564881146
M44;Xh;male;28;height;1;5;high;low;s;0.6328022708185017
M44;Xh;male;28;height;1;6;low;low;k;0.6128859466407448
M44;Xh;male;28;height;1;7;low;high;k;0.6269183597760275
M44;Xh;male;28;height;1;8;high;low;s;0.7736754786456004
M44;Xh;male;28;height;1;9;high;low;s;0.692302166018635
M44;Xh;male;28;height;1;10;high;high;s;0.5964922321727499
M44;Xh;male;28;height;1;11;low;high;k;0.8209638703847304
M44;Xh;male;28;height;1;12;low;high;k;0.5666147853480652
M44;Xh;male;28;height;1;13;high;low;s;0.5517198775196448
M44;Xh;male;28;height;1;14;low;low;k;0.5451546550029889
M44;Xh;male;28;height;1;15;high;high;s;0.44930524774827063
M44;Xh;male;28;height;1;16;low;high;k;0.5131132742390037
M44;Xh;male;28;height;2;1;low;high;s;0.6520135994069278
M44;Xh;male;28;height;2;2;low;high;k;0.6088363664457574
M44;Xh;male;28;height;2;3;high;low;s;0.5730469825211912
M44;Xh;male;28;height;2;4;high;low;s;0.6445369351422414
M44;Xh;male;28;height;2;5;high;low;s;0.4896869716467336
M44;Xh;male;28;height;2;6;low;low;k;0.4868448838824406
M44;Xh;male;28;height;2;7;high;low;s;0.5477650335524231
M44;Xh;male;28;height;2;8;low;low;k;0.4111979834269732
M44;Xh;male;28;height;2;9;low;high;k;0.5597590383840725
M44;Xh;male;28;height;2;10;high;high;s;0.5496676532784477
M44;Xh;male;28;height;2;11;low;high;k;0.5892741188872606
M44;Xh;male;28;height;2;12;high;high;s;0.6920724306255579
M44;Xh;male;28;height;2;13;high;high;k;0.5008788761915639
M44;Xh;male;28;height;2;14;low;low;k;0.6507674228632823
M44;Xh;male;28;height;2;15;low;high;k;0.8182113873772323
M44;Xh;male;28;height;2;16;high;low;s;0.7673261757008731
M44;Xh;male;28;size;3;1;low;big;k;0.5349993230774999
M44;Xh;male;28;size;3;2;high;big;s;0.6156163244741037
M44;Xh;male;28;size;3;3;low;big;k;0.4461489514214918
M44;Xh;male;28;size;3;4;high;small;s;0.4181828086730093
M44;Xh;male;28;size;3;5;high;small;s;0.6597606566501781
M44;Xh;male;28;size;3;6;low;small;s;0.4274223567917943
M44;Xh;male;28;size;3;7;low;small;k;0.6671137692173943
M44;Xh;male;28;size;3;8;high;small;s;0.6322216165717691
M44;Xh;male;28;size;3;9;low;big;k;0.5728318522451445
M44;Xh;male;28;size;3;10;low;small;k;0.5430728257633746
M44;Xh;male;28;size;3;11;high;small;s;0.6947613613447174
M44;Xh;male;28;size;3;12;high;big;s;0.49163380172103643
M44;Xh;male;28;size;3;13;low;big;k;0.6319855654146522
M44;Xh;male;28;size;3;14;high;small;s;0.5807529875310138
M44;Xh;male;28;size;3;15;high;big;k;0.5531650001648813
M44;Xh;male;28;size;3;16;low;big;k;0.612640027073212
M44;Xh;male;28;size;4;1;low;small;k;0.4640276567079127
M44;Xh;male;28;size;4;2;high;big;s;0.613805677741766
M44;Xh;male;28;size;4;3;low;big;k;0.4471614451613277
M44;Xh;male;28;size;4;4;high;small;s;0.587483998388052
M44;Xh;male;28;size;4;5;high;small;s;0.5451732075307518
M44;Xh;male;28;size;4;6;low;big;k;0.6073746648617089
M44;Xh;male;28;size;4;7;high;small;s;0.8083951323060319
M44;Xh;male;28;size;4;8;high;big;s;0.6386901291552931
M44;Xh;male;28;size;4;9;low;big;k;0.6218172071967274
