participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF32;Afrikaans;male;20;height;1;1;low;high;s;1.313760451041162
ARF32;Afrikaans;male;20;height;1;2;high;low;k;1.2320712069049478
ARF32;Afrikaans;male;20;height;1;3;high;high;k;1.4690607646480203
ARF32;Afrikaans;male;20;height;1;4;high;high;k;1.2930911369621754
ARF32;Afrikaans;male;20;height;1;5;low;high;s;1.1013239677995443
ARF32;Afrikaans;male;20;height;1;6;low;low;s;1.3420867621898651
ARF32;Afrikaans;male;20;height;1;7;high;low;k;1.123895887285471
ARF32;Afrikaans;male;20;height;1;8;high;high;k;1.2151932856068015
ARF32;Afrikaans;male;20;height;1;9;low;low;s;1.5258231237530708
ARF32;Afrikaans;male;20;height;1;10;high;high;k;0.8280313685536385
ARF32;Afrikaans;male;20;height;1;11;high;high;k;0.9124091286212206
ARF32;Afrikaans;male;20;height;1;12;low;low;s;0.9442536793649197
ARF32;Afrikaans;male;20;height;1;13;high;low;k;1.1972586698830128
ARF32;Afrikaans;male;20;height;1;14;low;low;s;0.8209668630734086
ARF32;Afrikaans;male;20;height;1;15;low;low;s;0.9217137340456247
ARF32;Afrikaans;male;20;height;1;16;low;high;s;0.965539169497788
ARF32;Afrikaans;male;20;size;2;1;low;big;s;1.0971654737368226
ARF32;Afrikaans;male;20;size;2;2;high;big;k;1.0761294541880488
ARF32;Afrikaans;male;20;size;2;3;high;small;k;1.1158425798639655
ARF32;Afrikaans;male;20;size;2;4;high;big;k;0.918234571814537
ARF32;Afrikaans;male;20;size;2;5;high;small;k;0.9817728884518147
ARF32;Afrikaans;male;20;size;2;6;low;small;s;1.0143078248947859
ARF32;Afrikaans;male;20;size;2;7;high;small;k;1.1005108216777444
ARF32;Afrikaans;male;20;size;2;8;low;big;s;0.9935469329357147
ARF32;Afrikaans;male;20;size;2;9;high;small;k;1.1961818439885974
ARF32;Afrikaans;male;20;size;2;10;high;small;k;0.8465963704511523
ARF32;Afrikaans;male;20;size;2;11;low;small;s;1.0969767924398184
ARF32;Afrikaans;male;20;size;2;12;high;big;k;1.1273959698155522
ARF32;Afrikaans;male;20;size;2;13;low;big;s;1.2492128079757094
ARF32;Afrikaans;male;20;size;2;14;low;small;s;1.1427782522514462
ARF32;Afrikaans;male;20;size;2;15;low;big;s;1.3005065592005849
ARF32;Afrikaans;male;20;size;2;16;low;big;s;0.9233810789883137
ARF32;Afrikaans;male;20;height;3;1;low;low;s;1.0402089077979326
ARF32;Afrikaans;male;20;height;3;2;high;low;k;1.0902446508407593
ARF32;Afrikaans;male;20;height;3;3;low;low;s;1.0599884977564216
ARF32;Afrikaans;male;20;height;3;4;low;high;s;1.0119461482390761
ARF32;Afrikaans;male;20;height;3;5;low;high;s;0.9491590047255158
ARF32;Afrikaans;male;20;height;3;6;high;low;k;1.0260041076689959
ARF32;Afrikaans;male;20;height;3;7;low;low;s;1.0724177965894341
ARF32;Afrikaans;male;20;height;3;8;high;high;k;1.0155295180156827
ARF32;Afrikaans;male;20;height;3;9;high;low;k;0.948879930190742
ARF32;Afrikaans;male;20;height;3;10;high;high;k;0.9706679135560989
ARF32;Afrikaans;male;20;height;3;11;high;high;k;1.3196056317538023
ARF32;Afrikaans;male;20;height;3;12;low;high;s;0.9920303747057915
ARF32;Afrikaans;male;20;height;3;13;low;low;s;0.9180297069251537
ARF32;Afrikaans;male;20;height;3;14;low;high;s;0.9444992020726204
ARF32;Afrikaans;male;20;height;3;15;high;high;k;0.6804330516606569
ARF32;Afrikaans;male;20;height;3;16;high;low;k;1.0568756461143494
ARF32;Afrikaans;male;20;height;4;1;high;low;k;1.459829973988235
ARF32;Afrikaans;male;20;height;4;2;high;high;k;0.9999628951773047
ARF32;Afrikaans;male;20;height;4;3;high;low;k;1.2735847001895308
ARF32;Afrikaans;male;20;height;4;4;low;low;s;0.9296344118192792
ARF32;Afrikaans;male;20;height;4;5;low;high;s;1.1267280848696828
ARF32;Afrikaans;male;20;height;4;6;low;high;s;0.9185803569853306
ARF32;Afrikaans;male;20;height;4;7;high;low;k;1.0526899164542556
ARF32;Afrikaans;male;20;height;4;8;high;low;k;0.8719298290088773
ARF32;Afrikaans;male;20;height;4;9;low;low;s;0.868198829703033
ARF32;Afrikaans;male;20;height;4;10;high;high;k;1.2035143719986081
ARF32;Afrikaans;male;20;height;4;11;low;high;s;0.9929737830534577
ARF32;Afrikaans;male;20;height;4;12;low;high;s;0.8202602928504348
ARF32;Afrikaans;male;20;height;4;13;low;high;s;1.101998958736658
ARF32;Afrikaans;male;20;height;4;14;high;low;k;0.8864429146051407
ARF32;Afrikaans;male;20;height;4;15;low;low;s;0.9939065333455801
ARF32;Afrikaans;male;20;height;4;16;high;high;k;1.1079053226858377
ARF32;Afrikaans;male;20;height;5;1;low;low;s;0.8706374792382121
ARF32;Afrikaans;male;20;height;5;2;low;low;s;0.935669063590467
ARF32;Afrikaans;male;20;height;5;3;high;low;k;1.0442201672121882
ARF32;Afrikaans;male;20;height;5;4;high;low;k;1.0825012074783444
ARF32;Afrikaans;male;20;height;5;5;low;low;s;0.7425594134256244
ARF32;Afrikaans;male;20;height;5;6;high;low;k;0.8962050136178732
ARF32;Afrikaans;male;20;height;5;7;high;high;k;0.8758491165935993
ARF32;Afrikaans;male;20;height;5;8;low;high;s;0.6961488835513592
ARF32;Afrikaans;male;20;height;5;9;high;high;k;1.019808010198176
ARF32;Afrikaans;male;20;height;5;10;low;high;s;0.862477988936007
ARF32;Afrikaans;male;20;height;5;11;low;high;s;1.2427127668634057
ARF32;Afrikaans;male;20;height;5;12;high;high;k;0.6338476547971368
