participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F41;Xh;female;21;height;1;1;high;low;s;1.1959445776883513
F41;Xh;female;21;height;1;2;high;high;k;1.4293577395146713
F41;Xh;female;21;height;1;3;high;high;s;1.0377697664080188
F41;Xh;female;21;height;1;4;low;low;k;2.118718344718218
F41;Xh;female;21;height;1;5;high;low;s;1.72524985705968
F41;Xh;female;21;height;1;6;low;low;k;1.046669842908159
F41;Xh;female;21;height;1;7;low;low;s;1.289620182593353
F41;Xh;female;21;height;1;8;low;high;s;1.8030018762219697
F41;Xh;female;21;height;1;9;low;high;k;1.214489594567567
F41;Xh;female;21;height;1;10;low;low;k;1.334398853010498
F41;Xh;female;21;height;1;11;high;high;s;4.249146880232729
F41;Xh;female;21;height;1;12;low;low;s;1.1436477957759053
F41;Xh;female;21;height;1;13;high;low;s;2.192485125386156
F41;Xh;female;21;height;1;14;high;high;s;1.5558314310619608
F41;Xh;female;21;height;1;15;high;high;s;1.2637271848507226
F41;Xh;female;21;height;1;16;low;high;k;1.6280674316221848
F41;Xh;female;21;height;2;1;high;high;s;1.139706767629832
F41;Xh;female;21;height;2;2;low;low;k;1.5956569742411375
F41;Xh;female;21;height;2;3;low;low;k;1.7690310336183757
F41;Xh;female;21;height;2;4;high;high;s;1.9350014545489103
F41;Xh;female;21;height;2;5;high;low;k;2.118431372800842
F41;Xh;female;21;height;2;6;low;high;s;1.865507673821412
F41;Xh;female;21;height;2;7;low;high;s;2.288360585225746
F41;Xh;female;21;height;2;8;low;high;k;1.31286293361336
F41;Xh;female;21;height;2;9;high;high;k;1.8039073968539014
F41;Xh;female;21;height;2;10;high;high;k;1.6631612936034799
F41;Xh;female;21;height;2;11;low;low;k;1.2827198305167258
F41;Xh;female;21;height;2;12;low;low;s;0.774859681725502
F41;Xh;female;21;height;2;13;high;high;s;1.4255864470032975
F41;Xh;female;21;height;2;14;high;low;s;1.3712721776682884
F41;Xh;female;21;height;2;15;high;low;s;2.1293043319601566
F41;Xh;female;21;height;2;16;low;low;s;1.4653460695408285
F41;Xh;female;21;height;3;1;low;low;k;2.1868937126128003
