participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F43;Xh;female;20;size;1;1;high;big;s;1.78761236614082
F43;Xh;female;20;size;1;2;low;small;k;2.1673223862890154
F43;Xh;female;20;size;1;3;low;big;s;1.7242594684939831
F43;Xh;female;20;size;1;4;high;small;k;1.2115231655770913
F43;Xh;female;20;size;1;5;high;small;s;0.8732938098255545
F43;Xh;female;20;size;1;6;low;big;k;0.9110505501739681
F43;Xh;female;20;size;1;7;low;big;s;1.2180915460921824
F43;Xh;female;20;size;1;8;high;small;k;3.050915606203489
F43;Xh;female;20;size;1;9;high;big;k;0.7944369291653857
F43;Xh;female;20;size;1;10;low;small;s;2.333532016375102
F43;Xh;female;20;size;1;11;high;small;s;0.8284989553503692
F43;Xh;female;20;size;1;12;high;small;s;0.8950843330239877
F43;Xh;female;20;size;1;13;low;big;k;1.6379756599199027
F43;Xh;female;20;size;1;14;high;big;s;1.0925707432907075
F43;Xh;female;20;size;1;15;low;big;k;0.9940904312534258
F43;Xh;female;20;size;1;16;low;small;k;1.1781156091019511
F43;Xh;female;20;size;2;1;high;small;s;1.2490403020055965
F43;Xh;female;20;size;2;2;low;small;k;1.383234603679739
F43;Xh;female;20;size;2;3;high;big;s;1.4848648961633444
F43;Xh;female;20;size;2;4;low;small;k;1.2065755645744503
F43;Xh;female;20;size;2;5;low;big;k;1.1893623815849423
F43;Xh;female;20;size;2;6;low;big;k;1.3270717931445688
F43;Xh;female;20;size;2;7;high;small;s;1.2361091977218166
F43;Xh;female;20;size;2;8;low;small;k;1.0065671962220222
F43;Xh;female;20;size;2;9;low;big;k;1.1165370425442234
F43;Xh;female;20;size;2;10;high;small;s;1.1927081503672525
F43;Xh;female;20;size;2;11;high;small;s;1.395849920460023
F43;Xh;female;20;size;2;12;high;big;s;0.941795228398405
F43;Xh;female;20;size;2;13;high;big;s;0.8253679220797494
F43;Xh;female;20;size;2;14;low;small;k;1.481970308930613
F43;Xh;female;20;size;2;15;low;big;k;1.5725211962126195
F43;Xh;female;20;size;2;16;high;big;s;1.5212132240412757
F43;Xh;female;20;height;3;1;low;low;k;0.813607994816266
F43;Xh;female;20;height;3;2;high;low;s;0.6565925184404477
F43;Xh;female;20;height;3;3;high;high;s;0.7281456285854802
F43;Xh;female;20;height;3;4;low;low;k;0.6029698237543926
F43;Xh;female;20;height;3;5;low;low;k;0.6201636648038402
F43;Xh;female;20;height;3;6;high;low;s;0.991390842711553
F43;Xh;female;20;height;3;7;low;low;k;0.8372766642132774
F43;Xh;female;20;height;3;8;low;high;k;0.933023045770824
F43;Xh;female;20;height;3;9;high;high;s;1.2678051858674735
F43;Xh;female;20;height;3;10;high;high;s;1.4933674752246588
F43;Xh;female;20;height;3;11;high;high;s;0.6813857861561701
F43;Xh;female;20;height;3;12;high;high;s;0.8686967330286279
F43;Xh;female;20;height;3;13;low;low;k;0.7300348273711279
F43;Xh;female;20;height;3;14;low;high;k;0.8901276531396434
F43;Xh;female;20;height;3;15;high;low;s;0.555662089958787
F43;Xh;female;20;height;3;16;low;high;k;0.5973022271646187
F43;Xh;female;20;height;4;1;low;high;k;0.658536585397087
F43;Xh;female;20;height;4;2;high;high;s;0.5779089260613546
F43;Xh;female;20;height;4;3;low;high;k;0.5365806290647015
F43;Xh;female;20;height;4;4;low;high;k;0.6121071357047185
