participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F38;Xh;female;19;size;1;1;low;big;k;1.9704312354442663
F38;Xh;female;19;size;1;2;high;small;k;1.5134610352106392
F38;Xh;female;19;size;1;3;low;big;s;0.9355426354450174
F38;Xh;female;19;size;1;4;high;big;k;0.8263133109430782
F38;Xh;female;19;size;1;5;high;small;k;2.6149764600559138
F38;Xh;female;19;size;1;6;low;small;s;0.8614403305691667
F38;Xh;female;19;size;1;7;low;big;s;0.7947156116133556
F38;Xh;female;19;size;1;8;high;big;k;0.814791408542078
F38;Xh;female;19;size;1;9;low;big;s;0.836225881241262
F38;Xh;female;19;size;1;10;high;small;k;0.8473317336174659
F38;Xh;female;19;size;1;11;high;small;k;0.8640025515342131
F38;Xh;female;19;size;1;12;low;small;s;0.7929045701748691
F38;Xh;female;19;size;1;13;low;big;s;0.6716658463119529
F38;Xh;female;19;size;1;14;low;small;s;0.5764231457724236
F38;Xh;female;19;size;1;15;high;big;k;1.1329350989544764
F38;Xh;female;19;size;1;16;high;small;k;1.0735169137478806
F38;Xh;female;19;size;2;1;low;small;s;0.8505827661138028
F38;Xh;female;19;size;2;2;high;big;k;0.9900795350549743
F38;Xh;female;19;size;2;3;high;small;k;0.681878414703533
F38;Xh;female;19;size;2;4;low;big;s;0.711007050354965
F38;Xh;female;19;size;2;5;high;small;k;1.1788332361611538
F38;Xh;female;19;size;2;6;high;big;k;0.7813297733664513
F38;Xh;female;19;size;2;7;high;small;k;0.7509162772330455
F38;Xh;female;19;size;2;8;low;big;s;2.135263637173921
F38;Xh;female;19;size;2;9;low;small;s;0.7238406551769003
F38;Xh;female;19;size;2;10;low;small;s;0.6332230577245355
F38;Xh;female;19;size;2;11;low;big;s;0.6146385673782788
F38;Xh;female;19;size;2;12;high;big;k;0.9319173946860246
F38;Xh;female;19;size;2;13;low;big;s;0.8731501266011037
F38;Xh;female;19;size;2;14;high;big;k;0.8109605111530982
F38;Xh;female;19;size;2;15;high;small;k;0.7034123604535125
F38;Xh;female;19;size;2;16;low;small;s;1.0659577500191517
F38;Xh;female;19;height;3;1;high;low;k;0.8253154224366881
F38;Xh;female;19;height;3;2;low;high;s;0.7596935913315974
F38;Xh;female;19;height;3;3;high;low;k;0.6739039903040975
