participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF2;Afrikaans;female;21;size;1;1;high;big;k;0.7975514028221369
ARF2;Afrikaans;female;21;size;1;2;high;big;k;0.6875362414866686
ARF2;Afrikaans;female;21;size;1;3;low;big;s;0.7652754094451666
ARF2;Afrikaans;female;21;size;1;4;low;small;s;0.7615657253190875
ARF2;Afrikaans;female;21;size;1;5;high;small;k;0.8633535029366612
ARF2;Afrikaans;female;21;size;1;6;high;small;k;0.7926089726388454
ARF2;Afrikaans;female;21;size;1;7;high;small;k;0.6881042597815394
ARF2;Afrikaans;female;21;size;1;8;high;small;k;0.5752126909792423
ARF2;Afrikaans;female;21;size;1;9;low;big;s;0.7527138767763972
ARF2;Afrikaans;female;21;size;1;10;high;big;k;0.8160366686061025
ARF2;Afrikaans;female;21;size;1;11;low;big;s;0.7758924970403314
ARF2;Afrikaans;female;21;size;1;12;low;small;s;0.791175308637321
ARF2;Afrikaans;female;21;size;1;13;high;big;k;0.7087680473923683
ARF2;Afrikaans;female;21;size;1;14;low;small;s;0.6811037007719278
ARF2;Afrikaans;female;21;size;1;15;low;small;s;0.7827324010431767
ARF2;Afrikaans;female;21;size;1;16;low;big;s;0.7467573806643486
ARF2;Afrikaans;female;21;height;2;1;low;low;s;0.6084861699491739
ARF2;Afrikaans;female;21;height;2;2;high;low;k;0.7523917760699987
ARF2;Afrikaans;female;21;height;2;3;low;low;s;0.43005144502967596
ARF2;Afrikaans;female;21;height;2;4;high;high;k;0.795539852231741
ARF2;Afrikaans;female;21;height;2;5;low;high;s;0.6621664669364691
ARF2;Afrikaans;female;21;height;2;6;high;high;k;0.7717695292085409
ARF2;Afrikaans;female;21;height;2;7;high;high;k;0.6802285807207227
ARF2;Afrikaans;female;21;height;2;8;low;high;s;0.6581840226426721
ARF2;Afrikaans;female;21;height;2;9;high;high;k;0.5178882349282503
ARF2;Afrikaans;female;21;height;2;10;high;low;k;0.8109166100621223
ARF2;Afrikaans;female;21;height;2;11;low;high;s;0.8206881824880838
ARF2;Afrikaans;female;21;height;2;12;high;high;k;0.6546022314578295
