participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F31;Xh;female;33;height;1;1;high;high;s;2.354801095323637
F31;Xh;female;33;height;1;2;high;low;s;1.4137053362792358
F31;Xh;female;33;height;1;3;high;low;s;1.0950109913828783
F31;Xh;female;33;height;1;4;low;high;k;2.437798739934806
F31;Xh;female;33;height;1;5;high;low;k;1.0673393203760497
F31;Xh;female;33;height;1;6;high;high;s;1.6108751695719548
F31;Xh;female;33;height;1;7;low;low;k;1.13626270997338
F31;Xh;female;33;height;1;8;low;high;k;1.808312238077633
F31;Xh;female;33;height;1;9;low;low;k;1.0949557285639457
F31;Xh;female;33;height;1;10;high;low;s;0.9758051496464759
F31;Xh;female;33;height;1;11;low;high;k;1.348782974644564
F31;Xh;female;33;height;1;12;low;high;k;1.0166388444486074
F31;Xh;female;33;height;1;13;low;high;k;1.0184044914203696
F31;Xh;female;33;height;1;14;high;low;s;0.8538073514355347
F31;Xh;female;33;height;1;15;low;low;k;1.4794120352016762
F31;Xh;female;33;height;1;16;high;high;s;1.524624518759083
F31;Xh;female;33;height;2;1;high;low;s;1.2272067528101616
F31;Xh;female;33;height;2;2;low;high;k;0.9854603530839086
F31;Xh;female;33;height;2;3;low;high;k;0.8533747225883417
F31;Xh;female;33;height;2;4;low;high;k;0.7341921700863168
F31;Xh;female;33;height;2;5;low;low;k;0.7693622157676145
F31;Xh;female;33;height;2;6;high;low;s;0.7458917030598968
F31;Xh;female;33;height;2;7;low;high;k;1.0351424142718315
F31;Xh;female;33;height;2;8;low;high;k;1.629513343796134
F31;Xh;female;33;height;2;9;low;low;k;1.1775617966777645
F31;Xh;female;33;height;2;10;high;high;s;0.7169904343900271
F31;Xh;female;33;height;2;11;high;high;s;1.049839165469166
F31;Xh;female;33;height;2;12;high;low;s;1.1339148297556676
F31;Xh;female;33;height;2;13;high;high;s;0.79434061399661
F31;Xh;female;33;height;2;14;low;low;k;0.6468031053082086
F31;Xh;female;33;height;2;15;high;low;k;1.0305248112417758
F31;Xh;female;33;height;2;16;high;low;s;1.4618005651864223
F31;Xh;female;33;size;3;1;high;small;s;1.2788731437758543
F31;Xh;female;33;size;3;2;low;small;k;0.8516011809115298
F31;Xh;female;33;size;3;3;high;small;s;0.698795941658318
F31;Xh;female;33;size;3;4;low;big;k;0.8543256377452053
F31;Xh;female;33;size;3;5;high;big;s;0.8655909628141671
F31;Xh;female;33;size;3;6;low;small;k;0.8571408834541216
F31;Xh;female;33;size;3;7;low;small;k;0.9954289756715298
F31;Xh;female;33;size;3;8;low;big;k;0.6847126077045687
F31;Xh;female;33;size;3;9;low;big;k;0.6805311862262897
F31;Xh;female;33;size;3;10;high;big;s;0.6770847601001151
F31;Xh;female;33;size;3;11;high;big;s;0.8621129579842091
F31;Xh;female;33;size;3;12;high;big;s;0.5810912747983821
F31;Xh;female;33;size;3;13;high;big;s;0.6339000271982513
F31;Xh;female;33;size;3;14;low;small;k;0.756423611601349
F31;Xh;female;33;size;3;15;low;small;k;0.6215476035722531
F31;Xh;female;33;size;3;16;high;small;s;0.7178631921997294
