participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M31;Xh;male;22;height;1;1;high;high;s;0.8838501919526607
M31;Xh;male;22;height;1;2;low;low;k;1.1068806548137218
M31;Xh;male;22;height;1;3;high;high;s;0.7273735280614346
M31;Xh;male;22;height;1;4;low;high;s;2.1110474711167626
M31;Xh;male;22;height;1;5;low;high;s;1.349015867919661
M31;Xh;male;22;height;1;6;low;high;s;0.682242754555773
M31;Xh;male;22;height;1;7;high;low;k;0.8195298002683558
M31;Xh;male;22;height;1;8;high;low;k;0.8350385201629251
M31;Xh;male;22;height;1;9;low;low;s;0.733892566699069
M31;Xh;male;22;height;1;10;low;high;s;0.9916130781639367
M31;Xh;male;22;height;1;11;high;high;k;0.7965870474581607
M31;Xh;male;22;height;1;12;low;low;s;1.2815581272006966
M31;Xh;male;22;height;1;13;high;high;s;1.1072011791402474
M31;Xh;male;22;height;1;14;low;low;k;1.1354073204565793
M31;Xh;male;22;height;1;15;high;low;s;0.894568415125832
M31;Xh;male;22;height;1;16;high;low;s;0.7767753278603777
M31;Xh;male;22;height;2;1;high;high;s;0.6532503023045138
M31;Xh;male;22;height;2;2;high;low;s;0.5225276896380819
M31;Xh;male;22;height;2;3;low;high;k;0.7041899872128852
M31;Xh;male;22;height;2;4;low;high;k;0.51597983535612
M31;Xh;male;22;height;2;5;low;low;k;0.5630586232291535
M31;Xh;male;22;height;2;6;high;low;s;0.7401609490043484
M31;Xh;male;22;height;2;7;high;low;s;0.5570914232521318
M31;Xh;male;22;height;2;8;high;low;s;0.6017504891497083
M31;Xh;male;22;height;2;9;low;high;k;0.5201213887194172
M31;Xh;male;22;height;2;10;low;high;k;0.5715687021729536
M31;Xh;male;22;height;2;11;high;high;s;0.6531267504324205
M31;Xh;male;22;height;2;12;low;low;k;0.7508081199484877
M31;Xh;male;22;height;2;13;high;high;s;0.7197997591574676
M31;Xh;male;22;height;2;14;high;low;s;0.6100268853479065
M31;Xh;male;22;height;2;15;low;high;k;0.5964369694120251
M31;Xh;male;22;height;2;16;low;low;k;0.5691876642522402
M31;Xh;male;22;size;3;1;low;small;k;1.0476424684748054
M31;Xh;male;22;size;3;2;low;small;k;0.6226181233068928
M31;Xh;male;22;size;3;3;high;small;s;0.700489746988751
M31;Xh;male;22;size;3;4;low;small;k;0.6623137988499366
M31;Xh;male;22;size;3;5;low;big;k;0.7109715242404491
M31;Xh;male;22;size;3;6;high;big;s;0.7384193807956763
M31;Xh;male;22;size;3;7;high;big;s;0.6861016780603677
M31;Xh;male;22;size;3;8;high;small;s;0.8798385062254965
M31;Xh;male;22;size;3;9;high;big;s;0.6433326004771516
M31;Xh;male;22;size;3;10;high;big;s;0.6080741342739202
M31;Xh;male;22;size;3;11;low;small;k;0.6541163495276123
M31;Xh;male;22;size;3;12;low;big;k;0.5517443510470912
M31;Xh;male;22;size;3;13;high;big;s;0.9334154117968865
M31;Xh;male;22;size;3;14;low;small;k;0.7463677527266555
M31;Xh;male;22;size;3;15;high;small;s;1.954145678319037
M31;Xh;male;22;size;3;16;low;big;k;0.6127091055968776
M31;Xh;male;22;height;4;1;high;high;s;0.7267522161710076
M31;Xh;male;22;height;4;2;low;high;k;1.1557906154775992
M31;Xh;male;22;height;4;3;low;low;k;0.8080414502765052
M31;Xh;male;22;height;4;4;low;low;k;0.6884282425744459
M31;Xh;male;22;height;4;5;high;low;s;0.6858178640250117
M31;Xh;male;22;height;4;6;low;high;k;0.863901104836259
M31;Xh;male;22;height;4;7;high;high;s;1.0653238065424375
M31;Xh;male;22;height;4;8;high;high;s;0.7152816291782074
M31;Xh;male;22;height;4;9;low;low;k;0.9705824187258258
M31;Xh;male;22;height;4;10;low;high;k;1.001952751132194
M31;Xh;male;22;height;4;11;high;high;s;0.8048966013011523
M31;Xh;male;22;height;4;12;low;low;k;0.6885596892097965
M31;Xh;male;22;height;4;13;high;low;s;0.7143618980189785
M31;Xh;male;22;height;4;14;low;low;k;0.931682527763769
M31;Xh;male;22;height;4;15;high;low;s;0.6556392348138615
M31;Xh;male;22;height;4;16;high;high;s;0.8079052668763325
M31;Xh;male;22;height;5;1;high;low;s;0.7272428710130043
M31;Xh;male;22;height;5;2;high;high;s;0.5742813169490546
M31;Xh;male;22;height;5;3;low;low;k;0.6239617991959676
M31;Xh;male;22;height;5;4;high;high;s;1.6352377820876427
M31;Xh;male;22;height;5;5;high;low;s;0.6629694526782259
M31;Xh;male;22;height;5;6;high;high;s;0.8505539505276829
M31;Xh;male;22;height;5;7;low;high;k;1.0901447056676261
M31;Xh;male;22;height;5;8;low;low;k;0.5423867773497477
M31;Xh;male;22;height;5;9;high;low;s;0.6898066551075317
M31;Xh;male;22;height;5;10;high;low;s;0.5880682053975761
M31;Xh;male;22;height;5;11;low;low;k;0.7069164177519269
M31;Xh;male;22;height;5;12;high;high;s;1.0968540062895045
M31;Xh;male;22;height;5;13;low;low;s;1.6493444053339772
M31;Xh;male;22;height;5;14;low;high;s;2.863473212753888
M31;Xh;male;22;height;5;15;low;high;k;1.1025535763474181
M31;Xh;male;22;height;5;16;low;high;k;0.6689749418874271
M31;Xh;male;22;size;6;1;low;small;k;1.3563129280810244
M31;Xh;male;22;size;6;2;high;big;s;1.104432512074709
M31;Xh;male;22;size;6;3;low;small;k;0.908228593878448
M31;Xh;male;22;size;6;4;high;big;s;1.331341240380425
M31;Xh;male;22;size;6;5;low;small;k;1.398701876460109
M31;Xh;male;22;size;6;6;low;small;k;0.7329329673666507
M31;Xh;male;22;size;6;7;high;small;s;0.7323858654708602
M31;Xh;male;22;size;6;8;low;big;k;0.8856426808633842
M31;Xh;male;22;size;6;9;high;big;s;0.7858684294624254
M31;Xh;male;22;size;6;10;high;big;s;0.8306186790578067
M31;Xh;male;22;size;6;11;low;big;k;0.7832564719719812
M31;Xh;male;22;size;6;12;high;big;s;1.6806452644523233
M31;Xh;male;22;size;6;13;high;small;s;0.8455577972345054
M31;Xh;male;22;size;6;14;low;big;k;1.068051421258133
M31;Xh;male;22;size;6;15;high;small;s;1.1616145268199034
M31;Xh;male;22;size;6;16;low;small;k;1.7320459992042743
M31;Xh;male;22;size;7;1;low;big;k;1.0365409582154825
M31;Xh;male;22;size;7;2;low;small;k;1.1373900714097545
M31;Xh;male;22;size;7;3;high;big;s;0.7657432908308692
M31;Xh;male;22;size;7;4;low;big;k;1.2788695911876857
M31;Xh;male;22;size;7;5;low;big;k;0.7026635492802598
M31;Xh;male;22;size;7;6;high;big;s;0.6878428515046835
M31;Xh;male;22;size;7;7;high;small;s;0.6927130845724605
M31;Xh;male;22;size;7;8;low;big;k;1.0026372205466032
M31;Xh;male;22;size;7;9;high;small;k;1.0815264694974758
M31;Xh;male;22;size;7;10;high;small;s;0.6863385187461972
M31;Xh;male;22;size;7;11;low;big;k;1.1886996225221083
M31;Xh;male;22;size;7;12;low;small;k;0.9743710795883089
M31;Xh;male;22;size;7;13;high;small;s;0.7061308962875046
M31;Xh;male;22;size;7;14;high;big;s;0.5933079097885638
M31;Xh;male;22;size;7;15;low;small;k;0.6136560734594241
M31;Xh;male;22;size;7;16;high;small;s;0.5755677563138306
M31;Xh;male;22;height;8;1;low;low;k;0.6250145558151416
M31;Xh;male;22;height;8;2;high;low;s;0.6869602254009806
M31;Xh;male;22;height;8;3;high;low;s;0.6380632909131236
M31;Xh;male;22;height;8;4;low;low;k;0.570894101052545
M31;Xh;male;22;height;8;5;high;low;s;0.7459370974684134
M31;Xh;male;22;height;8;6;low;low;k;0.5352764265844598
M31;Xh;male;22;height;8;7;high;high;s;0.5437367690028623
M31;Xh;male;22;height;8;8;low;high;k;0.6379488179227337
M31;Xh;male;22;height;8;9;high;high;s;0.7088182481238618
M31;Xh;male;22;height;8;10;high;low;s;0.5692433217773214
M31;Xh;male;22;height;8;11;low;high;k;0.6461502145975828
M31;Xh;male;22;height;8;12;high;low;s;0.6667415346601047
M31;Xh;male;22;height;8;13;high;high;s;0.6282407200778835
M31;Xh;male;22;height;8;14;low;high;k;0.6572769879130647
M31;Xh;male;22;height;8;15;low;high;k;0.6310737289022654
M31;Xh;male;22;height;8;16;low;high;k;0.5577293140231632
M31;Xh;male;22;size;9;1;high;small;s;0.5994566875742748
M31;Xh;male;22;size;9;2;high;big;s;0.5282927855732851
M31;Xh;male;22;size;9;3;low;big;k;0.609546888328623
M31;Xh;male;22;size;9;4;low;big;k;0.5755195987876505
M31;Xh;male;22;size;9;5;high;big;s;0.5237525504780933
M31;Xh;male;22;size;9;6;high;big;s;0.5148236583336256
M31;Xh;male;22;size;9;7;high;big;s;0.53767404332757
M31;Xh;male;22;size;9;8;low;big;k;0.4679702638532035
M31;Xh;male;22;size;9;9;low;big;k;0.4456160599947907
M31;Xh;male;22;size;9;10;high;small;s;0.5791160239023156
M31;Xh;male;22;size;9;11;low;small;k;0.7052822173573077
M31;Xh;male;22;size;9;12;high;small;s;0.52111848781351
M31;Xh;male;22;size;9;13;low;small;k;0.75983293261379
M31;Xh;male;22;size;9;14;low;small;k;0.6181868349085562
M31;Xh;male;22;size;9;15;low;small;k;0.4835729305050336
M31;Xh;male;22;size;9;16;high;small;s;0.6465788961504586
M31;Xh;male;22;height;10;1;high;high;s;1.2096225194400176
M31;Xh;male;22;height;10;2;high;low;s;0.5591574631398544
M31;Xh;male;22;height;10;3;low;high;k;0.6111921413103119
M31;Xh;male;22;height;10;4;low;low;k;0.6104946456034668
M31;Xh;male;22;height;10;5;high;low;s;0.5291126489173621
M31;Xh;male;22;height;10;6;low;high;k;0.6980112096644007
M31;Xh;male;22;height;10;7;high;low;s;0.5331259135855362
M31;Xh;male;22;height;10;8;low;low;k;0.5868334762053564
M31;Xh;male;22;height;10;9;low;low;k;0.7232430273434147
M31;Xh;male;22;height;10;10;low;high;k;0.5852636174531654
M31;Xh;male;22;height;10;11;low;high;k;0.5521592168952338
M31;Xh;male;22;height;10;12;high;high;s;0.616403424879536
M31;Xh;male;22;height;10;13;high;high;s;0.8080205293372273
M31;Xh;male;22;height;10;14;high;low;s;0.6854969449923374
M31;Xh;male;22;height;10;15;high;low;s;0.6108404329279438
M31;Xh;male;22;height;10;16;low;high;k;0.6387426288565621
M31;Xh;male;22;height;11;1;low;low;k;0.8104422249016352
M31;Xh;male;22;height;11;2;high;high;s;0.7474785353406332
M31;Xh;male;22;height;11;3;low;high;k;0.7184639779152349
M31;Xh;male;22;height;11;4;low;low;k;0.5596568020991981
M31;Xh;male;22;height;11;5;high;low;s;1.028782848326955
M31;Xh;male;22;height;11;6;low;low;s;0.9565792158828117
M31;Xh;male;22;height;11;7;high;low;s;0.8203097954392433
M31;Xh;male;22;height;11;8;high;high;s;0.8908152804942802
M31;Xh;male;22;height;11;9;high;low;s;0.6197807724238373
M31;Xh;male;22;height;11;10;high;high;s;0.6171605254639871
M31;Xh;male;22;height;11;11;low;high;k;0.7196292338776402
M31;Xh;male;22;height;11;12;low;high;k;0.6230400943895802
M31;Xh;male;22;height;11;13;high;high;s;0.6728180759819224
M31;Xh;male;22;height;11;14;low;low;k;0.8631988723063841
M31;Xh;male;22;height;11;15;high;low;s;0.7016696080681868
M31;Xh;male;22;height;11;16;low;high;k;0.8959243278368376
M31;Xh;male;22;size;12;1;low;big;k;0.6332191103720106
M31;Xh;male;22;size;12;2;low;big;k;0.4791148002259433
M31;Xh;male;22;size;12;3;high;small;s;0.6445464087300934
M31;Xh;male;22;size;12;4;high;big;s;0.5653196618659422
M31;Xh;male;22;size;12;5;high;small;s;0.5948067163699307
