participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF3;Afrikaans;female;20;height;1;1;high;high;k;0.8966388236731291
ARF3;Afrikaans;female;20;height;1;2;high;low;k;0.9936554841697216
ARF3;Afrikaans;female;20;height;1;3;low;high;s;0.8354203440248966
ARF3;Afrikaans;female;20;height;1;4;low;low;s;1.1191796381026506
ARF3;Afrikaans;female;20;height;1;5;low;high;s;0.975954944267869
ARF3;Afrikaans;female;20;height;1;6;low;high;s;0.7413989035412669
ARF3;Afrikaans;female;20;height;1;7;high;high;k;0.8053228724747896
ARF3;Afrikaans;female;20;height;1;8;low;low;s;0.6986676631495357
ARF3;Afrikaans;female;20;height;1;9;low;low;s;0.8050264287739992
ARF3;Afrikaans;female;20;height;1;10;high;low;k;0.753823465667665
ARF3;Afrikaans;female;20;height;1;11;high;high;k;0.9269293183460832
ARF3;Afrikaans;female;20;height;1;12;high;low;k;0.959147285670042
ARF3;Afrikaans;female;20;height;1;13;high;high;k;0.8430812880396843
ARF3;Afrikaans;female;20;height;1;14;high;high;k;0.7708340156823397
ARF3;Afrikaans;female;20;height;1;15;low;low;s;0.8180363774299622
ARF3;Afrikaans;female;20;height;1;16;low;low;s;0.8338816808536649
ARF3;Afrikaans;female;20;height;2;1;low;high;s;1.102211719378829
ARF3;Afrikaans;female;20;height;2;2;low;high;s;0.880670758895576
ARF3;Afrikaans;female;20;height;2;3;low;low;s;0.8328155120834708
ARF3;Afrikaans;female;20;height;2;4;high;high;k;0.7901600589975715
ARF3;Afrikaans;female;20;height;2;5;low;low;s;0.7537184674292803
ARF3;Afrikaans;female;20;height;2;6;low;low;s;0.9706738339737058
ARF3;Afrikaans;female;20;height;2;7;high;high;k;0.6488095493987203
ARF3;Afrikaans;female;20;height;2;8;low;low;s;1.040841662324965
ARF3;Afrikaans;female;20;height;2;9;high;low;k;0.7766788024455309
ARF3;Afrikaans;female;20;height;2;10;high;high;k;0.9149776445701718
ARF3;Afrikaans;female;20;height;2;11;low;high;s;0.8299173945561051
ARF3;Afrikaans;female;20;height;2;12;low;low;s;1.3486969331279397
ARF3;Afrikaans;female;20;height;2;13;high;low;k;0.9486648021265864
ARF3;Afrikaans;female;20;height;2;14;high;high;k;1.0316894222050905
ARF3;Afrikaans;female;20;height;2;15;high;high;k;0.7201363081112504
ARF3;Afrikaans;female;20;height;2;16;high;low;k;0.8467964995652437
ARF3;Afrikaans;female;20;size;3;1;low;big;s;0.9745177272707224
ARF3;Afrikaans;female;20;size;3;2;low;big;s;0.9481378355994821
ARF3;Afrikaans;female;20;size;3;3;low;small;s;1.0333792669698596
ARF3;Afrikaans;female;20;size;3;4;high;big;k;0.8245751010254025
ARF3;Afrikaans;female;20;size;3;5;low;small;s;0.9000074602663517
ARF3;Afrikaans;female;20;size;3;6;high;big;k;0.6815000101923943
ARF3;Afrikaans;female;20;size;3;7;low;big;s;1.1980414222925901
ARF3;Afrikaans;female;20;size;3;8;low;small;s;1.1479823905974627
ARF3;Afrikaans;female;20;size;3;9;low;small;s;0.8127915831282735
ARF3;Afrikaans;female;20;size;3;10;high;small;k;0.800043735653162
ARF3;Afrikaans;female;20;size;3;11;low;small;s;0.7906992621719837
ARF3;Afrikaans;female;20;size;3;12;high;big;k;0.8229523608461022
ARF3;Afrikaans;female;20;size;3;13;high;small;k;0.6277293199673295
ARF3;Afrikaans;female;20;size;3;14;high;big;k;0.6137033337727189
ARF3;Afrikaans;female;20;size;3;15;high;big;k;0.7502621999010444
ARF3;Afrikaans;female;20;size;3;16;high;small;k;0.8147593177855015
ARF3;Afrikaans;female;20;height;4;1;low;low;s;0.879974452778697
ARF3;Afrikaans;female;20;height;4;2;high;low;k;0.6880679437890649
ARF3;Afrikaans;female;20;height;4;3;low;low;s;0.7965969424694777
ARF3;Afrikaans;female;20;height;4;4;high;high;k;0.6073126345872879
ARF3;Afrikaans;female;20;height;4;5;low;low;s;0.6340821254998446
ARF3;Afrikaans;female;20;height;4;6;high;low;k;0.8136457810178399
ARF3;Afrikaans;female;20;height;4;7;high;high;k;0.8477703016251326
ARF3;Afrikaans;female;20;height;4;8;low;low;s;0.6603578077629209
ARF3;Afrikaans;female;20;height;4;9;low;high;s;0.9562412742525339
ARF3;Afrikaans;female;20;height;4;10;low;high;s;0.9112651962786913
ARF3;Afrikaans;female;20;height;4;11;low;high;s;0.7107168361544609
ARF3;Afrikaans;female;20;height;4;12;high;high;k;0.8491467293351889
ARF3;Afrikaans;female;20;height;4;13;high;low;k;0.8569833291694522
ARF3;Afrikaans;female;20;height;4;14;high;high;k;0.870772872120142
ARF3;Afrikaans;female;20;height;4;15;low;high;s;0.8450119188055396
ARF3;Afrikaans;female;20;height;4;16;high;low;k;0.8210793612524867
