participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F24;Xh;female;19;height;1;1;high;low;s;0.6083871587179601
F24;Xh;female;19;height;1;2;high;low;k;0.5498500206740573
F24;Xh;female;19;height;1;3;high;high;s;0.5957655261736363
F24;Xh;female;19;height;1;4;low;low;k;0.7560363771626726
F24;Xh;female;19;height;1;5;high;low;s;0.6066783533897251
F24;Xh;female;19;height;1;6;low;high;k;0.6360205403761938
F24;Xh;female;19;height;1;7;low;high;s;0.5806783826556057
F24;Xh;female;19;height;1;8;high;low;s;0.8135657582897693
F24;Xh;female;19;height;1;9;low;high;k;0.47593126725405455
F24;Xh;female;19;height;1;10;high;low;s;0.654238322400488
F24;Xh;female;19;height;1;11;low;high;k;0.33526016341056675
F24;Xh;female;19;height;1;12;low;high;s;0.49901099293492734
F24;Xh;female;19;height;1;13;high;low;s;1.6250477135181427
F24;Xh;female;19;height;1;14;high;high;s;0.6255269210087135
F24;Xh;female;19;height;1;15;low;high;k;0.5420852003153414
F24;Xh;female;19;height;1;16;low;low;k;0.42879208514932543
F24;Xh;female;19;size;2;1;low;small;k;0.9423782511148602
F24;Xh;female;19;size;2;2;low;big;k;0.5306813233764842
F24;Xh;female;19;size;2;3;low;big;k;0.44790907215792686
F24;Xh;female;19;size;2;4;high;small;s;0.5215491430135444
F24;Xh;female;19;size;2;5;low;big;s;0.5152866818243638
F24;Xh;female;19;size;2;6;low;small;s;0.5070687062107027
F24;Xh;female;19;size;2;7;high;small;k;0.623432460357435
F24;Xh;female;19;size;2;8;low;big;s;1.1402199224103242
F24;Xh;female;19;size;2;9;high;big;s;0.8272326473379508
F24;Xh;female;19;size;2;10;high;big;k;0.355252671521157
F24;Xh;female;19;size;2;11;high;small;s;0.3244211516575888
F24;Xh;female;19;size;2;12;low;big;s;0.40324526943732053
F24;Xh;female;19;size;2;13;high;small;s;0.7166596469469368
F24;Xh;female;19;size;2;14;low;small;s;1.018341333954595
F24;Xh;female;19;size;2;15;high;big;s;1.0783954362850636
F24;Xh;female;19;size;2;16;high;small;s;0.5550072256010026
F24;Xh;female;19;height;3;1;low;low;s;0.9744496317580342
F24;Xh;female;19;height;3;2;high;high;s;0.6451270630350336
F24;Xh;female;19;height;3;3;low;low;k;0.7014134255005047
F24;Xh;female;19;height;3;4;low;high;k;0.5221680866088718
F24;Xh;female;19;height;3;5;high;low;s;0.7543978346511722
F24;Xh;female;19;height;3;6;high;low;s;0.6524470178410411
F24;Xh;female;19;height;3;7;low;high;k;0.6862698348704726
F24;Xh;female;19;height;3;8;high;low;s;0.6264241524040699
F24;Xh;female;19;height;3;9;high;high;s;0.6213597099995241
F24;Xh;female;19;height;3;10;high;high;s;0.5497489686822519
F24;Xh;female;19;height;3;11;low;high;k;0.5073544940678403
F24;Xh;female;19;height;3;12;low;high;k;0.5588594386354089
F24;Xh;female;19;height;3;13;high;low;s;0.5599204846657813
F24;Xh;female;19;height;3;14;low;low;k;0.6615618297364563
F24;Xh;female;19;height;3;15;high;high;s;0.5065346306655556
F24;Xh;female;19;height;3;16;low;low;k;0.5662682085530832
F24;Xh;female;19;height;4;1;high;low;s;0.4802346616052091
F24;Xh;female;19;height;4;2;low;low;k;0.3891007516067475
F24;Xh;female;19;height;4;3;low;high;k;0.5990193218458444
F24;Xh;female;19;height;4;4;low;low;k;0.5630787546979263
F24;Xh;female;19;height;4;5;high;high;s;0.5472238527145237
F24;Xh;female;19;height;4;6;high;low;s;0.7299436436733231
F24;Xh;female;19;height;4;7;high;low;s;0.6716492674313486
F24;Xh;female;19;height;4;8;low;low;k;0.5104957902804017
F24;Xh;female;19;height;4;9;high;high;s;0.8189037515548989
F24;Xh;female;19;height;4;10;high;low;s;0.6311503073666245
F24;Xh;female;19;height;4;11;high;high;s;0.48092821007594466
F24;Xh;female;19;height;4;12;high;high;s;0.5170712760882452
F24;Xh;female;19;height;4;13;low;high;k;0.5418408596888185
F24;Xh;female;19;height;4;14;low;low;k;0.5068910757545382
F24;Xh;female;19;height;4;15;low;high;k;0.5872349210549146
F24;Xh;female;19;height;4;16;low;high;k;0.5577226035529748
F24;Xh;female;19;height;5;1;high;high;s;0.4991341501008719
F24;Xh;female;19;height;5;2;high;high;s;0.4151816429803148
F24;Xh;female;19;height;5;3;high;low;s;0.44499316916335374
F24;Xh;female;19;height;5;4;low;low;k;0.5397637671558186
F24;Xh;female;19;height;5;5;high;low;k;0.4208512131590396
F24;Xh;female;19;height;5;6;low;high;s;0.38485656725242734
