participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M33;Xh;male;23;size;1;1;low;small;s;1.086401044682134
M33;Xh;male;23;size;1;2;low;big;k;0.6011078615556471
M33;Xh;male;23;size;1;3;high;big;s;0.8408770366804674
M33;Xh;male;23;size;1;4;low;big;s;1.5949657942983322
M33;Xh;male;23;size;1;5;high;small;s;0.7630855441093445
M33;Xh;male;23;size;1;6;high;small;k;0.8222976779215969
M33;Xh;male;23;size;1;7;low;small;s;2.159119410731364
M33;Xh;male;23;size;1;8;low;big;k;0.776104674092494
M33;Xh;male;23;size;1;9;low;big;s;0.6742296462180093
M33;Xh;male;23;size;1;10;low;big;k;0.49537904176395386
M33;Xh;male;23;size;1;11;high;big;s;1.0285787706379779
M33;Xh;male;23;size;1;12;high;small;k;0.5702964731608517
M33;Xh;male;23;size;1;13;high;small;k;0.6299503148184158
M33;Xh;male;23;size;1;14;high;small;s;0.5623579696402885
M33;Xh;male;23;size;1;15;high;small;k;3.1253546195221134
M33;Xh;male;23;size;1;16;low;big;s;1.5605011389707215
M33;Xh;male;23;size;2;1;high;small;s;0.36951442540157586
M33;Xh;male;23;size;2;2;high;big;k;1.2218892856617458
M33;Xh;male;23;size;2;3;low;small;s;0.9975842254934832
M33;Xh;male;23;size;2;4;high;small;k;1.1422756990650669
M33;Xh;male;23;size;2;5;low;big;k;1.408317211724352
M33;Xh;male;23;size;2;6;high;small;s;0.5112789434497245
M33;Xh;male;23;size;2;7;low;small;k;1.4641125245252624
M33;Xh;male;23;size;2;8;low;small;s;2.055312552722171
M33;Xh;male;23;size;2;9;low;big;k;1.4313582534668967
M33;Xh;male;23;size;2;10;high;big;s;0.4944486527820118
M33;Xh;male;23;size;2;11;high;big;k;0.6950897803762928
M33;Xh;male;23;size;2;12;high;small;s;0.5803633846226148
M33;Xh;male;23;size;2;13;high;big;k;0.47024867084110156
M33;Xh;male;23;size;2;14;low;big;k;0.7796454416820779
M33;Xh;male;23;size;2;15;low;big;k;1.0346572857233696
M33;Xh;male;23;size;2;16;low;small;k;0.8232245143153705
M33;Xh;male;23;height;3;1;high;high;k;1.0085669207037427
M33;Xh;male;23;height;3;2;low;high;s;3.810478935192805
M33;Xh;male;23;height;3;3;high;low;k;0.5441279507940635
M33;Xh;male;23;height;3;4;low;low;k;1.7794658375205472
M33;Xh;male;23;height;3;5;high;low;s;0.5039514887030236
M33;Xh;male;23;height;3;6;high;high;k;0.6875570637639612
M33;Xh;male;23;height;3;7;high;low;s;1.3217495891731232
M33;Xh;male;23;height;3;8;low;high;k;1.0345747862011194
M33;Xh;male;23;height;3;9;low;high;s;1.6052537569776177
M33;Xh;male;23;height;3;10;high;low;k;0.4973353454261087
M33;Xh;male;23;height;3;11;high;low;s;1.0791229317546822
M33;Xh;male;23;height;3;12;high;low;k;0.49825073446845636
M33;Xh;male;23;height;3;13;low;low;k;0.550927645585034
M33;Xh;male;23;height;3;14;low;high;k;1.2558210495626554
M33;Xh;male;23;height;3;15;low;high;k;1.0461555040092207
M33;Xh;male;23;height;3;16;low;high;k;1.5243983359541744
M33;Xh;male;23;height;4;1;high;low;k;0.38184198073577136
M33;Xh;male;23;height;4;2;high;low;s;0.8962184049305506
M33;Xh;male;23;height;4;3;high;high;k;0.5215167747810483
M33;Xh;male;23;height;4;4;low;high;k;0.7727723262505606
M33;Xh;male;23;height;4;5;high;high;s;0.9189874746371061
M33;Xh;male;23;height;4;6;low;low;s;0.9963723908294924
M33;Xh;male;23;height;4;7;high;low;k;0.8851911047240719
M33;Xh;male;23;height;4;8;high;high;k;0.693667947081849
M33;Xh;male;23;height;4;9;low;low;k;0.8583270603558049
M33;Xh;male;23;height;4;10;high;high;s;0.5157153633190319
M33;Xh;male;23;height;4;11;high;high;k;1.0379181865719147
M33;Xh;male;23;height;4;12;low;low;k;1.7607321375980973
M33;Xh;male;23;height;4;13;low;high;k;0.7449842086061835
M33;Xh;male;23;height;4;14;low;low;k;0.9495138648780994
M33;Xh;male;23;height;4;15;low;high;k;0.9221224553184584
M33;Xh;male;23;height;4;16;low;low;k;0.8246033215546049
M33;Xh;male;23;height;5;1;high;low;s;0.7015515824896283
M33;Xh;male;23;height;5;2;low;high;s;1.4934476062771864
M33;Xh;male;23;height;5;3;high;low;k;0.5042471447959542
M33;Xh;male;23;height;5;4;low;high;k;0.713563350320328
M33;Xh;male;23;height;5;5;high;high;s;0.5214883539592847
M33;Xh;male;23;height;5;6;low;low;k;0.8149078551796265
M33;Xh;male;23;height;5;7;high;high;s;0.5402575799962506
M33;Xh;male;23;height;5;8;low;high;s;2.106318158330396
M33;Xh;male;23;height;5;9;high;high;k;0.5046059583546594
M33;Xh;male;23;height;5;10;high;low;k;2.1518965606810525
M33;Xh;male;23;height;5;11;low;low;k;0.9806690668920055
M33;Xh;male;23;height;5;12;low;high;k;1.4487443300895393
M33;Xh;male;23;height;5;13;high;low;s;0.48860934673575684
M33;Xh;male;23;height;5;14;low;high;k;0.9725170120946132
M33;Xh;male;23;height;5;15;low;low;s;1.3212313029216602
M33;Xh;male;23;height;5;16;high;low;k;0.5484179242630489
M33;Xh;male;23;height;6;1;high;low;s;0.6775083101238124
M33;Xh;male;23;height;6;2;low;high;k;1.689710339938756
M33;Xh;male;23;height;6;3;low;low;s;2.3564684534212574
M33;Xh;male;23;height;6;4;low;high;k;0.6032220590277575
M33;Xh;male;23;height;6;5;low;low;s;2.253891587781254
M33;Xh;male;23;height;6;6;high;high;k;0.6849948427407071
M33;Xh;male;23;height;6;7;low;high;k;0.5615582377067767
M33;Xh;male;23;height;6;8;high;high;s;0.6700659877387807
M33;Xh;male;23;height;6;9;low;high;k;1.823590038344264
M33;Xh;male;23;height;6;10;high;low;s;0.5556364321964793
M33;Xh;male;23;height;6;11;high;high;s;2.478122832661029
M33;Xh;male;23;height;6;12;high;low;s;0.6173705241526477
M33;Xh;male;23;height;6;13;high;low;s;0.25584275991423056
M33;Xh;male;23;height;6;14;low;low;s;1.766856441856362
M33;Xh;male;23;height;6;15;low;high;k;0.2244886117405258
M33;Xh;male;23;height;6;16;high;low;s;0.5088351427111775
M33;Xh;male;23;size;7;1;high;small;k;0.9270724246744066
M33;Xh;male;23;size;7;2;low;big;s;0.7014927670825273
M33;Xh;male;23;size;7;3;high;big;k;0.9926985977799632
M33;Xh;male;23;size;7;4;high;small;s;0.8360707506071776
M33;Xh;male;23;size;7;5;high;big;k;0.5086255387286656
M33;Xh;male;23;size;7;6;low;big;k;0.6054613872547634
M33;Xh;male;23;size;7;7;high;big;s;0.504640300234314
M33;Xh;male;23;size;7;8;low;big;k;1.1643401678884402
M33;Xh;male;23;size;7;9;high;big;s;0.21944074821658432
M33;Xh;male;23;size;7;10;low;big;s;0.33850211719982326
M33;Xh;male;23;size;7;11;high;small;s;0.5262796400929801
M33;Xh;male;23;size;7;12;low;small;k;0.6597073675948195
M33;Xh;male;23;size;7;13;low;small;k;0.586282426957041
M33;Xh;male;23;size;7;14;low;small;k;0.8028909557615407
M33;Xh;male;23;size;7;15;low;small;k;0.6579121155664325
M33;Xh;male;23;size;7;16;high;small;s;0.37109415244776756
M33;Xh;male;23;height;8;1;high;high;s;0.6473063916200772
M33;Xh;male;23;height;8;2;low;high;s;0.7886284124688245
M33;Xh;male;23;height;8;3;low;high;s;0.5543788084178232
M33;Xh;male;23;height;8;4;low;low;k;0.4316511463257484
M33;Xh;male;23;height;8;5;high;low;s;0.6797204017057084
M33;Xh;male;23;height;8;6;high;low;k;0.8260385757894255
M33;Xh;male;23;height;8;7;low;low;s;0.6471812608651817
M33;Xh;male;23;height;8;8;low;high;k;0.4694438073784113
M33;Xh;male;23;height;8;9;low;low;s;0.3353710838709958
M33;Xh;male;23;height;8;10;high;low;k;0.573260139033664
M33;Xh;male;23;height;8;11;high;high;s;0.44997353304643184
M33;Xh;male;23;height;8;12;low;high;k;1.0990771504002623
M33;Xh;male;23;height;8;13;high;low;s;0.4069052467821166
M33;Xh;male;23;height;8;14;high;high;k;0.5956632900051773
M33;Xh;male;23;height;8;15;low;high;k;1.1142910037306137
M33;Xh;male;23;height;8;16;high;low;s;0.6187157789827324
M33;Xh;male;23;height;9;1;low;high;s;0.8904631774057634
M33;Xh;male;23;height;9;2;low;high;s;0.6819435458746739
M33;Xh;male;23;height;9;3;low;high;s;0.9108385777217336
M33;Xh;male;23;height;9;4;high;low;k;0.4675838188850321
M33;Xh;male;23;height;9;5;low;high;s;0.9229091609595343
M33;Xh;male;23;height;9;6;high;high;k;0.779722020146437
M33;Xh;male;23;height;9;7;low;low;s;0.8267127821454778
M33;Xh;male;23;height;9;8;low;low;s;0.8146868039038964
M33;Xh;male;23;height;9;9;high;low;k;0.6001226045191288
M33;Xh;male;23;height;9;10;high;low;k;0.876510500558652
M33;Xh;male;23;height;9;11;high;high;s;0.536238394328393
M33;Xh;male;23;height;9;12;high;high;k;1.570686865481548
M33;Xh;male;23;height;9;13;high;low;k;0.6910986208822578
M33;Xh;male;23;height;9;14;high;high;k;0.560489691735711
M33;Xh;male;23;height;9;15;low;low;s;0.5986885344027542
M33;Xh;male;23;height;9;16;low;low;s;0.777198877884075
M33;Xh;male;23;size;10;1;low;small;s;0.9681796704535373
M33;Xh;male;23;size;10;2;high;big;k;0.6904520458774641
M33;Xh;male;23;size;10;3;high;small;k;0.8249763455241919
M33;Xh;male;23;size;10;4;low;big;s;0.6902203367790207
M33;Xh;male;23;size;10;5;low;big;s;0.7139632162870839
M33;Xh;male;23;size;10;6;low;small;s;0.7112790223327465
M33;Xh;male;23;size;10;7;high;big;k;0.6937539991922677
M33;Xh;male;23;size;10;8;low;big;s;0.7006918510305695
M33;Xh;male;23;size;10;9;high;small;s;1.0468376051285304
M33;Xh;male;23;size;10;10;low;small;k;0.2192721965839155
M33;Xh;male;23;size;10;11;low;small;s;0.905852687486913
M33;Xh;male;23;size;10;12;high;big;k;0.7738767931587063
M33;Xh;male;23;size;10;13;high;big;k;0.6305578110041097
