participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F32;Xh;female;21;size;1;1;low;small;k;1.3528866334818304
F32;Xh;female;21;size;1;2;low;big;s;3.203633214405272
F32;Xh;female;21;size;1;3;low;big;s;7.8559179963194765
F32;Xh;female;21;size;1;4;low;big;s;27.609544914681464
F32;Xh;female;21;size;1;5;high;big;k;24.417490049730986
F32;Xh;female;21;size;1;6;low;small;s;3.2663000636384822
F32;Xh;female;21;size;1;7;high;big;k;9.0038597129751
F32;Xh;female;21;size;1;8;low;small;s;0.4000869994633831
F32;Xh;female;21;size;1;9;high;big;k;1.504909509094432
F32;Xh;female;21;size;1;10;low;small;s;0.45030432048952207
F32;Xh;female;21;size;1;11;high;small;k;0.4103978567291051
F32;Xh;female;21;size;1;12;high;big;s;0.4183872810099274
F32;Xh;female;21;size;1;13;high;small;k;1.1838988627423532
F32;Xh;female;21;size;1;14;high;small;k;0.7043920912547037
F32;Xh;female;21;size;1;15;high;big;k;0.5356087929103523
F32;Xh;female;21;size;1;16;low;small;s;0.49773363245185465
F32;Xh;female;21;height;2;1;high;low;k;0.4958543019602075
F32;Xh;female;21;height;2;2;low;low;s;0.5647192707983777
F32;Xh;female;21;height;2;3;high;high;k;0.4207951608696021
F32;Xh;female;21;height;2;4;low;low;s;0.5783755021984689
F32;Xh;female;21;height;2;5;low;low;s;0.49780428991653025
F32;Xh;female;21;height;2;6;high;high;k;0.4854427873506211
F32;Xh;female;21;height;2;7;high;low;k;0.5282260754611343
F32;Xh;female;21;height;2;8;low;high;s;0.46113701665308326
F32;Xh;female;21;height;2;9;high;low;k;0.5042653025593609
F32;Xh;female;21;height;2;10;high;high;k;0.5770926153636537
F32;Xh;female;21;height;2;11;low;low;s;0.5304831667453982
F32;Xh;female;21;height;2;12;low;high;s;0.44660526438383386
F32;Xh;female;21;height;2;13;low;low;k;0.4148323030094616
F32;Xh;female;21;height;2;14;high;high;s;0.43178338243160397
F32;Xh;female;21;height;2;15;high;high;s;0.6130087089841254
F32;Xh;female;21;height;2;16;low;high;s;0.8722414479707368
F32;Xh;female;21;height;3;1;high;high;k;0.6636381327407435
F32;Xh;female;21;height;3;2;high;high;k;0.4914656448527239
F32;Xh;female;21;height;3;3;high;high;k;0.5780332674039528
F32;Xh;female;21;height;3;4;low;low;s;0.49894625652814284
F32;Xh;female;21;height;3;5;high;high;k;0.6129372621071525
F32;Xh;female;21;height;3;6;low;high;s;0.44486764358589426
F32;Xh;female;21;height;3;7;high;low;k;0.44738604908343405
F32;Xh;female;21;height;3;8;low;high;s;0.5074973878799938
F32;Xh;female;21;height;3;9;high;low;k;0.5144802394206636
F32;Xh;female;21;height;3;10;low;low;k;0.5072372579015791
F32;Xh;female;21;height;3;11;low;high;s;0.7533063940354623
F32;Xh;female;21;height;3;12;low;high;s;0.474797195289284
F32;Xh;female;21;height;3;13;high;low;k;0.5391712709097192
F32;Xh;female;21;height;3;14;high;low;k;0.555081830418203
F32;Xh;female;21;height;3;15;low;low;s;0.40689656260656193
F32;Xh;female;21;height;3;16;low;low;s;0.4478123622247949
F32;Xh;female;21;height;4;1;low;high;s;0.7872555261710659
F32;Xh;female;21;height;4;2;high;high;k;0.3840177567326464
F32;Xh;female;21;height;4;3;low;low;s;0.5942473776522093
F32;Xh;female;21;height;4;4;high;low;k;0.43570112134329975
F32;Xh;female;21;height;4;5;low;high;s;0.46127793681807816
F32;Xh;female;21;height;4;6;low;high;s;0.5421680944855325
F32;Xh;female;21;height;4;7;low;low;s;0.5160019404720515
F32;Xh;female;21;height;4;8;high;low;k;0.5172931167762727
F32;Xh;female;21;height;4;9;high;low;k;0.5169962765066884
F32;Xh;female;21;height;4;10;high;low;k;0.49637416715268046
F32;Xh;female;21;height;4;11;high;low;k;0.47996861074352637
F32;Xh;female;21;height;4;12;low;high;s;0.42816445737844333
F32;Xh;female;21;height;4;13;low;low;s;0.4771549439174123
F32;Xh;female;21;height;4;14;high;high;k;0.35499017307301983
F32;Xh;female;21;height;4;15;low;high;k;0.45418969116872177
F32;Xh;female;21;height;4;16;high;high;k;0.49812007742002606
F32;Xh;female;21;height;5;1;high;low;s;0.7350372964283451
F32;Xh;female;21;height;5;2;low;low;s;0.6401368307415396
F32;Xh;female;21;height;5;3;high;low;k;0.5969805186614394
F32;Xh;female;21;height;5;4;low;high;s;0.591257264604792
F32;Xh;female;21;height;5;5;low;low;s;0.748634317656979
F32;Xh;female;21;height;5;6;high;high;k;0.47463377530220896
F32;Xh;female;21;height;5;7;high;high;k;0.5038630682392977
F32;Xh;female;21;height;5;8;low;high;s;0.41176876932149753
F32;Xh;female;21;height;5;9;low;high;s;0.4822308336151764
F32;Xh;female;21;height;5;10;low;high;s;0.44190279353642836
F32;Xh;female;21;height;5;11;high;low;k;0.5307456651353277
F32;Xh;female;21;height;5;12;high;low;k;0.4961732473457232
F32;Xh;female;21;height;5;13;high;low;k;0.49774507974507287
F32;Xh;female;21;height;5;14;low;high;s;0.4055067027802579
F32;Xh;female;21;height;5;15;high;high;k;0.5689472710364498
F32;Xh;female;21;height;5;16;low;low;s;0.5004383525229059
F32;Xh;female;21;size;6;1;low;small;k;0.6492646689875983
F32;Xh;female;21;size;6;2;low;big;s;0.6890870543429628
F32;Xh;female;21;size;6;3;low;small;s;0.45925808092579246
F32;Xh;female;21;size;6;4;high;big;k;0.533106176822912
F32;Xh;female;21;size;6;5;low;small;s;0.6352744923788123
F32;Xh;female;21;size;6;6;high;big;k;0.4742773301550187
F32;Xh;female;21;size;6;7;high;small;k;0.5589139119838364
F32;Xh;female;21;size;6;8;high;small;k;0.521030856820289
F32;Xh;female;21;size;6;9;low;big;s;0.42548026342410594
F32;Xh;female;21;size;6;10;high;big;k;0.5423844089382328
F32;Xh;female;21;size;6;11;low;small;s;0.4732644416508265
F32;Xh;female;21;size;6;12;low;small;s;0.7114396792603657
F32;Xh;female;21;size;6;13;low;big;s;0.611836347845383
F32;Xh;female;21;size;6;14;high;big;k;0.5439317677519284
F32;Xh;female;21;size;6;15;high;big;k;0.5226918990956619
F32;Xh;female;21;size;6;16;high;small;k;0.5163035175646655
F32;Xh;female;21;size;7;1;low;small;k;0.5492196297855116
F32;Xh;female;21;size;7;2;high;small;k;0.5062816059216857
F32;Xh;female;21;size;7;3;high;small;k;0.5279173931339756
F32;Xh;female;21;size;7;4;low;big;s;0.3904574537300505
F32;Xh;female;21;size;7;5;high;small;k;0.5473643781733699
F32;Xh;female;21;size;7;6;high;small;k;0.5490435782703571
F32;Xh;female;21;size;7;7;high;small;s;0.360184483055491
F32;Xh;female;21;size;7;8;low;big;s;0.9116244938923046
F32;Xh;female;21;size;7;9;low;big;s;2.546973196323961
F32;Xh;female;21;size;7;10;low;small;s;0.9405383940320462
F32;Xh;female;21;size;7;11;high;small;k;0.8184115177136846
F32;Xh;female;21;size;7;12;low;big;s;0.7120763858547434
F32;Xh;female;21;size;7;13;high;big;k;1.0237314321566373
F32;Xh;female;21;size;7;14;high;big;k;0.8142928589950316
F32;Xh;female;21;size;7;15;low;big;s;0.5778430054197088
F32;Xh;female;21;size;7;16;low;big;s;0.6791283001657575
F32;Xh;female;21;size;8;1;low;small;s;0.5514885631855577
F32;Xh;female;21;size;8;2;low;big;s;0.48553239210741594
F32;Xh;female;21;size;8;3;high;small;k;0.581896532967221
F32;Xh;female;21;size;8;4;low;small;s;0.5500410721288063
F32;Xh;female;21;size;8;5;low;big;s;0.6137160730431788
F32;Xh;female;21;size;8;6;high;small;k;0.49904809799045324
F32;Xh;female;21;size;8;7;high;small;k;0.47321036306675524
F32;Xh;female;21;size;8;8;low;small;s;0.5573262901743874
F32;Xh;female;21;size;8;9;high;big;k;0.5018996593425982
