participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF4;Afrikaans;female;22;size;1;1;high;big;k;1.2442699819803238
ARF4;Afrikaans;female;22;size;1;2;high;small;k;0.9444245975464582
ARF4;Afrikaans;female;22;size;1;3;high;big;k;1.2966717444360256
ARF4;Afrikaans;female;22;size;1;4;low;small;s;0.8870180379599333
ARF4;Afrikaans;female;22;size;1;5;low;small;s;0.8506849966943264
ARF4;Afrikaans;female;22;size;1;6;high;small;k;1.1340002184733748
ARF4;Afrikaans;female;22;size;1;7;low;big;s;0.8792513059452176
ARF4;Afrikaans;female;22;size;1;8;high;small;k;0.9493066351860762
ARF4;Afrikaans;female;22;size;1;9;high;small;k;0.7666921010240912
ARF4;Afrikaans;female;22;size;1;10;low;big;s;0.8263928387314081
ARF4;Afrikaans;female;22;size;1;11;low;big;s;0.7886912636458874
ARF4;Afrikaans;female;22;size;1;12;high;small;k;0.859448030591011
ARF4;Afrikaans;female;22;size;1;13;low;big;s;0.8846650449559093
ARF4;Afrikaans;female;22;size;1;14;high;big;k;0.9966187318786979
ARF4;Afrikaans;female;22;size;1;15;low;small;s;0.8208271274343133
ARF4;Afrikaans;female;22;size;1;16;low;big;s;0.7792350817471743
ARF4;Afrikaans;female;22;size;2;1;low;big;s;0.7576353857293725
ARF4;Afrikaans;female;22;size;2;2;low;big;s;0.5906202364712954
ARF4;Afrikaans;female;22;size;2;3;high;big;k;1.004835062660277
ARF4;Afrikaans;female;22;size;2;4;high;small;k;0.7597314091399312
ARF4;Afrikaans;female;22;size;2;5;high;small;k;0.8020454188808799
ARF4;Afrikaans;female;22;size;2;6;low;small;s;0.6759658781811595
ARF4;Afrikaans;female;22;size;2;7;high;small;s;0.8895581336691976
ARF4;Afrikaans;female;22;size;2;8;high;big;k;1.6321799149736762
ARF4;Afrikaans;female;22;size;2;9;high;big;k;0.7231441615149379
ARF4;Afrikaans;female;22;size;2;10;low;big;s;0.8327101189643145
ARF4;Afrikaans;female;22;size;2;11;low;small;s;0.7058549309149384
ARF4;Afrikaans;female;22;size;2;12;high;small;k;1.007342791184783
ARF4;Afrikaans;female;22;size;2;13;low;big;s;0.9856187552213669
ARF4;Afrikaans;female;22;size;2;14;high;big;k;0.7804488809779286
ARF4;Afrikaans;female;22;size;2;15;low;small;s;0.6748393150046468
ARF4;Afrikaans;female;22;size;2;16;low;small;s;0.7544120103120804
ARF4;Afrikaans;female;22;height;3;1;low;low;s;0.8106331927701831
ARF4;Afrikaans;female;22;height;3;2;low;high;s;0.7127848332747817
ARF4;Afrikaans;female;22;height;3;3;high;high;k;1.0522051863372326
ARF4;Afrikaans;female;22;height;3;4;high;low;k;0.6775503288954496
ARF4;Afrikaans;female;22;height;3;5;high;low;k;1.0226859962567687
ARF4;Afrikaans;female;22;height;3;6;low;high;s;0.7776352353394032
ARF4;Afrikaans;female;22;height;3;7;low;high;s;1.3352172542363405
ARF4;Afrikaans;female;22;height;3;8;high;high;k;0.9360472168773413
ARF4;Afrikaans;female;22;height;3;9;high;low;k;0.8310711942613125
