participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F36;Xh;female;18;height;1;1;low;high;s;0.7667218373971991
F36;Xh;female;18;height;1;2;high;low;k;0.5357433973695152
F36;Xh;female;18;height;1;3;high;low;k;0.5818365333834663
F36;Xh;female;18;height;1;4;low;high;s;0.5242455737898126
F36;Xh;female;18;height;1;5;high;low;k;0.5149412891478278
F36;Xh;female;18;height;1;6;high;low;k;0.47602442459901795
F36;Xh;female;18;height;1;7;low;high;s;0.5228545297286473
F36;Xh;female;18;height;1;8;low;high;s;0.5520940857823007
F36;Xh;female;18;height;1;9;low;high;s;0.49822783994022757
F36;Xh;female;18;height;1;10;high;high;k;0.5583640469121747
F36;Xh;female;18;height;1;11;high;high;k;0.4580770356114954
F36;Xh;female;18;height;1;12;low;low;s;0.5646162451594137
F36;Xh;female;18;height;1;13;low;low;s;0.5304148776922375
F36;Xh;female;18;height;1;14;high;low;k;0.526247271860484
F36;Xh;female;18;height;1;15;high;low;k;0.49640140385599807
F36;Xh;female;18;height;1;16;low;high;s;0.5880595212220214
F36;Xh;female;18;height;2;1;high;high;s;0.5944384291651659
F36;Xh;female;18;height;2;2;high;high;s;0.6356672531110235
F36;Xh;female;18;height;2;3;low;low;s;0.6309782031457871
F36;Xh;female;18;height;2;4;low;high;s;0.5782073452719487
F36;Xh;female;18;height;2;5;low;low;s;0.626749018789269
F36;Xh;female;18;height;2;6;high;high;k;0.5005492729251273
F36;Xh;female;18;height;2;7;low;high;k;0.6537583254394121
F36;Xh;female;18;height;2;8;low;high;s;0.7993205831153318
F36;Xh;female;18;height;2;9;high;low;k;0.6000282629975118
F36;Xh;female;18;height;2;10;low;low;s;0.5883334669051692
F36;Xh;female;18;height;2;11;high;high;k;0.5984284044825472
F36;Xh;female;18;height;2;12;low;low;s;0.6536529313889332
F36;Xh;female;18;height;2;13;low;low;s;0.5410742854583077
F36;Xh;female;18;height;2;14;high;high;k;0.6037920555099845
F36;Xh;female;18;height;2;15;high;low;k;0.5821491630631499
F36;Xh;female;18;height;2;16;high;low;k;0.5430791415274143
F36;Xh;female;18;size;3;1;high;big;k;0.6225683867232874
F36;Xh;female;18;size;3;2;high;small;k;0.48167583701433614
F36;Xh;female;18;size;3;3;high;small;k;0.5355172145646065
F36;Xh;female;18;size;3;4;low;big;s;0.5718718581483699
F36;Xh;female;18;size;3;5;low;big;s;0.5674330698093399
F36;Xh;female;18;size;3;6;low;big;s;0.6585417169262655
F36;Xh;female;18;size;3;7;low;big;s;0.6539564821287058
F36;Xh;female;18;size;3;8;low;small;s;0.6299088676460087
F36;Xh;female;18;size;3;9;high;small;k;0.64428904192755
F36;Xh;female;18;size;3;10;low;big;s;0.79994781606365
F36;Xh;female;18;size;3;11;high;small;k;0.5620406031375751
F36;Xh;female;18;size;3;12;high;small;k;0.6072538762236945
F36;Xh;female;18;size;3;13;low;big;s;0.6865769382566214
F36;Xh;female;18;size;3;14;high;big;s;0.6306470209965482
F36;Xh;female;18;size;3;15;high;small;k;0.7006839562673122
F36;Xh;female;18;size;3;16;low;small;s;0.6377771084662527
F36;Xh;female;18;height;4;1;high;low;k;0.7403883160441183
F36;Xh;female;18;height;4;2;high;high;k;0.6698615153436549
F36;Xh;female;18;height;4;3;low;high;s;0.6147025143145584
F36;Xh;female;18;height;4;4;high;high;k;0.5935269874171354
F36;Xh;female;18;height;4;5;low;low;s;0.653019777382724
F36;Xh;female;18;height;4;6;high;low;k;0.5859192712814547
F36;Xh;female;18;height;4;7;low;high;s;0.6558152863872238
F36;Xh;female;18;height;4;8;low;low;s;0.6917313801241107
F36;Xh;female;18;height;4;9;low;low;s;0.581489561824128
F36;Xh;female;18;height;4;10;high;low;k;0.6521849141572602
F36;Xh;female;18;height;4;11;high;high;k;0.5680089872912504
F36;Xh;female;18;height;4;12;low;high;s;0.5647244023857638
F36;Xh;female;18;height;4;13;low;low;s;0.6131362082087435
F36;Xh;female;18;height;4;14;high;low;k;0.5739402664476074
F36;Xh;female;18;height;4;15;low;high;s;0.7967054677428678
F36;Xh;female;18;height;4;16;high;high;k;0.5880046531674452
F36;Xh;female;18;height;5;1;low;low;s;0.7679320930619724
F36;Xh;female;18;height;5;2;high;low;k;0.594477113103494
F36;Xh;female;18;height;5;3;low;high;s;0.7139541374053806
F36;Xh;female;18;height;5;4;high;high;k;0.5999883948243223
F36;Xh;female;18;height;5;5;high;high;k;0.6578248792211525
F36;Xh;female;18;height;5;6;low;low;s;0.5427976958453655
F36;Xh;female;18;height;5;7;low;high;s;0.6966691127163358
F36;Xh;female;18;height;5;8;high;low;k;0.5866538720438257
F36;Xh;female;18;height;5;9;low;high;s;0.6355634379433468
F36;Xh;female;18;height;5;10;high;low;k;0.5212412502150983
F36;Xh;female;18;height;5;11;high;low;k;0.5993047148222104
F36;Xh;female;18;height;5;12;high;high;k;0.5652790042222477
F36;Xh;female;18;height;5;13;high;high;k;0.5522807951201685
F36;Xh;female;18;height;5;14;low;low;s;0.5728318522451445
F36;Xh;female;18;height;5;15;low;low;s;0.6503565043676645
F36;Xh;female;18;height;5;16;low;high;s;0.6304334697197191
F36;Xh;female;18;height;6;1;high;high;k;0.5215404588961974
F36;Xh;female;18;height;6;2;high;low;k;0.565513081732206
F36;Xh;female;18;height;6;3;high;high;k;0.507871596084442
F36;Xh;female;18;height;6;4;high;low;k;0.49372984137153253
F36;Xh;female;18;height;6;5;high;low;k;0.5230025551281869
F36;Xh;female;18;height;6;6;low;low;s;0.5439830832765438
F36;Xh;female;18;height;6;7;low;high;s;0.5093336923164316
F36;Xh;female;18;height;6;8;low;low;s;0.5122957791900262
F36;Xh;female;18;height;6;9;low;high;s;0.5045388534781523
F36;Xh;female;18;height;6;10;low;high;s;0.524582676938735
F36;Xh;female;18;height;6;11;high;low;k;0.5814011413021944
F36;Xh;female;18;height;6;12;low;high;s;0.6895994195947424
F36;Xh;female;18;height;6;13;high;low;k;0.5356545821414329
F36;Xh;female;18;height;6;14;low;high;s;0.5859697972773574
F36;Xh;female;18;height;6;15;high;high;k;0.5253729351679794
F36;Xh;female;18;height;6;16;low;low;s;0.5080247530131601
F36;Xh;female;18;height;7;1;low;low;s;0.6519030737690628
F36;Xh;female;18;height;7;2;high;high;k;0.551326722081285
F36;Xh;female;18;height;7;3;low;low;s;0.4789632222382352
F36;Xh;female;18;height;7;4;low;low;s;0.6818405202357098
F36;Xh;female;18;height;7;5;high;high;k;0.5756747294217348
F36;Xh;female;18;height;7;6;high;low;k;0.5602832456352189
F36;Xh;female;18;height;7;7;high;low;k;0.48066452745115384
F36;Xh;female;18;height;7;8;low;low;s;0.5524126363452524
F36;Xh;female;18;height;7;9;low;high;k;0.4903177572414279
F36;Xh;female;18;height;7;10;high;high;k;0.6608899918501265
F36;Xh;female;18;height;7;11;high;low;k;0.6048463910701685
F36;Xh;female;18;height;7;12;high;low;k;0.4953861469984986
F36;Xh;female;18;height;7;13;low;high;s;0.4994763847789727
F36;Xh;female;18;height;7;14;low;high;s;0.49991927680093795
F36;Xh;female;18;height;7;15;low;high;s;0.5116428885376081
F36;Xh;female;18;height;7;16;high;high;k;0.5498764678486623
F36;Xh;female;18;size;8;1;low;small;s;0.7204787023365498
F36;Xh;female;18;size;8;2;high;small;k;0.5683764850255102
F36;Xh;female;18;size;8;3;high;big;k;0.6214962881058455
F36;Xh;female;18;size;8;4;high;small;k;0.5907670044689439
F36;Xh;female;18;size;8;5;low;small;s;0.6528970149811357
F36;Xh;female;18;size;8;6;low;small;s;0.6343251561047509
F36;Xh;female;18;size;8;7;low;big;s;0.5899337201262824
F36;Xh;female;18;size;8;8;high;big;k;0.5920210756594315
F36;Xh;female;18;size;8;9;low;small;s;0.5531650001648813
F36;Xh;female;18;size;8;10;high;small;k;0.5580676014069468
F36;Xh;female;18;size;8;11;low;big;s;0.5507583045400679
F36;Xh;female;18;size;8;12;high;big;k;0.5771060363040306
F36;Xh;female;18;size;8;13;low;big;s;0.5696708191535436
F36;Xh;female;18;size;8;14;high;big;k;0.5496400219271891
F36;Xh;female;18;size;8;15;high;big;k;0.6244200858636759
F36;Xh;female;18;size;8;16;low;small;s;0.5776468224357814
F36;Xh;female;18;height;9;1;high;high;s;0.5964448641170748
F36;Xh;female;18;height;9;2;high;high;k;0.48798606113996357
F36;Xh;female;18;height;9;3;low;high;s;0.5828320535365492
F36;Xh;female;18;height;9;4;low;high;s;0.7242361790849827
F36;Xh;female;18;height;9;5;low;low;s;0.6429591816850007
F36;Xh;female;18;height;9;6;high;low;k;0.6064971703453921
F36;Xh;female;18;height;9;7;high;low;k;0.5681364865158685
F36;Xh;female;18;height;9;8;low;high;s;1.129941433260683
F36;Xh;female;18;height;9;9;high;low;k;0.6132179182604887
F36;Xh;female;18;height;9;10;low;high;s;0.7308167962473817
F36;Xh;female;18;height;9;11;low;low;s;0.6195111688575707
F36;Xh;female;18;height;9;12;low;low;s;0.5129206437850371
F36;Xh;female;18;height;9;13;high;high;k;0.5149827363202348
F36;Xh;female;18;height;9;14;high;low;k;0.46906052029225975
F36;Xh;female;18;height;9;15;high;low;k;0.5269198993337341
F36;Xh;female;18;height;9;16;low;high;s;0.5310957945184782
F36;Xh;female;18;size;10;1;high;small;k;0.492430770478677
F36;Xh;female;18;size;10;2;high;big;k;0.4568533589481376
F36;Xh;female;18;size;10;3;low;small;s;0.708511144737713
F36;Xh;female;18;size;10;4;high;big;k;0.5061548961675726
