participant;language;gender;age;condition;block;trial;sound;visual;key;RT
F30;Xh;female;19;height;1;1;high;high;k;2.5414141517831013
F30;Xh;female;19;height;1;2;high;low;k;0.8677572651940864
F30;Xh;female;19;height;1;3;high;high;k;0.7621188395423815
F30;Xh;female;19;height;1;4;high;high;k;0.5185171881166752
F30;Xh;female;19;height;1;5;high;low;k;0.48284661924117245
F30;Xh;female;19;height;1;6;low;high;s;0.8619830903771799
F30;Xh;female;19;height;1;7;low;low;s;0.6010818091162946
F30;Xh;female;19;height;1;8;low;low;s;0.5023472881293856
F30;Xh;female;19;height;1;9;low;high;s;0.5066198932763655
F30;Xh;female;19;height;1;10;low;low;s;0.5117909139080439
F30;Xh;female;19;height;1;11;high;high;k;0.7008248764614109
F30;Xh;female;19;height;1;12;low;low;s;0.7671122297178954
F30;Xh;female;19;height;1;13;low;high;s;0.9147744744259398
F30;Xh;female;19;height;1;14;high;low;k;0.7539782319799997
F30;Xh;female;19;height;1;15;low;high;s;0.6491833537293132
F30;Xh;female;19;height;1;16;high;low;k;0.6658020667673554
F30;Xh;female;19;height;2;1;low;high;s;1.2974919760308694
F30;Xh;female;19;height;2;2;low;high;s;0.6519291262084153
F30;Xh;female;19;height;2;3;high;high;k;0.7850517240294721
F30;Xh;female;19;height;2;4;high;low;k;0.6751481931714807
F30;Xh;female;19;height;2;5;high;low;k;0.5313736875541508
F30;Xh;female;19;height;2;6;low;low;s;0.6681984992756043
F30;Xh;female;19;height;2;7;high;low;k;1.01462727796752
F30;Xh;female;19;height;2;8;low;low;s;0.6923487446620129
F30;Xh;female;19;height;2;9;low;high;k;0.5786360268539283
F30;Xh;female;19;height;2;10;low;high;s;1.0106420394731686
F30;Xh;female;19;height;2;11;low;low;s;0.9144401343655773
F30;Xh;female;19;height;2;12;low;low;s;0.5848921723663807
F30;Xh;female;19;height;2;13;high;low;k;0.8816602055449039
F30;Xh;female;19;height;2;14;high;high;k;0.682911829353543
F30;Xh;female;19;height;2;15;high;high;k;0.5188665280584246
F30;Xh;female;19;height;2;16;high;high;k;0.4677172391093336
F30;Xh;female;19;size;3;1;high;big;k;1.505263585888315
F30;Xh;female;19;size;3;2;high;small;k;0.4908344645809848
F30;Xh;female;19;size;3;3;high;small;k;0.47501390453544445
F30;Xh;female;19;size;3;4;low;small;s;0.9475417717767414
F30;Xh;female;19;size;3;5;high;small;k;0.7131267740624025
F30;Xh;female;19;size;3;6;low;big;s;0.7639093547768425
F30;Xh;female;19;size;3;7;high;big;k;0.8412342712981626
F30;Xh;female;19;size;3;8;low;small;s;0.6278021701727994
F30;Xh;female;19;size;3;9;low;big;s;0.8434925468172878
F30;Xh;female;19;size;3;10;high;small;k;0.5692827952152584
F30;Xh;female;19;size;3;11;high;big;k;0.5854096691764425
F30;Xh;female;19;size;3;12;high;small;k;0.7231321069411933
F30;Xh;female;19;size;3;13;low;small;s;0.7133083519001957
F30;Xh;female;19;size;3;14;low;big;s;0.7183712153346278
F30;Xh;female;19;size;3;15;low;big;s;0.4961274581728503
F30;Xh;female;19;size;3;16;low;big;s;0.5401162650668994
F30;Xh;female;19;height;4;1;low;high;s;0.8334769508510362
F30;Xh;female;19;height;4;2;low;high;s;0.4540467973565683
F30;Xh;female;19;height;4;3;high;high;k;0.7144290028954856
F30;Xh;female;19;height;4;4;low;low;s;0.6378623711352702
F30;Xh;female;19;height;4;5;high;low;k;0.48590028457692824
