participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M34;Xh;male;19;height;1;1;low;low;s;1.1453779167495668
M34;Xh;male;19;height;1;2;high;low;k;1.0078169253538363
M34;Xh;male;19;height;1;3;low;high;s;1.096374798740726
M34;Xh;male;19;height;1;4;low;high;s;1.0643906544428319
M34;Xh;male;19;height;1;5;low;high;s;1.0383543680654839
M34;Xh;male;19;height;1;6;high;high;k;0.9621212868951261
M34;Xh;male;19;height;1;7;high;high;k;0.9531679211650044
M34;Xh;male;19;height;1;8;high;low;k;0.9743095010053366
M34;Xh;male;19;height;1;9;low;low;s;1.013439522124827
M34;Xh;male;19;height;1;10;high;low;k;0.8909214640734717
M34;Xh;male;19;height;1;11;low;low;s;1.1430695099406876
M34;Xh;male;19;height;1;12;low;high;s;0.9685688785975799
M34;Xh;male;19;height;1;13;low;low;s;1.023446828708984
M34;Xh;male;19;height;1;14;high;high;k;1.000050131289754
M34;Xh;male;19;height;1;15;high;low;k;0.9371768358978443
M34;Xh;male;19;height;1;16;high;high;k;0.9220675872056745
M34;Xh;male;19;height;2;1;high;high;k;0.796778098854702
M34;Xh;male;19;height;2;2;low;low;s;0.6893467895570211
M34;Xh;male;19;height;2;3;high;high;k;0.6480180977960117
M34;Xh;male;19;height;2;4;high;high;k;0.6520846515777521
M34;Xh;male;19;height;2;5;low;high;s;0.7450481556006707
M34;Xh;male;19;height;2;6;low;low;s;0.8504963192972355
M34;Xh;male;19;height;2;7;high;high;k;0.5860665072104894
M34;Xh;male;19;height;2;8;low;low;s;0.7102037658914924
M34;Xh;male;19;height;2;9;low;high;s;0.7507421993650496
M34;Xh;male;19;height;2;10;high;low;k;0.7426896175602451
M34;Xh;male;19;height;2;11;high;high;k;1.0321451959316619
M34;Xh;male;19;height;2;12;high;low;k;0.7317657377570868
M34;Xh;male;19;height;2;13;high;low;k;0.7233965790364891
M34;Xh;male;19;height;2;14;low;low;s;0.8569877265254036
M34;Xh;male;19;height;2;15;low;low;s;0.7547112537431531
M34;Xh;male;19;height;2;16;low;high;s;0.9631025966373272
M34;Xh;male;19;size;3;1;low;big;k;0.944100082560908
M34;Xh;male;19;size;3;2;high;big;k;0.9143035562592559
M34;Xh;male;19;size;3;3;high;small;k;0.7627389672561549
M34;Xh;male;19;size;3;4;high;small;k;0.8650304399779998
M34;Xh;male;19;size;3;5;low;big;s;0.7841805451898836
M34;Xh;male;19;size;3;6;high;big;k;2.413465337769594
M34;Xh;male;19;size;3;7;high;big;k;0.7239117073477246
M34;Xh;male;19;size;3;8;low;small;s;1.1352458741748706
M34;Xh;male;19;size;3;9;low;small;s;1.1435696384869516
M34;Xh;male;19;size;3;10;low;small;s;0.8145936466171406
M34;Xh;male;19;size;3;11;high;big;k;0.8366454839124344
M34;Xh;male;19;size;3;12;high;small;k;0.7234419734450057
M34;Xh;male;19;size;3;13;high;big;k;0.7266326115932316
M34;Xh;male;19;size;3;14;low;small;s;0.8974460289464332
M34;Xh;male;19;size;3;15;low;big;s;0.6760537138325162
M34;Xh;male;19;size;3;16;low;small;s;0.6677828439860605
M34;Xh;male;19;height;4;1;high;high;k;0.8616159873781726
M34;Xh;male;19;height;4;2;low;high;s;0.8722540794988163
M34;Xh;male;19;height;4;3;low;high;s;0.7926811505458318
M34;Xh;male;19;height;4;4;low;low;s;0.9446791579248384
M34;Xh;male;19;height;4;5;high;high;k;0.9994888189248741
M34;Xh;male;19;height;4;6;low;low;s;0.8395902025513351
M34;Xh;male;19;height;4;7;low;low;s;0.9432533772778697
M34;Xh;male;19;height;4;8;high;low;k;0.8392321784049273
M34;Xh;male;19;height;4;9;low;low;s;0.9228929768432863
M34;Xh;male;19;height;4;10;high;high;k;1.0594442376168445
M34;Xh;male;19;height;4;11;low;low;s;0.9410093121696264
M34;Xh;male;19;height;4;12;high;high;k;1.034699916956015
M34;Xh;male;19;height;4;13;high;low;k;1.3745397890452296
M34;Xh;male;19;height;4;14;low;high;s;1.0528466468676925
M34;Xh;male;19;height;4;15;high;high;k;0.9391990602016449
M34;Xh;male;19;height;4;16;high;low;k;1.5735865844180807
M34;Xh;male;19;size;5;1;low;big;k;0.6446557501330972
M34;Xh;male;19;size;5;2;low;small;k;0.5452872857567854
M34;Xh;male;19;size;5;3;low;big;s;0.6263416528818198
M34;Xh;male;19;size;5;4;high;small;k;0.798833086155355
M34;Xh;male;19;size;5;5;high;small;k;1.0030169549863786
M34;Xh;male;19;size;5;6;low;small;s;0.7792767597711645
M34;Xh;male;19;size;5;7;high;big;k;0.8818500727647915
M34;Xh;male;19;size;5;8;high;big;k;0.7851196183473803
M34;Xh;male;19;size;5;9;low;big;s;0.8493109319242649
M34;Xh;male;19;size;5;10;low;big;s;0.7370638628490269
M34;Xh;male;19;size;5;11;high;big;k;1.0200986915151589
M34;Xh;male;19;size;5;12;low;small;s;0.9139917161082849
M34;Xh;male;19;size;5;13;high;big;k;2.183043867989909
M34;Xh;male;19;size;5;14;high;small;k;0.9024729715310968
M34;Xh;male;19;size;5;15;high;small;k;0.8841805846896023
M34;Xh;male;19;size;5;16;low;small;s;0.9387759049423039
M34;Xh;male;19;size;6;1;low;small;s;0.8939530242350884
M34;Xh;male;19;size;6;2;high;small;k;0.678486067277845
M34;Xh;male;19;size;6;3;high;big;k;0.6157284290529788
M34;Xh;male;19;size;6;4;low;small;s;0.7487002382986248
M34;Xh;male;19;size;6;5;low;big;s;1.0200548759894446
M34;Xh;male;19;size;6;6;high;small;k;0.7342138804960996
M34;Xh;male;19;size;6;7;high;small;k;0.637243032862898
M34;Xh;male;19;size;6;8;low;big;s;1.0749841415672563
M34;Xh;male;19;size;6;9;low;big;k;0.9634128578472883
M34;Xh;male;19;size;6;10;low;big;s;0.9024066561833024
M34;Xh;male;19;size;6;11;high;big;k;1.5583044420345686
M34;Xh;male;19;size;6;12;high;big;k;0.7793667591759004
M34;Xh;male;19;size;6;13;low;small;s;0.8311527547193691
M34;Xh;male;19;size;6;14;high;small;k;0.6659552236669697
M34;Xh;male;19;size;6;15;high;big;k;1.3820259269559756
M34;Xh;male;19;size;6;16;low;small;s;0.9352876370539889
M34;Xh;male;19;height;7;1;low;high;s;1.12127267109463
M34;Xh;male;19;height;7;2;high;high;k;1.3920284966588952
M34;Xh;male;19;height;7;3;low;high;s;0.7198937059147283
M34;Xh;male;19;height;7;4;high;high;k;0.6794973767828196
M34;Xh;male;19;height;7;5;high;low;k;1.13338470144663
M34;Xh;male;19;height;7;6;high;high;k;0.6339833161327988
M34;Xh;male;19;height;7;7;low;low;s;0.8584936382248998
M34;Xh;male;19;height;7;8;low;low;s;0.7207692267838866
M34;Xh;male;19;height;7;9;low;high;s;1.1411025484558195
M34;Xh;male;19;height;7;10;high;high;s;0.8636105802725069
M34;Xh;male;19;height;7;11;low;low;k;0.9355426354450174
M34;Xh;male;19;height;7;12;high;high;s;0.6231261464417912
M34;Xh;male;19;height;7;13;high;low;k;1.0721424486255273
M34;Xh;male;19;height;7;14;low;low;s;1.2402795667294413
M34;Xh;male;19;height;7;15;low;low;s;0.8590182402986102
M34;Xh;male;19;height;7;16;high;low;k;2.0810129200690426
M34;Xh;male;19;height;8;1;low;low;s;0.7621551551274024
M34;Xh;male;19;height;8;2;high;high;k;0.7620225243736058
M34;Xh;male;19;height;8;3;low;high;s;0.7142584776156582
M34;Xh;male;19;height;8;4;high;low;k;0.9623636538162827
M34;Xh;male;19;height;8;5;high;low;k;0.6447418022435158
M34;Xh;male;19;height;8;6;low;high;s;1.0476314159459434
M34;Xh;male;19;height;8;7;low;high;s;0.8089607866713777
M34;Xh;male;19;height;8;8;low;high;s;0.9051788758370094
M34;Xh;male;19;height;8;9;high;high;k;1.729158911795821
M34;Xh;male;19;height;8;10;low;low;s;0.7778237423626706
M34;Xh;male;19;height;8;11;low;high;k;0.7871951318229549
M34;Xh;male;19;height;8;12;low;low;s;0.8732294681831263
M34;Xh;male;19;height;8;13;high;low;k;1.2553773680701852
M34;Xh;male;19;height;8;14;high;low;k;0.7227507935022004
M34;Xh;male;19;height;8;15;high;low;k;0.5476095082121901
M34;Xh;male;19;height;8;16;high;high;k;0.8104145934921689
M34;Xh;male;19;size;9;1;high;small;k;1.4304416801896878
M34;Xh;male;19;size;9;2;low;small;s;0.7556917740148492
M34;Xh;male;19;size;9;3;high;big;k;0.64886638202006
M34;Xh;male;19;size;9;4;low;big;s;0.6356676478753798
M34;Xh;male;19;size;9;5;high;small;k;0.5071026534424163
M34;Xh;male;19;size;9;6;low;big;s;0.647837704163976
M34;Xh;male;19;size;9;7;high;small;k;1.989181909011677
M34;Xh;male;19;size;9;8;high;big;k;0.6116484542726539
M34;Xh;male;19;size;9;9;low;small;s;0.7622917331755161
M34;Xh;male;19;size;9;10;high;small;k;0.7825384500902146
M34;Xh;male;19;size;9;11;low;small;s;1.0406292224070057
M34;Xh;male;19;size;9;12;low;big;s;0.6979204207309522
M34;Xh;male;19;size;9;13;low;big;s;0.5911873966106214
M34;Xh;male;19;size;9;14;high;big;k;0.7799284661887214
M34;Xh;male;19;size;9;15;low;big;s;0.7413025209098123
M34;Xh;male;19;size;9;16;high;small;k;0.7068145762896165
M34;Xh;male;19;height;10;1;low;low;s;0.8094348626909778
M34;Xh;male;19;height;10;2;high;low;k;1.2615806192043237
M34;Xh;male;19;height;10;3;low;high;s;0.8538405091385357
M34;Xh;male;19;height;10;4;high;low;k;0.8884042427525856
M34;Xh;male;19;height;10;5;low;low;s;2.7454973633866757
M34;Xh;male;19;height;10;6;high;low;k;0.590021351177711
M34;Xh;male;19;height;10;7;low;high;s;1.0905350979883224
M34;Xh;male;19;height;10;8;high;low;k;1.5003605898818932
M34;Xh;male;19;height;10;9;low;low;s;1.0202482957975008
M34;Xh;male;19;height;10;10;low;low;k;0.8774183896603063
M34;Xh;male;19;height;10;11;high;high;k;0.8087839456857182
M34;Xh;male;19;height;10;12;high;high;k;4.188617912470363
M34;Xh;male;19;height;10;13;low;high;s;0.9863769263611175
M34;Xh;male;19;height;10;14;high;high;k;0.8866942533059046
M34;Xh;male;19;height;10;15;high;high;k;0.6359175146790221
M34;Xh;male;19;height;10;16;low;high;s;2.410416409256868
M34;Xh;male;19;height;11;1;low;low;s;2.3498886257293634
M34;Xh;male;19;height;11;2;high;low;k;3.4340531051857397
M34;Xh;male;19;height;11;3;high;high;k;1.4362111181835644
M34;Xh;male;19;height;11;4;low;low;s;0.7252028835937381
M34;Xh;male;19;height;11;5;low;low;k;6.505695425265003
M34;Xh;male;19;height;11;6;high;high;k;0.9134379037423059
M34;Xh;male;19;height;11;7;high;high;k;1.1081165682408027
M34;Xh;male;19;height;11;8;high;low;k;0.9240803379216231
M34;Xh;male;19;height;11;9;low;high;s;1.0721917903865688
M34;Xh;male;19;height;11;10;low;low;s;1.523059791594278
M34;Xh;male;19;height;11;11;high;high;k;1.710154818778392
M34;Xh;male;19;height;11;12;high;low;k;0.6658028562087566
M34;Xh;male;19;height;11;13;low;high;s;1.388882858271245
M34;Xh;male;19;height;11;14;low;low;s;0.7062477376894094
M34;Xh;male;19;height;11;15;high;high;k;0.9875019193859771
M34;Xh;male;19;height;11;16;low;high;s;0.7783230814384297
M34;Xh;male;19;size;12;1;high;big;k;0.7890989358420484
M34;Xh;male;19;size;12;2;low;big;s;0.7628439666586928
M34;Xh;male;19;size;12;3;high;small;k;0.7627642303123139
M34;Xh;male;19;size;12;4;high;small;k;0.7311456100433134
M34;Xh;male;19;size;12;5;high;big;k;0.5633479635580443
M34;Xh;male;19;size;12;6;high;small;k;0.5900379300583154
M34;Xh;male;19;size;12;7;high;big;k;0.5056338467402384
M34;Xh;male;19;size;12;8;low;big;s;0.6900233643245883
M34;Xh;male;19;size;12;9;low;big;s;0.4804434762336314
M34;Xh;male;19;size;12;10;high;small;k;0.6041133692488074
M34;Xh;male;19;size;12;11;low;small;s;0.5448455779114738
M34;Xh;male;19;size;12;12;low;small;k;0.48610633588396013
