participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF15;Afrikaans;female;21;size;1;1;low;big;s;0.6315428195521235
ARF15;Afrikaans;female;21;size;1;2;high;small;k;0.5771891102194786
ARF15;Afrikaans;female;21;size;1;3;low;small;s;0.7844707975164056
ARF15;Afrikaans;female;21;size;1;4;high;small;k;0.681058700196445
ARF15;Afrikaans;female;21;size;1;5;high;small;k;0.5864400332793593
ARF15;Afrikaans;female;21;size;1;6;high;big;k;0.7429099353030324
ARF15;Afrikaans;female;21;size;1;7;low;small;s;0.6707270042970777
ARF15;Afrikaans;female;21;size;1;8;high;big;k;0.6470597060397267
ARF15;Afrikaans;female;21;size;1;9;low;big;s;0.9110682252794504
ARF15;Afrikaans;female;21;size;1;10;low;small;s;0.7845331653952599
ARF15;Afrikaans;female;21;size;1;11;low;small;s;0.7270377902314067
ARF15;Afrikaans;female;21;size;1;12;high;big;k;0.6704767439514399
ARF15;Afrikaans;female;21;size;1;13;low;big;s;0.6978604383766651
ARF15;Afrikaans;female;21;size;1;14;high;small;k;0.6002564169466496
ARF15;Afrikaans;female;21;size;1;15;high;big;k;0.7386444685980678
ARF15;Afrikaans;female;21;size;1;16;low;big;s;0.7748223813250661
ARF15;Afrikaans;female;21;height;2;1;low;low;s;0.7496211566030979
ARF15;Afrikaans;female;21;height;2;2;high;low;k;0.6967401904985309
ARF15;Afrikaans;female;21;height;2;3;low;low;s;0.7105178916826844
ARF15;Afrikaans;female;21;height;2;4;high;high;k;1.073925670236349
ARF15;Afrikaans;female;21;height;2;5;low;low;s;0.5961097646504641
ARF15;Afrikaans;female;21;height;2;6;low;high;s;0.710123160853982
ARF15;Afrikaans;female;21;height;2;7;high;high;k;0.6542098689824343
ARF15;Afrikaans;female;21;height;2;8;low;low;s;0.623388065956533
ARF15;Afrikaans;female;21;height;2;9;high;high;k;0.5742002045735717
ARF15;Afrikaans;female;21;height;2;10;low;high;s;0.8069444289430976
ARF15;Afrikaans;female;21;height;2;11;high;low;k;0.6512718833982944
ARF15;Afrikaans;female;21;height;2;12;low;high;s;0.5501468600705266
ARF15;Afrikaans;female;21;height;2;13;high;low;k;0.8883715718984604
ARF15;Afrikaans;female;21;height;2;14;high;low;k;0.532315663062036
ARF15;Afrikaans;female;21;height;2;15;low;high;s;0.6133038653060794
ARF15;Afrikaans;female;21;height;2;16;high;high;k;0.6759792985394597
