participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M32;Xh;male;23;height;1;1;high;low;k;1.2670962429256178
M32;Xh;male;23;height;1;2;high;low;k;0.7039685412310064
M32;Xh;male;23;height;1;3;low;high;s;0.9474249304039404
M32;Xh;male;23;height;1;4;high;low;k;0.7205612018005922
M32;Xh;male;23;height;1;5;high;low;k;0.6984276544535533
M32;Xh;male;23;height;1;6;low;low;s;0.7229465817799792
M32;Xh;male;23;height;1;7;low;high;s;0.7211931715719402
M32;Xh;male;23;height;1;8;low;high;s;0.6956980660906993
M32;Xh;male;23;height;1;9;low;high;s;0.6867841738276184
M32;Xh;male;23;height;1;10;high;low;k;0.5611453455640003
M32;Xh;male;23;height;1;11;high;high;k;0.68532641971251
M32;Xh;male;23;height;1;12;low;low;s;0.6922421663766727
M32;Xh;male;23;height;1;13;high;high;s;0.9594915662892163
M32;Xh;male;23;height;1;14;low;high;k;0.8304355223081075
M32;Xh;male;23;height;1;15;high;high;k;1.4241579031804577
M32;Xh;male;23;height;1;16;low;low;s;0.8113362982985564
M32;Xh;male;23;height;2;1;low;low;s;0.937470518227201
M32;Xh;male;23;height;2;2;high;high;k;0.6413297181134112
M32;Xh;male;23;height;2;3;high;high;k;0.6172307881643064
M32;Xh;male;23;height;2;4;high;low;k;0.6912229621666484
M32;Xh;male;23;height;2;5;high;low;k;0.5867679502698593
M32;Xh;male;23;height;2;6;high;high;k;0.6192857754649594
M32;Xh;male;23;height;2;7;low;low;s;0.6268725706613623
M32;Xh;male;23;height;2;8;low;high;s;0.6115916125127114
M32;Xh;male;23;height;2;9;high;low;k;0.6533671436482109
M32;Xh;male;23;height;2;10;high;low;k;0.7233365793945268
M32;Xh;male;23;height;2;11;low;high;s;0.8237222743337043
M32;Xh;male;23;height;2;12;low;high;s;0.9255266447435133
M32;Xh;male;23;height;2;13;low;low;s;0.8272618577466346
M32;Xh;male;23;height;2;14;high;high;k;0.6715233471477404
M32;Xh;male;23;height;2;15;low;low;s;0.8086355255800299
M32;Xh;male;23;height;2;16;low;high;s;0.7095702171209268
M32;Xh;male;23;size;3;1;low;small;s;0.9804839364951476
M32;Xh;male;23;size;3;2;low;big;s;0.5772374828229658
M32;Xh;male;23;size;3;3;high;big;k;0.676404632802587
M32;Xh;male;23;size;3;4;high;small;k;0.9620802344870754
M32;Xh;male;23;size;3;5;low;small;s;1.3425418290426023
M32;Xh;male;23;size;3;6;high;big;k;0.7540650735027157
M32;Xh;male;23;size;3;7;high;small;k;0.618899330496788
M32;Xh;male;23;size;3;8;low;big;s;0.6290400573052466
M32;Xh;male;23;size;3;9;high;small;k;1.0010389409726486
M32;Xh;male;23;size;3;10;low;big;s;0.5720850147190504
M32;Xh;male;23;size;3;11;low;big;s;0.6177246009465307
M32;Xh;male;23;size;3;12;high;big;k;0.9536218657740392
M32;Xh;male;23;size;3;13;low;small;s;0.5614275806001388
M32;Xh;male;23;size;3;14;low;big;s;0.6240904825972393
M32;Xh;male;23;size;3;15;high;small;k;0.7321750773699023
M32;Xh;male;23;size;3;16;high;small;k;0.7708053647656925
M32;Xh;male;23;size;4;1;high;big;k;0.634339761279989
M32;Xh;male;23;size;4;2;high;big;k;0.5387654839432798
M32;Xh;male;23;size;4;3;high;small;k;0.49574930261587724
M32;Xh;male;23;size;4;4;low;big;s;0.5675542532699183
M32;Xh;male;23;size;4;5;high;small;k;0.753339156974107
M32;Xh;male;23;size;4;6;low;big;s;0.7461739381542429
M32;Xh;male;23;size;4;7;high;big;k;1.1246069925837219
M32;Xh;male;23;size;4;8;low;small;s;0.752788502490148
M32;Xh;male;23;size;4;9;low;small;s;0.7737836358137429
M32;Xh;male;23;size;4;10;low;small;s;0.6177174956537783
M32;Xh;male;23;size;4;11;high;small;k;0.5348576133837923
M32;Xh;male;23;size;4;12;high;small;k;0.6024925898527727
M32;Xh;male;23;size;4;13;high;small;k;0.5102482918882743
M32;Xh;male;23;size;4;14;low;big;s;0.5093190870829858
M32;Xh;male;23;size;4;15;low;big;s;0.5315039498964325
M32;Xh;male;23;size;4;16;low;big;s;0.5552318295231089
M32;Xh;male;23;size;5;1;low;big;s;1.1938110382761806
M32;Xh;male;23;size;5;2;high;big;k;0.554375650594011
M32;Xh;male;23;size;5;3;high;small;k;0.6372659274493344
M32;Xh;male;23;size;5;4;low;small;s;0.5631533594569191
M32;Xh;male;23;size;5;5;low;small;s;0.5142970826127566
M32;Xh;male;23;size;5;6;high;small;k;0.4772090225596912
M32;Xh;male;23;size;5;7;low;big;s;0.545997807639651
M32;Xh;male;23;size;5;8;high;big;k;0.5487838430562988
M32;Xh;male;23;size;5;9;high;big;k;0.5293554105446674
