participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF31;Afrikaans;male;19;height;1;1;low;high;s;0.8027034355327487
ARF31;Afrikaans;male;19;height;1;2;high;low;k;0.6684296680614352
ARF31;Afrikaans;male;19;height;1;3;low;low;s;0.7081139776855707
ARF31;Afrikaans;male;19;height;1;4;high;high;k;0.6194893047213554
ARF31;Afrikaans;male;19;height;1;5;high;high;k;0.5251394482329488
ARF31;Afrikaans;male;19;height;1;6;low;high;s;0.5966525208204985
ARF31;Afrikaans;male;19;height;1;7;high;low;k;0.5261996975168586
ARF31;Afrikaans;male;19;height;1;8;high;high;k;0.5468445383012295
ARF31;Afrikaans;male;19;height;1;9;low;low;s;0.6835869550704956
ARF31;Afrikaans;male;19;height;1;10;low;low;s;0.7050129687413573
ARF31;Afrikaans;male;19;height;1;11;high;low;k;0.7685556272044778
ARF31;Afrikaans;male;19;height;1;12;low;high;s;0.6083057774230838
ARF31;Afrikaans;male;19;height;1;13;high;high;k;0.6255977712571621
ARF31;Afrikaans;male;19;height;1;14;low;low;s;0.6393486307933927
ARF31;Afrikaans;male;19;height;1;15;low;low;s;0.5890251286327839
ARF31;Afrikaans;male;19;height;1;16;high;high;k;0.5785465920343995
ARF31;Afrikaans;male;19;height;2;1;low;high;s;0.6883703088387847
ARF31;Afrikaans;male;19;height;2;2;high;low;k;0.6232625404372811
ARF31;Afrikaans;male;19;height;2;3;high;low;k;0.528906368650496
ARF31;Afrikaans;male;19;height;2;4;high;low;k;0.5207050377503037
ARF31;Afrikaans;male;19;height;2;5;high;low;k;0.5195283433422446
ARF31;Afrikaans;male;19;height;2;6;low;high;s;0.5076339058578014
ARF31;Afrikaans;male;19;height;2;7;high;high;k;0.5097165079787374
ARF31;Afrikaans;male;19;height;2;8;high;low;k;0.5806122198700905
ARF31;Afrikaans;male;19;height;2;9;high;low;k;0.5911002308130264
ARF31;Afrikaans;male;19;height;2;10;low;high;s;1.1499706516042352
ARF31;Afrikaans;male;19;height;2;11;low;low;s;1.03004655148834
ARF31;Afrikaans;male;19;height;2;12;low;high;s;0.9323130575940013
ARF31;Afrikaans;male;19;height;2;13;low;high;s;0.8618416823446751
ARF31;Afrikaans;male;19;height;2;14;high;high;k;0.6441347468644381
ARF31;Afrikaans;male;19;height;2;15;low;low;s;0.9326031859964132
ARF31;Afrikaans;male;19;height;2;16;low;high;s;0.6439883019775152
ARF31;Afrikaans;male;19;size;3;1;high;big;k;0.6545165749266744
ARF31;Afrikaans;male;19;size;3;2;low;big;s;0.7323895571753383
ARF31;Afrikaans;male;19;size;3;3;high;big;k;0.828863856382668
ARF31;Afrikaans;male;19;size;3;4;low;small;s;0.6272074850276113
ARF31;Afrikaans;male;19;size;3;5;high;big;k;0.5962337106466293
ARF31;Afrikaans;male;19;size;3;6;low;small;s;0.6112666567787528
ARF31;Afrikaans;male;19;size;3;7;high;small;k;0.7275908086448908
ARF31;Afrikaans;male;19;size;3;8;high;small;k;0.7344733439385891
ARF31;Afrikaans;male;19;size;3;9;low;small;s;0.5741848107427359
ARF31;Afrikaans;male;19;size;3;10;low;small;s;0.6435659388080239
ARF31;Afrikaans;male;19;size;3;11;high;small;k;0.8287900425493717
