participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF13;Afrikaans;female;19;size;1;1;high;big;k;1.7411506185308099
ARF13;Afrikaans;female;19;size;1;2;high;big;k;1.1157802119851112
ARF13;Afrikaans;female;19;size;1;3;low;small;s;0.9602845059707761
ARF13;Afrikaans;female;19;size;1;4;low;big;s;0.928634162992239
ARF13;Afrikaans;female;19;size;1;5;high;small;k;1.3361113211140037
ARF13;Afrikaans;female;19;size;1;6;low;big;s;0.9225016171112657
ARF13;Afrikaans;female;19;size;1;7;high;small;k;1.1516719432547688
ARF13;Afrikaans;female;19;size;1;8;high;big;k;0.9288911325857043
ARF13;Afrikaans;female;19;size;1;9;low;small;s;0.9432435622438788
ARF13;Afrikaans;female;19;size;1;10;low;big;s;1.0208035223186016
ARF13;Afrikaans;female;19;size;1;11;low;big;s;1.0111969476565719
ARF13;Afrikaans;female;19;size;1;12;high;big;k;0.9712189575657248
ARF13;Afrikaans;female;19;size;1;13;high;small;k;1.0446259500458837
ARF13;Afrikaans;female;19;size;1;14;low;small;s;0.9189411411061883
ARF13;Afrikaans;female;19;size;1;15;high;small;k;1.0572506412863731
ARF13;Afrikaans;female;19;size;1;16;low;small;s;1.3711776686832309
ARF13;Afrikaans;female;19;size;2;1;low;small;s;1.007149768061936
ARF13;Afrikaans;female;19;size;2;2;high;small;k;0.9307072916999459
ARF13;Afrikaans;female;19;size;2;3;high;big;k;0.9094348270446062
ARF13;Afrikaans;female;19;size;2;4;low;big;s;1.0075571304187179
ARF13;Afrikaans;female;19;size;2;5;high;small;k;1.062418463639915
ARF13;Afrikaans;female;19;size;2;6;low;big;s;0.7024136632680893
ARF13;Afrikaans;female;19;size;2;7;low;small;s;0.9382083704695106
ARF13;Afrikaans;female;19;size;2;8;high;big;k;0.846666632220149
ARF13;Afrikaans;female;19;size;2;9;low;big;s;0.9806688250973821
ARF13;Afrikaans;female;19;size;2;10;low;big;s;0.9605726599693298
ARF13;Afrikaans;female;19;size;2;11;high;big;k;0.8426095843315125
ARF13;Afrikaans;female;19;size;2;12;high;small;k;0.9224214870482683
ARF13;Afrikaans;female;19;size;2;13;high;small;k;0.9002999560907483
ARF13;Afrikaans;female;19;size;2;14;low;small;s;0.7770905066281557
ARF13;Afrikaans;female;19;size;2;15;high;big;k;1.2052247421815991
ARF13;Afrikaans;female;19;size;2;16;low;small;s;0.861475370824337
ARF13;Afrikaans;female;19;size;3;1;high;small;k;0.9549674764275551
ARF13;Afrikaans;female;19;size;3;2;low;small;s;0.7728163562715054
ARF13;Afrikaans;female;19;size;3;3;high;small;k;0.9011328388005495
ARF13;Afrikaans;female;19;size;3;4;high;small;k;0.8080232292413712
ARF13;Afrikaans;female;19;size;3;5;low;big;s;0.7574344677850604
ARF13;Afrikaans;female;19;size;3;6;low;big;s;0.9579630913212895
ARF13;Afrikaans;female;19;size;3;7;high;big;k;0.8746250541880727
ARF13;Afrikaans;female;19;size;3;8;low;small;s;0.8504331577569246
ARF13;Afrikaans;female;19;size;3;9;low;small;s;1.0018828688189387
ARF13;Afrikaans;female;19;size;3;10;high;big;k;0.9605181878432631
ARF13;Afrikaans;female;19;size;3;11;low;big;s;0.9532843418419361
ARF13;Afrikaans;female;19;size;3;12;low;small;s;0.9364510271698236
ARF13;Afrikaans;female;19;size;3;13;low;small;s;0.8972968403249979
ARF13;Afrikaans;female;19;size;3;14;high;big;k;1.1479050228372216
ARF13;Afrikaans;female;19;size;3;15;high;big;k;0.8220496103167534
ARF13;Afrikaans;female;19;size;3;16;high;big;k;0.9126870185136795
ARF13;Afrikaans;female;19;height;4;1;high;low;k;0.8842620234936476
ARF13;Afrikaans;female;19;height;4;2;low;low;s;0.7192197423428297
ARF13;Afrikaans;female;19;height;4;3;high;high;k;1.1159258680418134
ARF13;Afrikaans;female;19;height;4;4;low;low;s;0.884882147423923
ARF13;Afrikaans;female;19;height;4;5;low;low;s;0.990356320515275
ARF13;Afrikaans;female;19;height;4;6;high;high;k;1.2998031470924616
ARF13;Afrikaans;female;19;height;4;7;low;high;s;0.8911098223179579
ARF13;Afrikaans;female;19;height;4;8;high;high;k;1.4482082948088646
ARF13;Afrikaans;female;19;height;4;9;high;high;k;0.7649679146707058
ARF13;Afrikaans;female;19;height;4;10;high;low;k;0.8173554660752416
