participant;language;gender;age;condition;block;trial;sound;visual;key;RT
ARF20;Afrikaans;female;21;height;1;1;low;high;s;1.738716309890151
ARF20;Afrikaans;female;21;height;1;2;low;low;s;0.686312179081142
ARF20;Afrikaans;female;21;height;1;3;low;low;s;0.7401026068255305
ARF20;Afrikaans;female;21;height;1;4;high;high;k;0.5557492803782225
ARF20;Afrikaans;female;21;height;1;5;high;high;k;0.8380832010880113
ARF20;Afrikaans;female;21;height;1;6;high;high;k;1.279334357008338
ARF20;Afrikaans;female;21;height;1;7;low;low;s;0.5950412275269628
ARF20;Afrikaans;female;21;height;1;8;high;high;k;0.9203984886407852
ARF20;Afrikaans;female;21;height;1;9;high;high;k;1.1359557174146175
ARF20;Afrikaans;female;21;height;1;10;low;low;s;0.7475602645426989
ARF20;Afrikaans;female;21;height;1;11;high;high;k;1.830090287141502
ARF20;Afrikaans;female;21;height;1;12;low;low;s;1.0647505354136229
ARF20;Afrikaans;female;21;height;1;13;low;low;s;0.6312669022008777
ARF20;Afrikaans;female;21;height;1;14;high;high;k;1.096027858555317
ARF20;Afrikaans;female;21;height;1;15;low;low;s;0.9524743529036641
ARF20;Afrikaans;female;21;height;1;16;high;low;k;0.7799392826855183
ARF20;Afrikaans;female;21;size;2;1;low;small;s;0.6754014119505882
ARF20;Afrikaans;female;21;size;2;2;low;big;s;0.6699963575229049
ARF20;Afrikaans;female;21;size;2;3;low;big;s;0.7904233457520604
ARF20;Afrikaans;female;21;size;2;4;high;small;k;0.572674173861742
ARF20;Afrikaans;female;21;size;2;5;high;small;k;0.4594009006395936
ARF20;Afrikaans;female;21;size;2;6;high;big;k;0.5153445871546865
ARF20;Afrikaans;female;21;size;2;7;low;big;s;0.5627968134358525
ARF20;Afrikaans;female;21;size;2;8;low;small;s;0.7705908613279462
ARF20;Afrikaans;female;21;size;2;9;high;big;k;1.4616532372310758
ARF20;Afrikaans;female;21;size;2;10;high;big;k;0.6376516800373793
ARF20;Afrikaans;female;21;size;2;11;low;big;s;1.6210334934294224
ARF20;Afrikaans;female;21;size;2;12;high;small;k;1.2198416413739324
ARF20;Afrikaans;female;21;size;2;13;high;small;k;0.567623982205987
ARF20;Afrikaans;female;21;size;2;14;low;small;s;0.6655402351170778
ARF20;Afrikaans;female;21;size;2;15;low;small;s;0.780521116219461
ARF20;Afrikaans;female;21;size;2;16;high;big;k;0.6781463734805584
ARF20;Afrikaans;female;21;size;3;1;high;big;k;0.6000405000522733
ARF20;Afrikaans;female;21;size;3;2;low;big;s;0.6490246783941984
ARF20;Afrikaans;female;21;size;3;3;high;big;k;1.3768345629796386
ARF20;Afrikaans;female;21;size;3;4;high;small;k;0.573389426805079
ARF20;Afrikaans;female;21;size;3;5;high;big;k;0.5701096057891846
ARF20;Afrikaans;female;21;size;3;6;high;small;k;0.5136697413399816
ARF20;Afrikaans;female;21;size;3;7;low;small;s;0.5679898979142308
ARF20;Afrikaans;female;21;size;3;8;low;small;s;0.6119976993650198
ARF20;Afrikaans;female;21;size;3;9;low;big;s;1.4033901104703546
ARF20;Afrikaans;female;21;size;3;10;low;small;s;0.6876546610146761
ARF20;Afrikaans;female;21;size;3;11;low;small;s;0.8993016807362437
ARF20;Afrikaans;female;21;size;3;12;low;big;s;0.6242608167231083
ARF20;Afrikaans;female;21;size;3;13;high;big;k;0.8306792257353663
ARF20;Afrikaans;female;21;size;3;14;low;small;s;2.0283867055550218
ARF20;Afrikaans;female;21;size;3;15;high;small;k;1.106145216152072
ARF20;Afrikaans;female;21;size;3;16;high;big;k;0.5633679889142513
ARF20;Afrikaans;female;21;height;4;1;high;high;k;0.6893417416140437
ARF20;Afrikaans;female;21;height;4;2;high;high;k;0.5179016562178731
ARF20;Afrikaans;female;21;height;4;3;low;high;s;0.7203234108164907
ARF20;Afrikaans;female;21;height;4;4;low;low;s;0.9753916626796126
ARF20;Afrikaans;female;21;height;4;5;high;low;k;0.714205470867455
ARF20;Afrikaans;female;21;height;4;6;high;high;k;0.7642108192667365
ARF20;Afrikaans;female;21;height;4;7;high;high;k;0.5236074961721897
ARF20;Afrikaans;female;21;height;4;8;low;low;s;0.5283963764086366
ARF20;Afrikaans;female;21;height;4;9;low;high;s;1.0421955902129412
ARF20;Afrikaans;female;21;height;4;10;high;high;k;1.1007816074416041
ARF20;Afrikaans;female;21;height;4;11;high;low;k;0.8493713308125734
ARF20;Afrikaans;female;21;height;4;12;low;low;s;1.2016836078837514
ARF20;Afrikaans;female;21;height;4;13;low;low;k;0.650728733278811
ARF20;Afrikaans;female;21;height;4;14;low;low;s;0.9067553915083408
ARF20;Afrikaans;female;21;height;4;15;high;high;k;0.713692320510745
ARF20;Afrikaans;female;21;height;4;16;low;low;s;1.043637148104608
ARF20;Afrikaans;female;21;height;5;1;low;low;s;0.8333120830357075
ARF20;Afrikaans;female;21;height;5;2;high;high;k;0.7159186042845249
ARF20;Afrikaans;female;21;height;5;3;high;low;k;0.6787649169564247
ARF20;Afrikaans;female;21;height;5;4;high;low;k;0.5483054388314486
ARF20;Afrikaans;female;21;height;5;5;low;low;s;0.7122294465079904
ARF20;Afrikaans;female;21;height;5;6;high;high;k;0.9325451599434018
ARF20;Afrikaans;female;21;height;5;7;low;low;s;0.697716360911727
ARF20;Afrikaans;female;21;height;5;8;high;high;k;0.6770308632403612
ARF20;Afrikaans;female;21;height;5;9;low;high;s;0.8955592336133122
ARF20;Afrikaans;female;21;height;5;10;low;high;s;0.5937938764691353
ARF20;Afrikaans;female;21;height;5;11;high;high;k;0.5971719874069095
ARF20;Afrikaans;female;21;height;5;12;low;high;s;0.6044571474194527
ARF20;Afrikaans;female;21;height;5;13;low;low;s;1.1651164907962084
ARF20;Afrikaans;female;21;height;5;14;high;low;k;0.9637344582006335
ARF20;Afrikaans;female;21;height;5;15;low;low;s;1.6901738354936242
ARF20;Afrikaans;female;21;height;5;16;high;high;k;1.5477318931370974
ARF20;Afrikaans;female;21;height;6;1;low;high;s;0.7614883575588465
ARF20;Afrikaans;female;21;height;6;2;low;low;s;0.5461253374814987
ARF20;Afrikaans;female;21;height;6;3;high;low;k;0.5980372382327914
ARF20;Afrikaans;female;21;height;6;4;high;low;k;1.197669585235417
ARF20;Afrikaans;female;21;height;6;5;high;high;k;0.5936774304136634
ARF20;Afrikaans;female;21;height;6;6;high;low;k;0.5685212062671781
ARF20;Afrikaans;female;21;height;6;7;high;low;k;0.789880589582026
ARF20;Afrikaans;female;21;height;6;8;low;low;s;0.5657205879688263
ARF20;Afrikaans;female;21;height;6;9;low;high;s;0.723670338280499
ARF20;Afrikaans;female;21;height;6;10;low;high;s;1.0508919153362513
ARF20;Afrikaans;female;21;height;6;11;low;high;s;0.8068200880661607
ARF20;Afrikaans;female;21;height;6;12;high;high;k;0.5731403511017561
ARF20;Afrikaans;female;21;height;6;13;high;high;k;0.7273843642324209
ARF20;Afrikaans;female;21;height;6;14;low;high;s;0.7519149398431182
ARF20;Afrikaans;female;21;height;6;15;low;low;s;1.0429021595045924
ARF20;Afrikaans;female;21;height;6;16;high;low;k;1.2540739234536886
ARF20;Afrikaans;female;21;height;7;1;high;low;k;1.6698637269437313
ARF20;Afrikaans;female;21;height;7;2;high;low;k;0.7401570789515972
ARF20;Afrikaans;female;21;height;7;3;low;high;s;1.123038531281054
ARF20;Afrikaans;female;21;height;7;4;high;low;k;1.1988091748207808
ARF20;Afrikaans;female;21;height;7;5;high;high;k;0.8494072509929538
ARF20;Afrikaans;female;21;height;7;6;low;low;s;0.5646429713815451
ARF20;Afrikaans;female;21;height;7;7;high;low;k;1.6698349108919501
ARF20;Afrikaans;female;21;height;7;8;low;high;s;0.5570451840758324
ARF20;Afrikaans;female;21;height;7;9;high;high;k;1.9355561705306172
ARF20;Afrikaans;female;21;height;7;10;low;high;s;0.6916165789589286
ARF20;Afrikaans;female;21;height;7;11;low;high;s;0.7575667025521398
ARF20;Afrikaans;female;21;height;7;12;high;low;k;1.4708970542997122
ARF20;Afrikaans;female;21;height;7;13;low;low;s;0.9889771286398172
ARF20;Afrikaans;female;21;height;7;14;low;high;k;0.45316769927740097
ARF20;Afrikaans;female;21;height;7;15;low;low;s;0.9214449217543006
ARF20;Afrikaans;female;21;height;7;16;high;high;k;1.6386645613238215
ARF20;Afrikaans;female;21;height;8;1;low;low;s;0.8342783851549029
ARF20;Afrikaans;female;21;height;8;2;low;high;s;0.6361232809722424
ARF20;Afrikaans;female;21;height;8;3;high;low;k;1.182265986688435
ARF20;Afrikaans;female;21;height;8;4;low;high;s;1.6479375883936882
ARF20;Afrikaans;female;21;height;8;5;high;high;k;0.9387254687026143
ARF20;Afrikaans;female;21;height;8;6;high;low;k;0.7310995757579803
ARF20;Afrikaans;female;21;height;8;7;low;low;s;0.8085225643590093
ARF20;Afrikaans;female;21;height;8;8;low;high;s;0.7489844551309943
ARF20;Afrikaans;female;21;height;8;9;high;high;k;0.7271901564672589
ARF20;Afrikaans;female;21;height;8;10;high;high;k;0.7259822795167565
ARF20;Afrikaans;female;21;height;8;11;high;high;k;0.5397705584764481
ARF20;Afrikaans;female;21;height;8;12;high;low;k;0.7706603342667222
ARF20;Afrikaans;female;21;height;8;13;high;high;k;0.7533430773764849
ARF20;Afrikaans;female;21;height;8;14;low;low;s;0.8461538767442107
ARF20;Afrikaans;female;21;height;8;15;low;low;s;0.7393372217193246
ARF20;Afrikaans;female;21;height;8;16;low;low;s;0.7032098360359669
ARF20;Afrikaans;female;21;size;9;1;high;big;k;0.7874545706436038
ARF20;Afrikaans;female;21;size;9;2;high;small;k;0.9589661033824086
ARF20;Afrikaans;female;21;size;9;3;low;big;s;1.7157520288601518
ARF20;Afrikaans;female;21;size;9;4;high;small;k;1.3485343037173152
ARF20;Afrikaans;female;21;size;9;5;high;big;k;0.6416333355009556
ARF20;Afrikaans;female;21;size;9;6;low;small;s;0.658414151519537
ARF20;Afrikaans;female;21;size;9;7;high;small;k;2.0877661323174834
ARF20;Afrikaans;female;21;size;9;8;low;big;s;2.3574090469628572
ARF20;Afrikaans;female;21;size;9;9;low;big;s;0.6684079580008984
ARF20;Afrikaans;female;21;size;9;10;low;small;s;0.7866216879338026
ARF20;Afrikaans;female;21;size;9;11;low;big;s;0.7949461759999394
ARF20;Afrikaans;female;21;size;9;12;low;small;s;2.164344002492726
ARF20;Afrikaans;female;21;size;9;13;high;big;k;0.7245332207530737
ARF20;Afrikaans;female;21;size;9;14;high;small;k;0.7241519102826715
ARF20;Afrikaans;female;21;size;9;15;low;small;s;0.8368532182648778
ARF20;Afrikaans;female;21;size;9;16;high;big;k;0.603565844707191
ARF20;Afrikaans;female;21;size;10;1;low;small;s;1.4169155778363347
ARF20;Afrikaans;female;21;size;10;2;high;small;s;0.9439919721335173
ARF20;Afrikaans;female;21;size;10;3;low;big;s;0.6364615662023425
ARF20;Afrikaans;female;21;size;10;4;high;small;k;1.0451627857983112
ARF20;Afrikaans;female;21;size;10;5;high;big;k;1.5248469524085522
ARF20;Afrikaans;female;21;size;10;6;high;big;k;0.6959195444360375
ARF20;Afrikaans;female;21;size;10;7;low;small;s;0.8082900680601597
ARF20;Afrikaans;female;21;size;10;8;high;big;k;1.1322089284658432
ARF20;Afrikaans;female;21;size;10;9;high;big;k;1.042076775804162
ARF20;Afrikaans;female;21;size;10;10;low;small;s;1.8127501355484128
ARF20;Afrikaans;female;21;size;10;11;low;big;s;0.9516525231301785
ARF20;Afrikaans;female;21;size;10;12;low;small;s;0.8502409243956208
ARF20;Afrikaans;female;21;size;10;13;high;small;k;1.9274085219949484
ARF20;Afrikaans;female;21;size;10;14;high;small;k;0.9857604634016752
ARF20;Afrikaans;female;21;size;10;15;low;big;s;0.6206016568467021
ARF20;Afrikaans;female;21;size;10;16;low;big;s;1.0102176191285253
ARF20;Afrikaans;female;21;size;11;1;low;big;s;0.7008043443784118
ARF20;Afrikaans;female;21;size;11;2;high;big;k;0.5650258613750339
ARF20;Afrikaans;female;21;size;11;3;high;small;k;1.6582116540521383
ARF20;Afrikaans;female;21;size;11;4;high;small;k;1.159962484613061
ARF20;Afrikaans;female;21;size;11;5;low;big;s;0.45772487111389637
ARF20;Afrikaans;female;21;size;11;6;low;small;s;0.679286751896143
ARF20;Afrikaans;female;21;size;11;7;low;big;s;0.6184835294261575
ARF20;Afrikaans;female;21;size;11;8;low;big;s;0.6917397351935506
ARF20;Afrikaans;female;21;size;11;9;low;small;s;1.7697106106206775
ARF20;Afrikaans;female;21;size;11;10;high;small;k;0.6535830348730087
ARF20;Afrikaans;female;21;size;11;11;low;big;s;0.9516355497762561
ARF20;Afrikaans;female;21;size;11;12;high;small;k;1.05124322604388
ARF20;Afrikaans;female;21;size;11;13;high;big;k;0.5758055774495006
ARF20;Afrikaans;female;21;size;11;14;low;small;s;1.3522337255999446
ARF20;Afrikaans;female;21;size;11;15;high;small;k;1.6894514774903655
ARF20;Afrikaans;female;21;size;11;16;high;big;k;2.1680406611412764
ARF20;Afrikaans;female;21;size;12;1;low;small;s;0.6569781182333827
ARF20;Afrikaans;female;21;size;12;2;high;big;k;1.3495388943701982
ARF20;Afrikaans;female;21;size;12;3;low;small;s;1.097973489202559
ARF20;Afrikaans;female;21;size;12;4;high;small;k;0.6938748368993402
ARF20;Afrikaans;female;21;size;12;5;low;small;s;0.7666881531476974
ARF20;Afrikaans;female;21;size;12;6;high;small;k;0.549555947072804
ARF20;Afrikaans;female;21;size;12;7;low;big;s;0.7404341800138354
ARF20;Afrikaans;female;21;size;12;8;high;big;k;0.5608693407848477
ARF20;Afrikaans;female;21;size;12;9;low;big;s;1.9008699478581548
ARF20;Afrikaans;female;21;size;12;10;high;big;k;1.0722863506525755
ARF20;Afrikaans;female;21;size;12;11;high;big;k;0.641968066804111
ARF20;Afrikaans;female;21;size;12;12;low;big;s;2.3742467053234577
ARF20;Afrikaans;female;21;size;12;13;low;small;s;1.4081134647130966
ARF20;Afrikaans;female;21;size;12;14;high;small;k;1.406797825358808
ARF20;Afrikaans;female;21;size;12;15;high;big;s;0.5639289021492004
ARF20;Afrikaans;female;21;size;12;16;low;small;s;2.411314341239631
ARF20;Afrikaans;female;21;height;13;1;high;high;k;2.4989533703774214
ARF20;Afrikaans;female;21;height;13;2;low;low;s;0.9794972622767091
ARF20;Afrikaans;female;21;height;13;3;low;low;s;1.0176318576559424
ARF20;Afrikaans;female;21;height;13;4;high;low;k;0.7178784450516105
ARF20;Afrikaans;female;21;height;13;5;high;high;k;1.9909598641097546
ARF20;Afrikaans;female;21;height;13;6;high;low;k;0.8848521467298269
ARF20;Afrikaans;female;21;height;13;7;low;low;s;1.0847085444256663
ARF20;Afrikaans;female;21;height;13;8;high;high;k;1.4760850071907043
ARF20;Afrikaans;female;21;height;13;9;low;low;s;1.2526363115757704
ARF20;Afrikaans;female;21;height;13;10;low;high;s;0.6489816531538963
ARF20;Afrikaans;female;21;height;13;11;low;high;s;0.6027025673538446
ARF20;Afrikaans;female;21;height;13;12;high;low;k;0.6028186185285449
ARF20;Afrikaans;female;21;height;13;13;high;high;k;0.6069550076499581
ARF20;Afrikaans;female;21;height;13;14;high;high;k;1.640944923274219
ARF20;Afrikaans;female;21;height;13;15;low;high;s;0.6142575358971953
ARF20;Afrikaans;female;21;height;13;16;low;low;s;0.8772377809509635
ARF20;Afrikaans;female;21;size;14;1;high;small;k;0.8167594214901328
ARF20;Afrikaans;female;21;size;14;2;high;small;k;0.7267891094088554
ARF20;Afrikaans;female;21;size;14;3;low;small;s;0.7491972157731652
ARF20;Afrikaans;female;21;size;14;4;low;big;s;1.6660865424200892
ARF20;Afrikaans;female;21;size;14;5;low;big;s;0.6490791514515877
ARF20;Afrikaans;female;21;size;14;6;high;big;k;0.675160625949502
ARF20;Afrikaans;female;21;size;14;7;high;big;k;0.5137396091595292
ARF20;Afrikaans;female;21;size;14;8;high;small;k;0.7641547676175833
ARF20;Afrikaans;female;21;size;14;9;low;small;s;1.0829863315448165
ARF20;Afrikaans;female;21;size;14;10;high;big;k;0.7949702553451061
ARF20;Afrikaans;female;21;size;14;11;low;big;s;1.2011613780632615
ARF20;Afrikaans;female;21;size;14;12;low;big;s;0.6318195257335901
ARF20;Afrikaans;female;21;size;14;13;high;small;k;0.7116914270445704
ARF20;Afrikaans;female;21;size;14;14;low;small;s;0.6199203506112099
ARF20;Afrikaans;female;21;size;14;15;high;small;k;0.819125440903008
ARF20;Afrikaans;female;21;size;14;16;low;big;s;0.5933490144088864
ARF20;Afrikaans;female;21;size;15;1;high;small;k;0.8220472419634461
ARF20;Afrikaans;female;21;size;15;2;high;big;k;0.6472318088635802
ARF20;Afrikaans;female;21;size;15;3;low;small;s;1.0178118543699384
ARF20;Afrikaans;female;21;size;15;4;high;big;k;0.763087809085846
ARF20;Afrikaans;female;21;size;15;5;low;small;s;0.5070998342707753
ARF20;Afrikaans;female;21;size;15;6;low;small;s;0.8083323035389185
ARF20;Afrikaans;female;21;size;15;7;low;small;s;1.1002526674419641
ARF20;Afrikaans;female;21;size;15;8;low;small;s;0.7319889049977064
ARF20;Afrikaans;female;21;size;15;9;low;big;s;0.9846950843930244
ARF20;Afrikaans;female;21;size;15;10;low;big;s;1.45701277628541
ARF20;Afrikaans;female;21;size;15;11;high;big;k;0.710794597864151
ARF20;Afrikaans;female;21;size;15;12;high;small;k;0.9332359405234456
ARF20;Afrikaans;female;21;size;15;13;high;big;k;0.8910411391407251
ARF20;Afrikaans;female;21;size;15;14;high;big;k;0.7214890532195568
ARF20;Afrikaans;female;21;size;15;15;low;small;s;0.7291286820545793
ARF20;Afrikaans;female;21;size;15;16;high;big;k;1.4524007365107536
ARF20;Afrikaans;female;21;height;16;1;low;high;k;0.7714869016781449
ARF20;Afrikaans;female;21;height;16;2;high;high;k;0.722269831225276
ARF20;Afrikaans;female;21;height;16;3;low;high;s;1.0139734875410795
ARF20;Afrikaans;female;21;height;16;4;high;low;k;1.4594565574079752
ARF20;Afrikaans;female;21;height;16;5;high;low;k;1.0505129732191563
ARF20;Afrikaans;female;21;height;16;6;low;low;s;1.0206243144348264
ARF20;Afrikaans;female;21;height;16;7;low;high;s;1.2630686648190022
ARF20;Afrikaans;female;21;height;16;8;low;high;s;1.14985341578722
ARF20;Afrikaans;female;21;height;16;9;high;low;k;1.561574725434184
ARF20;Afrikaans;female;21;height;16;10;high;high;k;1.2179785100743175
ARF20;Afrikaans;female;21;height;16;11;high;low;k;0.7745476476848125
ARF20;Afrikaans;female;21;height;16;12;low;low;s;0.7811124240979552
ARF20;Afrikaans;female;21;height;16;13;low;high;s;1.0305052287876606
ARF20;Afrikaans;female;21;height;16;14;high;low;k;1.0962958810850978
ARF20;Afrikaans;female;21;height;16;15;low;low;s;1.1137572145089507
ARF20;Afrikaans;female;21;height;16;16;high;high;k;0.4627790106460452
ARF20;Afrikaans;female;21;size;17;1;high;small;k;0.8283061012625694
ARF20;Afrikaans;female;21;size;17;2;high;small;k;0.5142799960449338
ARF20;Afrikaans;female;21;size;17;3;high;small;k;0.537753876298666
ARF20;Afrikaans;female;21;size;17;4;low;big;s;0.8642254639416933
ARF20;Afrikaans;female;21;size;17;5;low;big;s;0.9000816699117422
ARF20;Afrikaans;female;21;size;17;6;high;small;k;0.5454463995993137
ARF20;Afrikaans;female;21;size;17;7;high;big;k;1.047137625515461
ARF20;Afrikaans;female;21;size;17;8;high;small;k;0.49810075014829636
ARF20;Afrikaans;female;21;size;17;9;low;big;s;2.061713078059256
ARF20;Afrikaans;female;21;size;17;10;low;big;s;1.995097042992711
ARF20;Afrikaans;female;21;size;17;11;high;small;k;1.3252554200589657
ARF20;Afrikaans;female;21;size;17;12;low;big;s;1.5356815373525023
ARF20;Afrikaans;female;21;size;17;13;low;small;s;0.5883410591632128
ARF20;Afrikaans;female;21;size;17;14;low;big;s;0.8093822887167335
ARF20;Afrikaans;female;21;size;17;15;high;big;k;1.115981524810195
ARF20;Afrikaans;female;21;size;17;16;low;small;s;2.7281635645776987
ARF20;Afrikaans;female;21;size;18;1;high;big;k;0.7650800179690123
ARF20;Afrikaans;female;21;size;18;2;low;small;s;0.6579949464648962
ARF20;Afrikaans;female;21;size;18;3;low;big;s;0.665695364587009
ARF20;Afrikaans;female;21;size;18;4;high;big;k;0.7655860632658005
ARF20;Afrikaans;female;21;size;18;5;low;small;s;0.6571028539910913
ARF20;Afrikaans;female;21;size;18;6;low;small;s;0.6148595008999109
ARF20;Afrikaans;female;21;size;18;7;low;small;s;0.6963241435587406
ARF20;Afrikaans;female;21;size;18;8;high;big;k;0.5497146295383573
ARF20;Afrikaans;female;21;size;18;9;high;big;k;1.511891477741301
ARF20;Afrikaans;female;21;size;18;10;low;small;s;1.491165322251618
ARF20;Afrikaans;female;21;size;18;11;high;small;k;2.365819191560149
ARF20;Afrikaans;female;21;size;18;12;high;big;k;0.5903873452916741
ARF20;Afrikaans;female;21;size;18;13;low;big;s;1.0414961269125342
