participant;language;gender;age;condition;block;trial;sound;visual;key;RT
M45;Xh;male;26;height;1;1;high;high;k;0.8616223031422123
M45;Xh;male;26;height;1;2;low;high;s;0.6758926622569561
M45;Xh;male;26;height;1;3;low;low;s;0.8951660429593176
M45;Xh;male;26;height;1;4;low;high;s;0.7737867936957628
M45;Xh;male;26;height;1;5;high;high;k;0.7824741083895788
M45;Xh;male;26;height;1;6;high;low;k;0.8537434044992551
M45;Xh;male;26;height;1;7;high;high;k;0.8923413237789646
M45;Xh;male;26;height;1;8;high;low;k;0.8819759930483997
M45;Xh;male;26;height;1;9;high;low;k;0.8754719543503597
M45;Xh;male;26;height;1;10;low;high;s;0.7992301889462397
M45;Xh;male;26;height;1;11;low;low;s;0.8546058990759775
M45;Xh;male;26;height;1;12;low;high;s;0.8357687786919996
M45;Xh;male;26;height;1;13;high;low;k;0.8023217488080263
M45;Xh;male;26;height;1;14;low;low;s;1.009562046150677
M45;Xh;male;26;height;1;15;low;high;s;0.8320302492938936
M45;Xh;male;26;height;1;16;high;low;k;0.8147116721374914
M45;Xh;male;26;size;2;1;low;small;s;0.7309683742932975
M45;Xh;male;26;size;2;2;high;big;k;0.7717685166280717
M45;Xh;male;26;size;2;3;low;big;s;0.6994733058381826
M45;Xh;male;26;size;2;4;low;small;k;0.6459102161461487
M45;Xh;male;26;size;2;5;high;small;k;1.3606072436086833
M45;Xh;male;26;size;2;6;high;small;k;0.7555840115528554
M45;Xh;male;26;size;2;7;high;small;k;0.8867368847131729
M45;Xh;male;26;size;2;8;high;big;k;0.815638508531265
M45;Xh;male;26;size;2;9;high;big;k;0.7897320898482576
M45;Xh;male;26;size;2;10;high;small;k;0.8428021563449875
M45;Xh;male;26;size;2;11;low;small;s;0.7074777301168069
M45;Xh;male;26;size;2;12;low;big;s;0.8140291763702407
M45;Xh;male;26;size;2;13;low;big;s;0.9513533271383494
M45;Xh;male;26;size;2;14;high;big;k;0.6780092280823737
M45;Xh;male;26;size;2;15;low;small;s;0.8294885545037687
M45;Xh;male;26;size;2;16;low;big;s;0.7181556903524324
M45;Xh;male;26;size;3;1;low;small;s;0.7689224815694615
M45;Xh;male;26;size;3;2;low;big;s;0.7081779888831079
M45;Xh;male;26;size;3;3;high;big;k;0.6872894339030609
M45;Xh;male;26;size;3;4;high;big;k;0.6274875667877495
M45;Xh;male;26;size;3;5;low;small;s;0.7011513218749315
M45;Xh;male;26;size;3;6;high;small;k;0.7486449754796922
M45;Xh;male;26;size;3;7;high;big;k;0.8137674675090238
M45;Xh;male;26;size;3;8;low;big;s;0.9758169916458428
M45;Xh;male;26;size;3;9;low;small;s;0.746415515546687
M45;Xh;male;26;size;3;10;high;small;k;0.9077012287452817
M45;Xh;male;26;size;3;11;high;small;k;0.8854614978190511
M45;Xh;male;26;size;3;12;high;small;k;0.8510110529605299
M45;Xh;male;26;size;3;13;low;small;s;0.7097367950482294
M45;Xh;male;26;size;3;14;high;big;k;0.76781367266085
M45;Xh;male;26;size;3;15;low;big;s;0.7792503124801442
M45;Xh;male;26;size;3;16;low;big;s;0.67268268216867
M45;Xh;male;26;height;4;1;high;low;k;0.6615053828572854
M45;Xh;male;26;height;4;2;high;low;k;0.6289287422550842
M45;Xh;male;26;height;4;3;low;low;s;0.7374416236998513
M45;Xh;male;26;height;4;4;low;high;s;0.7973354639252648
M45;Xh;male;26;height;4;5;high;high;k;0.7198877847986296
M45;Xh;male;26;height;4;6;low;low;s;0.7915431312285364
M45;Xh;male;26;height;4;7;high;high;k;0.6983459444018081
